"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"E_A";"E_AM";"E_AW";"E_A00_01";"E_A01_02";"E_A02_03";"E_A03_05";"E_A05_06";"E_A06_07";"E_A07_08";"E_A08_10";"E_A10_12";"E_A12_14";"E_A14_15";"E_A15_18";"E_A18_21";"E_A21_25";"E_A25_27";"E_A27_30";"E_A30_35";"E_A35_40";"E_A40_45";"E_A45_50";"E_A50_55";"E_A55_60";"E_A60_63";"E_A63_65";"E_A65_67";"E_A67_70";"E_A70_75";"E_A75_80";"E_A80_85";"E_A85_90";"E_A90_95";"E_A95_110";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110"
"201212";"01011302";"01";"01";"13";"02";"1";2532,00;1227,00;1305,00;6,00;6,00;9,00;15,00;14,00;9,00;3,00;24,00;16,00;13,00;9,00;24,00;47,00;256,00;183,00;314,00;453,00;371,00;283,00;200,00;114,00;57,00;33,00;16,00;15,00;12,00;24,00;3,00;3,00;0,00;0,00;0,00;6,00;44,00;74,00;24,00;303,00;1918,00;106,00;54,00;3,00
"201212";"01011303";"01";"01";"13";"03";"1";1767,00;899,00;868,00;3,00;3,00;12,00;6,00;7,00;12,00;3,00;9,00;12,00;12,00;3,00;18,00;65,00;200,00;152,00;206,00;278,00;209,00;185,00;130,00;79,00;69,00;33,00;6,00;6,00;12,00;12,00;12,00;10,00;0,00;3,00;0,00;3,00;28,00;51,00;18,00;265,00;1239,00;108,00;42,00;13,00
"201212";"01011304";"01";"01";"13";"04";"1";1397,00;668,00;729,00;12,00;6,00;12,00;15,00;0,00;3,00;3,00;26,00;24,00;28,00;13,00;35,00;49,00;140,00;84,00;127,00;187,00;158,00;139,00;104,00;84,00;54,00;12,00;9,00;15,00;12,00;16,00;9,00;9,00;12,00;0,00;0,00;12,00;33,00;97,00;35,00;189,00;883,00;75,00;52,00;21,00
"201212";"01011305";"01";"01";"13";"05";"1";1006,00;555,00;451,00;0,00;9,00;6,00;3,00;0,00;3,00;9,00;10,00;12,00;12,00;6,00;21,00;15,00;78,00;83,00;96,00;173,00;138,00;111,00;67,00;60,00;20,00;15,00;6,00;7,00;12,00;16,00;12,00;6,00;0,00;0,00;0,00;0,00;18,00;52,00;21,00;93,00;728,00;41,00;47,00;6,00
"201212";"01011306";"01";"01";"13";"06";"1";1448,00;752,00;696,00;6,00;3,00;3,00;12,00;3,00;4,00;3,00;10,00;14,00;13,00;6,00;18,00;76,00;143,00;75,00;153,00;246,00;174,00;140,00;122,00;83,00;48,00;33,00;16,00;9,00;12,00;10,00;7,00;6,00;0,00;0,00;0,00;6,00;21,00;50,00;18,00;219,00;993,00;97,00;38,00;6,00
"201212";"01011401";"01";"01";"14";"01";"1";2789,00;1389,00;1400,00;12,00;15,00;3,00;15,00;12,00;3,00;16,00;16,00;21,00;15,00;9,00;27,00;53,00;253,00;203,00;381,00;586,00;429,00;283,00;176,00;102,00;56,00;24,00;12,00;9,00;18,00;15,00;15,00;7,00;3,00;0,00;0,00;12,00;45,00;80,00;27,00;306,00;2160,00;92,00;57,00;10,00
"201212";"01011402";"01";"01";"14";"02";"1";2484,00;1248,00;1236,00;15,00;32,00;20,00;44,00;12,00;10,00;3,00;9,00;17,00;7,00;0,00;13,00;34,00;182,00;227,00;371,00;558,00;348,00;253,00;143,00;61,00;62,00;18,00;12,00;6,00;12,00;6,00;9,00;0,00;0,00;0,00;0,00;15,00;108,00;46,00;13,00;216,00;1961,00;92,00;33,00;0,00
"201212";"01022101";"01";"02";"21";"01";"1";959,00;563,00;396,00;3,00;6,00;10,00;9,00;6,00;0,00;3,00;13,00;18,00;10,00;12,00;29,00;31,00;65,00;54,00;98,00;127,00;100,00;69,00;94,00;69,00;43,00;15,00;16,00;10,00;15,00;22,00;9,00;3,00;0,00;0,00;0,00;3,00;31,00;56,00;29,00;96,00;611,00;74,00;56,00;3,00
"201212";"01022102";"01";"02";"21";"02";"1";2118,00;1139,00;979,00;24,00;15,00;3,00;27,00;18,00;17,00;18,00;18,00;13,00;24,00;22,00;36,00;99,00;156,00;107,00;165,00;260,00;239,00;196,00;173,00;118,00;100,00;69,00;37,00;61,00;33,00;25,00;38,00;4,00;0,00;3,00;0,00;24,00;63,00;112,00;36,00;255,00;1258,00;206,00;157,00;7,00
"201212";"01022103";"01";"02";"21";"03";"1";94,00;52,00;42,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;3,00;3,00;6,00;3,00;6,00;9,00;13,00;17,00;0,00;12,00;0,00;9,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;7,00;3,00;9,00;57,00;12,00;3,00;0,00
"201212";"01022104";"01";"02";"21";"04";"1";4554,00;2368,00;2186,00;13,00;21,00;21,00;30,00;13,00;9,00;15,00;27,00;33,00;27,00;21,00;105,00;116,00;369,00;267,00;380,00;585,00;498,00;413,00;444,00;302,00;232,00;125,00;80,00;74,00;106,00;125,00;66,00;22,00;9,00;3,00;3,00;13,00;85,00;132,00;105,00;485,00;2889,00;437,00;371,00;37,00
"201212";"01022105";"01";"02";"21";"05";"1";1510,00;787,00;723,00;0,00;3,00;3,00;10,00;6,00;6,00;3,00;9,00;10,00;22,00;10,00;48,00;37,00;144,00;70,00;141,00;178,00;151,00;163,00;131,00;97,00;61,00;33,00;47,00;14,00;27,00;41,00;33,00;9,00;0,00;3,00;0,00;0,00;22,00;60,00;48,00;181,00;931,00;141,00;115,00;12,00
"201212";"01022106";"01";"02";"21";"06";"1";1773,00;895,00;878,00;9,00;6,00;6,00;9,00;3,00;3,00;9,00;9,00;6,00;18,00;15,00;33,00;46,00;132,00;93,00;173,00;228,00;212,00;166,00;149,00;112,00;97,00;65,00;37,00;27,00;37,00;39,00;13,00;12,00;9,00;0,00;0,00;9,00;24,00;60,00;33,00;178,00;1133,00;199,00;116,00;21,00
"201212";"01022201";"01";"02";"22";"01";"1";2608,00;1348,00;1260,00;9,00;6,00;9,00;29,00;9,00;9,00;9,00;31,00;30,00;30,00;18,00;55,00;75,00;254,00;150,00;233,00;316,00;317,00;263,00;207,00;160,00;94,00;59,00;46,00;33,00;49,00;72,00;33,00;3,00;0,00;0,00;0,00;9,00;53,00;127,00;55,00;329,00;1646,00;199,00;187,00;3,00
"201212";"01022202";"01";"02";"22";"02";"1";459,00;213,00;246,00;6,00;6,00;0,00;3,00;0,00;3,00;6,00;0,00;0,00;10,00;6,00;13,00;22,00;36,00;25,00;16,00;46,00;42,00;64,00;33,00;30,00;27,00;3,00;9,00;11,00;12,00;21,00;9,00;0,00;0,00;0,00;0,00;6,00;9,00;25,00;13,00;58,00;256,00;39,00;53,00;0,00
"201212";"01022203";"01";"02";"22";"03";"1";2223,00;1085,00;1138,00;12,00;21,00;16,00;32,00;12,00;9,00;15,00;21,00;23,00;51,00;13,00;59,00;117,00;175,00;90,00;121,00;242,00;212,00;200,00;160,00;118,00;108,00;75,00;42,00;57,00;59,00;77,00;61,00;13,00;9,00;3,00;0,00;12,00;81,00;132,00;59,00;292,00;1143,00;225,00;254,00;25,00
"201212";"01022204";"01";"02";"22";"04";"1";1183,00;624,00;559,00;3,00;3,00;3,00;19,00;3,00;6,00;0,00;9,00;3,00;12,00;12,00;22,00;42,00;103,00;46,00;120,00;151,00;159,00;115,00;70,00;77,00;55,00;32,00;22,00;19,00;18,00;34,00;22,00;3,00;0,00;0,00;0,00;3,00;28,00;42,00;22,00;145,00;738,00;109,00;93,00;3,00
"201212";"01022205";"01";"02";"22";"05";"1";881,00;443,00;438,00;3,00;4,00;10,00;12,00;13,00;6,00;7,00;12,00;13,00;21,00;12,00;19,00;40,00;45,00;44,00;57,00;99,00;87,00;77,00;54,00;67,00;49,00;31,00;7,00;22,00;18,00;30,00;15,00;7,00;0,00;0,00;0,00;3,00;39,00;71,00;19,00;85,00;485,00;87,00;85,00;7,00
"201212";"01022206";"01";"02";"22";"06";"1";568,00;311,00;257,00;3,00;0,00;3,00;6,00;3,00;0,00;0,00;3,00;0,00;9,00;0,00;6,00;25,00;40,00;28,00;46,00;81,00;76,00;64,00;51,00;48,00;21,00;6,00;7,00;13,00;17,00;3,00;6,00;0,00;3,00;0,00;0,00;3,00;12,00;12,00;6,00;65,00;394,00;34,00;39,00;3,00
"201212";"01022207";"01";"02";"22";"07";"1";1374,00;725,00;649,00;0,00;6,00;3,00;0,00;9,00;6,00;3,00;9,00;3,00;6,00;13,00;12,00;61,00;292,00;158,00;137,00;156,00;93,00;77,00;82,00;62,00;67,00;23,00;12,00;9,00;12,00;22,00;32,00;3,00;3,00;3,00;0,00;0,00;18,00;40,00;12,00;353,00;765,00;102,00;75,00;9,00
"201212";"01033101";"01";"03";"31";"01";"1";8885,00;4750,00;4135,00;59,00;86,00;76,00;150,00;73,00;59,00;44,00;118,00;110,00;156,00;78,00;315,00;348,00;750,00;449,00;617,00;1004,00;942,00;868,00;775,00;505,00;386,00;179,00;116,00;92,00;143,00;226,00;119,00;39,00;3,00;0,00;0,00;59,00;385,00;565,00;315,00;1098,00;5160,00;681,00;580,00;42,00
"201212";"01033102";"01";"03";"31";"02";"1";3911,00;2077,00;1834,00;16,00;18,00;21,00;42,00;24,00;18,00;24,00;45,00;57,00;79,00;51,00;140,00;190,00;266,00;176,00;265,00;453,00;431,00;428,00;311,00;242,00;148,00;86,00;57,00;63,00;71,00;115,00;44,00;21,00;9,00;0,00;0,00;16,00;105,00;274,00;140,00;456,00;2306,00;291,00;293,00;30,00
"201212";"01033201";"01";"03";"32";"01";"1";3850,00;1958,00;1892,00;19,00;22,00;21,00;53,00;16,00;18,00;23,00;55,00;36,00;48,00;60,00;109,00;168,00;291,00;161,00;267,00;504,00;419,00;419,00;341,00;201,00;134,00;81,00;62,00;52,00;87,00;103,00;64,00;9,00;7,00;0,00;0,00;19,00;112,00;240,00;109,00;459,00;2312,00;277,00;306,00;16,00
"201212";"01033202";"01";"03";"32";"02";"1";2488,00;1238,00;1250,00;7,00;8,00;7,00;18,00;22,00;16,00;9,00;12,00;9,00;34,00;15,00;68,00;91,00;213,00;115,00;163,00;297,00;309,00;253,00;227,00;140,00;105,00;91,00;53,00;33,00;36,00;88,00;18,00;22,00;9,00;0,00;0,00;7,00;55,00;95,00;68,00;304,00;1504,00;249,00;175,00;31,00
"201212";"01033203";"01";"03";"32";"03";"1";4734,00;2496,00;2238,00;40,00;33,00;27,00;70,00;30,00;15,00;40,00;61,00;55,00;91,00;40,00;146,00;205,00;370,00;229,00;370,00;573,00;516,00;484,00;381,00;257,00;170,00;97,00;63,00;58,00;93,00;113,00;72,00;22,00;10,00;3,00;0,00;40,00;160,00;302,00;146,00;575,00;2810,00;330,00;336,00;35,00
"201212";"01044101";"01";"04";"41";"01";"1";4967,00;2720,00;2247,00;33,00;25,00;18,00;46,00;11,00;25,00;22,00;37,00;42,00;51,00;29,00;121,00;155,00;425,00;242,00;353,00;603,00;546,00;519,00;455,00;347,00;262,00;145,00;88,00;78,00;110,00;110,00;54,00;9,00;3,00;0,00;3,00;33,00;100,00;206,00;121,00;580,00;3065,00;495,00;352,00;15,00
"201212";"01044102";"01";"04";"41";"02";"1";2895,00;1572,00;1323,00;12,00;24,00;27,00;36,00;24,00;9,00;3,00;31,00;19,00;30,00;22,00;66,00;76,00;217,00;96,00;216,00;345,00;342,00;303,00;275,00;193,00;127,00;80,00;69,00;68,00;42,00;89,00;24,00;27,00;3,00;0,00;0,00;12,00;111,00;114,00;66,00;293,00;1770,00;276,00;223,00;30,00
"201212";"01044103";"01";"04";"41";"03";"1";2238,00;1209,00;1029,00;9,00;12,00;10,00;18,00;6,00;9,00;12,00;35,00;31,00;42,00;19,00;34,00;70,00;146,00;107,00;206,00;334,00;231,00;237,00;187,00;128,00;91,00;51,00;46,00;34,00;47,00;62,00;12,00;9,00;3,00;0,00;0,00;9,00;46,00;148,00;34,00;216,00;1430,00;188,00;155,00;12,00
"201212";"01044201";"01";"04";"42";"01";"1";9210,00;4978,00;4232,00;60,00;74,00;54,00;158,00;66,00;61,00;49,00;119,00;113,00;179,00;97,00;324,00;411,00;759,00;375,00;652,00;1031,00;954,00;962,00;833,00;494,00;370,00;191,00;142,00;110,00;171,00;234,00;119,00;34,00;11,00;3,00;0,00;60,00;352,00;618,00;324,00;1170,00;5301,00;703,00;634,00;48,00
"201212";"01044202";"01";"04";"42";"02";"1";5920,00;3308,00;2612,00;37,00;31,00;33,00;65,00;39,00;31,00;33,00;31,00;68,00;46,00;37,00;118,00;278,00;697,00;479,00;655,00;865,00;593,00;483,00;423,00;275,00;225,00;85,00;58,00;55,00;47,00;69,00;43,00;12,00;3,00;6,00;0,00;37,00;168,00;246,00;118,00;975,00;3773,00;368,00;214,00;21,00
"201212";"01044203";"01";"04";"42";"03";"1";5585,00;3107,00;2478,00;26,00;29,00;31,00;57,00;18,00;28,00;30,00;46,00;40,00;47,00;53,00;132,00;227,00;468,00;289,00;411,00;636,00;659,00;540,00;434,00;349,00;232,00;149,00;119,00;96,00;130,00;190,00;84,00;17,00;9,00;6,00;3,00;26,00;135,00;244,00;132,00;695,00;3318,00;500,00;500,00;35,00
"201212";"02010101";"02";"01";"01";"01";"1";2204,00;1163,00;1041,00;15,00;12,00;16,00;15,00;9,00;14,00;10,00;9,00;3,00;18,00;22,00;57,00;80,00;265,00;167,00;215,00;270,00;213,00;233,00;160,00;118,00;91,00;26,00;27,00;27,00;33,00;36,00;22,00;9,00;3,00;9,00;0,00;15,00;52,00;76,00;57,00;345,00;1376,00;144,00;118,00;21,00
"201212";"02010102";"02";"01";"01";"02";"1";3913,00;1938,00;1975,00;6,00;9,00;12,00;34,00;15,00;15,00;16,00;21,00;38,00;42,00;33,00;97,00;178,00;316,00;178,00;265,00;416,00;411,00;432,00;396,00;237,00;172,00;103,00;66,00;56,00;75,00;132,00;70,00;37,00;28,00;3,00;4,00;6,00;70,00;165,00;97,00;494,00;2335,00;341,00;333,00;72,00
"201212";"02010103";"02";"01";"01";"03";"1";5162,00;2690,00;2472,00;17,00;12,00;16,00;40,00;22,00;18,00;15,00;43,00;37,00;82,00;52,00;164,00;187,00;331,00;203,00;328,00;644,00;621,00;549,00;483,00;315,00;227,00;124,00;85,00;99,00;128,00;192,00;81,00;16,00;28,00;3,00;0,00;17,00;90,00;247,00;164,00;518,00;3143,00;436,00;500,00;47,00
"201212";"02010104";"02";"01";"01";"04";"1";1604,00;800,00;804,00;10,00;3,00;12,00;12,00;3,00;6,00;3,00;6,00;6,00;28,00;15,00;42,00;55,00;120,00;87,00;104,00;190,00;159,00;207,00;151,00;108,00;65,00;25,00;28,00;21,00;40,00;41,00;39,00;18,00;0,00;0,00;0,00;10,00;30,00;64,00;42,00;175,00;1006,00;118,00;141,00;18,00
"201212";"02020201";"02";"02";"02";"01";"1";69,00;41,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;6,00;0,00;6,00;19,00;6,00;6,00;0,00;0,00;0,00;3,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;43,00;3,00;10,00;0,00
"201212";"02020202";"02";"02";"02";"02";"1";1312,00;641,00;671,00;6,00;4,00;6,00;12,00;3,00;4,00;0,00;6,00;6,00;9,00;0,00;18,00;46,00;102,00;78,00;150,00;161,00;161,00;120,00;104,00;83,00;63,00;35,00;19,00;24,00;35,00;33,00;13,00;7,00;4,00;0,00;0,00;6,00;25,00;25,00;18,00;148,00;857,00;117,00;105,00;11,00
"201212";"02020203";"02";"02";"02";"03";"1";2180,00;1139,00;1041,00;9,00;6,00;10,00;9,00;0,00;3,00;3,00;9,00;6,00;15,00;9,00;32,00;40,00;157,00;117,00;174,00;364,00;268,00;209,00;174,00;165,00;105,00;43,00;42,00;39,00;30,00;69,00;52,00;12,00;6,00;3,00;0,00;9,00;25,00;45,00;32,00;197,00;1471,00;190,00;190,00;21,00
"201212";"02020204";"02";"02";"02";"04";"1";2763,00;1456,00;1307,00;9,00;12,00;3,00;9,00;6,00;4,00;0,00;15,00;13,00;30,00;10,00;64,00;70,00;230,00;189,00;266,00;386,00;384,00;248,00;213,00;164,00;132,00;57,00;39,00;45,00;59,00;73,00;24,00;6,00;0,00;0,00;3,00;9,00;30,00;72,00;64,00;300,00;1850,00;228,00;201,00;9,00
"201212";"02020205";"02";"02";"02";"05";"1";3367,00;1747,00;1620,00;3,00;3,00;3,00;33,00;9,00;9,00;4,00;9,00;21,00;29,00;27,00;52,00;90,00;244,00;167,00;289,00;450,00;383,00;373,00;321,00;190,00;158,00;97,00;41,00;61,00;96,00;105,00;68,00;20,00;3,00;6,00;3,00;3,00;48,00;99,00;52,00;334,00;2173,00;296,00;330,00;32,00
"201212";"02020206";"02";"02";"02";"06";"1";4858,00;2460,00;2398,00;24,00;10,00;21,00;16,00;19,00;14,00;19,00;47,00;25,00;60,00;43,00;116,00;139,00;341,00;247,00;484,00;742,00;620,00;484,00;395,00;266,00;211,00;86,00;72,00;63,00;72,00;120,00;68,00;25,00;3,00;6,00;0,00;24,00;66,00;208,00;116,00;480,00;3238,00;369,00;323,00;34,00
"201212";"02030301";"02";"03";"03";"01";"1";3606,00;1834,00;1772,00;8,00;7,00;6,00;12,00;3,00;3,00;0,00;18,00;22,00;33,00;40,00;93,00;77,00;228,00;179,00;286,00;411,00;390,00;309,00;363,00;227,00;180,00;95,00;73,00;99,00;130,00;183,00;80,00;34,00;10,00;7,00;0,00;8,00;28,00;116,00;93,00;305,00;2165,00;348,00;492,00;51,00
"201212";"02030302";"02";"03";"03";"02";"1";4325,00;2293,00;2032,00;6,00;6,00;13,00;16,00;18,00;6,00;12,00;18,00;13,00;36,00;30,00;96,00;122,00;281,00;213,00;381,00;623,00;537,00;433,00;362,00;255,00;185,00;124,00;55,00;67,00;109,00;153,00;106,00;34,00;15,00;0,00;0,00;6,00;53,00;115,00;96,00;403,00;2804,00;364,00;435,00;49,00
"201212";"02030401";"02";"03";"04";"01";"1";4304,00;2216,00;2088,00;24,00;10,00;6,00;19,00;13,00;3,00;6,00;34,00;25,00;40,00;22,00;84,00;110,00;279,00;211,00;421,00;725,00;587,00;409,00;347,00;212,00;158,00;82,00;94,00;62,00;96,00;110,00;71,00;28,00;13,00;3,00;0,00;24,00;48,00;130,00;84,00;389,00;2912,00;334,00;339,00;44,00
"201212";"02030402";"02";"03";"04";"02";"1";3734,00;1873,00;1861,00;0,00;6,00;7,00;18,00;10,00;6,00;3,00;9,00;9,00;30,00;28,00;81,00;93,00;270,00;216,00;390,00;544,00;478,00;369,00;279,00;183,00;160,00;90,00;59,00;66,00;105,00;148,00;62,00;15,00;0,00;0,00;0,00;0,00;41,00;85,00;81,00;363,00;2459,00;309,00;381,00;15,00
"201212";"02040501";"02";"04";"05";"01";"1";562,00;256,00;306,00;3,00;3,00;6,00;6,00;0,00;3,00;9,00;6,00;9,00;3,00;0,00;18,00;21,00;39,00;24,00;43,00;65,00;71,00;70,00;67,00;44,00;28,00;3,00;3,00;0,00;9,00;0,00;3,00;3,00;3,00;0,00;0,00;3,00;15,00;30,00;18,00;60,00;384,00;34,00;12,00;6,00
"201212";"02050801";"02";"05";"08";"01";"1";2892,00;1479,00;1413,00;3,00;9,00;16,00;30,00;10,00;9,00;6,00;18,00;14,00;18,00;10,00;34,00;67,00;297,00;300,00;428,00;656,00;350,00;229,00;161,00;99,00;74,00;24,00;0,00;6,00;0,00;15,00;3,00;6,00;0,00;0,00;0,00;3,00;65,00;75,00;34,00;364,00;2223,00;98,00;24,00;6,00
"201212";"02050802";"02";"05";"08";"02";"1";3008,00;1608,00;1400,00;15,00;9,00;0,00;6,00;6,00;3,00;3,00;12,00;3,00;9,00;7,00;13,00;42,00;334,00;299,00;543,00;748,00;413,00;243,00;111,00;78,00;69,00;3,00;6,00;15,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;15,00;21,00;37,00;13,00;376,00;2435,00;78,00;33,00;0,00
"201212";"02050803";"02";"05";"08";"03";"1";902,00;482,00;420,00;3,00;0,00;0,00;4,00;3,00;0,00;0,00;3,00;0,00;10,00;6,00;6,00;32,00;136,00;74,00;139,00;167,00;132,00;64,00;45,00;41,00;12,00;10,00;3,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;7,00;19,00;6,00;168,00;662,00;25,00;12,00;0,00
"201212";"02050804";"02";"05";"08";"04";"1";185,00;82,00;103,00;0,00;6,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;3,00;6,00;18,00;36,00;33,00;19,00;16,00;6,00;11,00;9,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;10,00;3,00;0,00;6,00;134,00;23,00;6,00;3,00
"201212";"03010101";"03";"01";"01";"01";"2";117,00;58,00;59,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;3,00;0,00;6,00;6,00;7,00;15,00;19,00;15,00;12,00;10,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;3,00;6,00;3,00;6,00;84,00;6,00;3,00;3,00
"201212";"03010102";"03";"01";"01";"02";"2";293,00;166,00;127,00;0,00;0,00;0,00;6,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;9,00;31,00;18,00;19,00;51,00;48,00;38,00;17,00;21,00;6,00;13,00;4,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;9,00;0,00;40,00;212,00;23,00;3,00;0,00
"201212";"03010104";"03";"01";"01";"04";"2";25,00;19,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;9,00;3,00;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00
"201212";"03020203";"03";"02";"02";"03";"2";22,00;9,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;3,00;3,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;15,00;4,00;0,00;0,00
"201212";"03020209";"03";"02";"02";"09";"2";719,00;334,00;385,00;0,00;3,00;3,00;10,00;6,00;0,00;9,00;6,00;0,00;12,00;0,00;12,00;67,00;103,00;52,00;51,00;71,00;83,00;75,00;51,00;37,00;34,00;15,00;3,00;0,00;3,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00;22,00;27,00;12,00;170,00;420,00;52,00;16,00;0,00
