ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;MH_E;HK_EU15;HK_EU27;HK_Polen;HK_EheJug;HK_EheSU;HK_Turk;HK_Arab;HK_Sonst;HK_NZOrd
201012;05010207;05;01;02;07;2;4646;123;732;514;132;1763;1159;221;250;389
201012;05010208;05;01;02;08;2;1557;94;419;245;129;181;452;92;161;123
201012;05010209;05;01;02;09;2;1288;116;332;182;114;103;295;73;197;174
201012;05010310;05;01;03;10;2;729;60;221;128;68;31;208;48;90;63
201012;05010311;05;01;03;11;2;2291;82;305;159;120;419;839;229;161;218
201012;05010312;05;01;03;12;2;2294;130;519;245;244;114;782;217;238;180
201012;05010313;05;01;03;13;2;1818;165;438;170;259;120;442;159;240;160
201012;05010314;05;01;03;14;2;3226;206;888;550;389;321;678;214;420;316
201012;05010339;05;01;03;39;2;83;9;15;6;21;6;15;0;7;19
201012;05020415;05;02;04;15;2;628;78;254;154;54;65;82;19;89;65
201012;05020416;05;02;04;16;2;83;25;44;12;4;0;7;6;12;10
201012;05020417;05;02;04;17;2;1187;141;411;232;135;138;179;43;159;122
201012;05020418;05;02;04;18;2;530;46;198;128;58;53;58;33;81;49
201012;05020419;05;02;04;19;2;1186;131;430;275;113;137;205;90;117;94
201012;05020420;05;02;04;20;2;130;3;26;23;6;9;22;22;26;19
201012;05020521;05;02;05;21;2;525;39;134;80;22;48;120;34;86;81
201012;05020522;05;02;05;22;2;1662;86;486;357;81;330;279;141;197;148
201012;05020523;05;02;05;23;2;5160;209;946;668;173;1698;959;603;490;291
201012;05020524;05;02;05;24;2;789;127;325;163;42;52;84;34;146;106
201012;05020625;05;02;06;25;2;1730;130;466;266;151;396;285;70;230;132
201012;05020626;05;02;06;26;2;3638;400;1090;527;484;250;823;191;486;314
201012;05020627;05;02;06;27;2;1058;71;246;157;140;74;170;149;172;107
201012;05020628;05;02;06;28;2;374;10;99;68;15;47;111;9;43;50
201012;05020629;05;02;06;29;2;536;119;203;50;42;37;30;16;107;101
201012;05030730;05;03;07;30;2;1484;54;335;263;82;189;473;45;167;193
201012;05030731;05;03;07;31;2;3615;221;1019;717;242;664;775;255;301;359
201012;05030832;05;03;08;32;2;3703;239;850;481;557;189;921;212;515;459
201012;05030833;05;03;08;33;2;672;10;42;26;185;85;76;54;189;41
201012;05040934;05;04;09;34;2;468;92;158;45;35;38;28;12;118;79
201012;05040935;05;04;09;35;2;55;6;18;9;0;0;6;19;12;0
201012;05040936;05;04;09;36;2;1003;280;424;116;55;59;109;27;172;157
201012;05040937;05;04;09;37;2;193;32;71;27;9;10;9;3;51;40
201012;05040938;05;04;09;38;2;376;92;168;64;15;30;3;12;83;65
201012;06010101;06;01;01;01;2;1267;243;459;161;74;98;119;43;305;169
201012;06010102;06;01;01;02;2;2502;397;787;274;186;196;320;189;625;199
201012;06010103;06;01;01;03;2;1781;294;527;168;208;121;213;119;434;159
201012;06010204;06;01;02;04;2;1787;199;535;258;161;175;338;78;310;190
201012;06010205;06;01;02;05;2;2304;295;783;393;188;172;362;113;482;204
201012;06010206;06;01;02;06;2;1736;169;517;235;167;219;169;126;392;146
201012;06010207;06;01;02;07;2;2207;296;748;374;207;201;229;157;485;180
201012;06010208;06;01;02;08;2;1646;215;499;198;159;129;227;65;407;160
201012;06010209;06;01;02;09;2;2315;317;723;321;319;167;339;89;490;188
201012;06010210;06;01;02;10;2;1191;144;327;131;112;134;179;79;247;113
201012;06020301;06;02;03;01;2;902;130;349;190;91;66;108;9;189;90
201012;06020302;06;02;03;02;2;1016;141;355;170;95;89;84;58;201;134
201012;06020303;06;02;03;03;2;1534;138;539;344;171;127;231;58;257;151
201012;06020304;06;02;03;04;2;1385;153;481;273;147;117;210;70;253;107
201012;06020305;06;02;03;05;2;3071;352;1078;627;158;426;483;219;453;254
201012;06020306;06;02;03;06;2;1035;101;378;253;81;44;145;33;185;169
201012;06020407;06;02;04;07;2;2147;162;653;439;89;355;302;178;418;152
201012;06020408;06;02;04;08;2;1156;139;404;231;87;89;163;52;233;128
201012;06020409;06;02;04;09;2;1620;201;629;334;124;104;167;62;384;150
201012;06020410;06;02;04;10;2;1077;223;395;142;94;75;79;46;254;134
201012;06020411;06;02;04;11;2;1698;206;769;498;89;114;171;73;275;207
201012;06030501;06;03;05;01;2;866;133;274;90;15;69;68;36;287;117
201012;06030502;06;03;05;02;2;900;134;354;149;52;77;101;46;181;89
201012;06030503;06;03;05;03;2;2452;318;693;277;157;191;216;103;841;251
201012;06030504;06;03;05;04;2;1950;375;625;179;99;120;108;73;725;200
201012;06030605;06;03;06;05;2;1503;261;502;181;137;124;85;69;463;123
201012;06030606;06;03;06;06;2;1302;199;433;199;152;60;180;62;310;105
201012;06030607;06;03;06;07;2;1133;235;500;139;45;57;75;58;339;59
201012;06030608;06;03;06;08;2;2294;436;786;231;96;177;196;55;732;252
201012;06030609;06;03;06;09;2;2163;400;771;279;180;129;217;144;473;249
201012;06030610;06;03;06;10;2;1601;377;534;99;90;141;98;69;469;200
201012;06040701;06;04;07;01;2;1546;319;548;146;80;121;71;37;504;185
201012;06040702;06;04;07;02;2;1044;163;277;71;49;71;59;54;383;151
201012;06040703;06;04;07;03;2;2605;557;1031;261;95;205;125;76;866;207
201012;06040804;06;04;08;04;2;1279;292;468;117;38;88;44;27;428;186
201012;06040805;06;04;08;05;2;869;242;360;81;13;69;34;16;282;95
201012;06040806;06;04;08;06;2;1024;263;425;109;12;44;34;21;323;165
201012;06040807;06;04;08;07;2;1256;221;404;101;45;72;74;68;450;143
201012;06040808;06;04;08;08;2;1413;184;341;99;19;171;99;56;609;118
201012;06040809;06;04;08;09;2;1389;306;443;65;19;132;36;43;579;137
201012;06040810;06;04;08;10;2;1717;355;553;127;41;193;59;49;645;177
201012;07010101;07;01;01;01;1;4042;752;1251;299;180;615;469;271;840;416
201012;07010102;07;01;01;02;1;8375;1308;2064;476;643;886;1853;743;1474;712
201012;07010103;07;01;01;03;1;3522;756;1212;297;269;145;651;192;757;296
201012;07010104;07;01;01;04;1;7651;980;1594;361;433;793;2530;659;1013;629
201012;07020201;07;02;02;01;1;3212;604;1009;287;270;289;460;118;706;360
201012;07020202;07;02;02;02;1;3568;671;1127;306;336;160;717;237;671;320
201012;07020203;07;02;02;03;1;7303;1228;1922;472;540;237;2066;622;1265;651
201012;07020204;07;02;02;04;1;3925;870;1309;290;291;138;906;271;660;350
201012;07030301;07;03;03;01;1;5715;1274;2152;539;436;318;463;311;1412;623
201012;07030302;07;03;03;02;1;2565;472;798;226;150;135;451;100;618;313
201012;07030303;07;03;03;03;1;4763;388;931;419;292;149;1757;335;767;532
201012;07040401;07;04;04;01;2;5319;546;1269;581;411;142;1781;310;702;704
201012;07040402;07;04;04;02;2;383;39;118;49;10;18;71;30;84;52
201012;07040403;07;04;04;03;2;6798;721;1818;847;717;437;1480;588;1056;702
201012;07040404;07;04;04;04;2;1042;100;291;179;131;71;275;73;83;118
201012;07040405;07;04;04;05;2;3554;246;773;420;431;199;861;464;477;349
201012;07040406;07;04;04;06;2;1259;84;377;238;111;72;277;174;121;127
201012;07050501;07;05;05;01;2;4690;314;1315;796;533;432;997;332;519;562
201012;07050502;07;05;05;02;2;2053;198;641;354;181;150;549;89;226;217
201012;07050503;07;05;05;03;2;2270;164;686;433;263;160;586;137;202;236
201012;07050504;07;05;05;04;2;1441;95;473;318;123;133;361;81;125;145
201012;07050505;07;05;05;05;2;2306;179;595;355;174;307;587;110;265;268
201012;07050506;07;05;05;06;2;357;52;97;39;46;13;82;4;66;49
201012;07060601;07;06;06;01;2;3048;107;854;684;255;562;347;236;471;323
201012;07060602;07;06;06;02;2;750;96;267;141;98;67;88;24;92;114
201012;07060603;07;06;06;03;2;765;56;211;127;102;72;109;79;90;102
201012;07060604;07;06;06;04;2;4378;161;1461;1155;190;1506;490;161;232;338
201012;07070701;07;07;07;01;2;1757;235;681;392;168;145;275;69;241;178
201012;07070702;07;07;07;02;2;1500;110;552;374;147;138;205;34;201;223
201012;07070703;07;07;07;03;2;1683;110;645;510;89;210;207;136;209;187
201012;07070704;07;07;07;04;2;2105;122;685;521;147;579;200;194;133;167
201012;07070705;07;07;07;05;2;961;114;384;224;77;67;96;41;154;142
201012;07070706;07;07;07;06;2;406;46;203;132;31;24;38;12;54;44
201012;07070707;07;07;07;07;2;277;48;106;46;28;24;30;16;36;37
201012;08010115;08;01;01;15;1;280;60;84;18;18;3;48;34;64;29
201012;08010116;08;01;01;16;1;1734;154;295;103;183;18;805;136;170;127
201012;08010117;08;01;01;17;1;7067;884;1767;589;775;158;2066;950;914;437
201012;08010118;08;01;01;18;1;6202;358;1141;490;669;150;2073;1141;600;428
201012;08010211;08;01;02;11;1;5262;574;1170;279;643;84;1666;724;618;357
201012;08010212;08;01;02;12;1;4542;237;658;355;379;64;1916;704;344;477
201012;08010213;08;01;02;13;1;6129;500;1447;497;760;130;1843;948;587;414
201012;08010214;08;01;02;14;1;4179;259;850;365;551;70;1365;667;346;330
201012;08010301;08;01;03;01;1;11688;1995;3053;747;1235;203;3469;1161;1672;895
201012;08010302;08;01;03;02;1;1046;107;265;116;99;64;332;125;64;97
201012;08010303;08;01;03;03;1;4388;513;924;198;650;89;1383;682;382;278
201012;08010404;08;01;04;04;1;11081;958;2578;1033;1677;222;2970;1695;1165;774
201012;08010405;08;01;04;05;1;3545;343;916;313;462;139;905;448;398;277
201012;08010406;08;01;04;06;1;3295;185;780;267;361;115;988;577;271;203
201012;08010407;08;01;04;07;1;259;36;60;12;22;15;76;15;41;30
201012;08010508;08;01;05;08;1;3012;62;342;205;233;56;1427;349;261;344
201012;08010509;08;01;05;09;1;5247;140;662;398;355;58;1892;1331;356;593
201012;08010510;08;01;05;10;1;197;7;62;13;22;9;59;9;27;9
201012;08020619;08;02;06;19;2;3870;144;909;631;391;98;1321;563;243;345
201012;08020620;08;02;06;20;2;3026;120;726;518;242;142;925;437;190;364
201012;08020621;08;02;06;21;2;474;57;108;42;25;16;154;7;96;68
201012;08020622;08;02;06;22;2;2874;228;873;590;229;251;657;189;358;317
201012;08020623;08;02;06;23;2;280;18;84;60;28;10;54;61;23;20
201012;08020624;08;02;06;24;2;214;3;39;27;25;3;64;7;44;32
201012;08020625;08;02;06;25;2;654;91;207;91;79;15;160;42;74;77
201012;08020726;08;02;07;26;2;1541;165;525;327;137;84;374;69;135;217
201012;08020727;08;02;07;27;2;2140;134;628;431;192;182;549;136;168;285
201012;08020728;08;02;07;28;2;2091;161;553;306;238;322;500;158;164;156
201012;08030829;08;03;08;29;2;4991;220;1196;888;261;603;1501;508;413;509
201012;08030830;08;03;08;30;2;2204;78;648;490;150;185;662;130;201;228
201012;08030831;08;03;08;31;2;7104;191;1783;1482;551;683;2395;468;460;764
201012;08040932;08;04;09;32;2;678;35;198;153;58;58;181;58;49;76
201012;08040933;08;04;09;33;2;968;52;203;132;114;41;333;39;80;158
201012;08040934;08;04;09;34;2;602;30;152;104;49;41;167;21;60;112
201012;08041035;08;04;10;35;2;1491;113;337;174;257;60;326;83;203;225
201012;08041036;08;04;10;36;2;1115;115;350;203;161;27;188;60;126;203
201012;08041037;08;04;10;37;2;1586;163;539;331;228;98;241;81;176;223
201012;08041038;08;04;10;38;2;1024;103;355;205;72;27;236;67;142;125
201012;08041039;08;04;10;39;2;1061;74;297;207;109;42;282;73;96;162
201012;08041040;08;04;10;40;2;1543;91;525;375;106;123;367;82;184;156
201012;09010101;09;01;01;01;2;2316;398;701;179;214;118;474;166;481;162
201012;09010102;09;01;01;02;2;13;7;7;0;0;0;3;0;3;0
201012;09010201;09;01;02;01;2;427;97;163;33;28;80;25;9;104;18
201012;09010202;09;01;02;02;2;368;32;155;55;32;39;23;31;70;18
201012;09010301;09;01;03;01;2;1107;121;409;141;66;151;77;48;277;79
201012;09010302;09;01;03;02;2;495;28;108;46;91;15;175;9;46;51
201012;09010401;09;01;04;01;2;359;49;171;44;12;54;30;3;55;34
201012;09010402;09;01;04;02;2;806;61;307;166;54;121;95;27;127;75
201012;09020501;09;02;05;01;2;593;38;206;111;72;129;25;12;134;15
201012;09020502;09;02;05;02;2;1233;105;390;180;168;265;65;24;273;48
201012;09020601;09;02;06;01;2;885;42;226;105;83;114;50;59;320;33
201012;09020602;09;02;06;02;2;128;13;71;21;3;27;9;3;12;3
201012;09020701;09;02;07;01;2;62;3;14;7;0;15;3;6;24;0
201012;09020702;09;02;07;02;2;868;56;308;116;51;214;26;19;206;44
201012;09020801;09;02;08;01;2;120;18;49;22;0;34;3;6;19;9
201012;09020802;09;02;08;02;2;527;13;214;157;36;134;13;3;121;6
201012;09030901;09;03;09;01;2;811;97;370;160;63;84;136;15;69;74
201012;09030902;09;03;09;02;2;481;24;175;92;36;146;36;19;63;6
201012;09030903;09;03;09;03;2;953;33;183;119;55;500;70;31;74;40
201012;09031001;09;03;10;01;2;657;78;261;98;33;122;59;29;86;67
201012;09031101;09;03;11;01;2;267;45;142;36;6;58;9;19;33;0
201012;09031201;09;03;12;01;2;83;6;31;15;6;15;0;9;16;6
201012;09031202;09;03;12;02;2;131;18;60;20;3;33;0;3;24;8
201012;09041301;09;04;13;01;2;441;45;232;53;6;96;9;12;77;9
201012;09041302;09;04;13;02;2;94;15;34;9;0;24;9;0;18;9
201012;09041401;09;04;14;01;2;218;24;89;21;3;72;3;3;39;9
201012;09041402;09;04;14;02;2;157;9;28;13;3;117;0;3;6;0
201012;09041501;09;04;15;01;2;561;49;140;67;33;195;34;42;88;29
201012;09041601;09;04;16;01;2;271;18;105;54;0;71;6;6;57;26
201012;09051701;09;05;17;01;2;120;25;43;6;3;38;3;3;24;6
201012;09051702;09;05;17;02;2;615;118;317;91;33;107;10;6;105;37
201012;09051801;09;05;18;01;2;454;67;224;84;18;80;15;9;67;41
201012;09051901;09;05;19;01;2;492;72;217;72;15;120;22;15;85;18
201012;09052001;09;05;20;01;2;494;65;248;73;9;83;13;10;97;34
201012;10010101;10;01;01;01;2;1144;21;211;157;30;646;18;0;222;17
201012;10010102;10;01;01;02;2;3252;40;320;178;100;2134;51;19;585;43
201012;10010203;10;01;02;03;2;332;9;24;15;54;77;3;32;142;0
201012;10010204;10;01;02;04;2;1665;3;209;161;93;1085;22;22;189;45
201012;10010205;10;01;02;05;2;665;18;160;77;6;370;32;15;76;6
201012;10010206;10;01;02;06;2;1930;42;369;165;43;1112;45;21;296;44
201012;10010207;10;01;02;07;2;1697;61;191;62;37;970;50;37;369;43
201012;10010308;10;01;03;08;2;191;3;55;33;6;50;0;18;56;6
201012;10010309;10;01;03;09;2;2268;39;260;78;131;1416;50;69;296;46
