"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"E_A";"E_AM";"E_AW";"E_A00_01";"E_A01_02";"E_A02_03";"E_A03_05";"E_A05_06";"E_A06_07";"E_A07_08";"E_A08_10";"E_A10_12";"E_A12_14";"E_A14_15";"E_A15_18";"E_A18_21";"E_A21_25";"E_A25_27";"E_A27_30";"E_A30_35";"E_A35_40";"E_A40_45";"E_A45_50";"E_A50_55";"E_A55_60";"E_A60_63";"E_A63_65";"E_A65_67";"E_A67_70";"E_A70_75";"E_A75_80";"E_A80_85";"E_A85_90";"E_A90_95";"E_A95_110";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110"
"201312";"09010101";"09";"01";"01";"01";"2";1603,00;827,00;776,00;8,00;3,00;3,00;12,00;12,00;3,00;3,00;20,00;9,00;10,00;10,00;21,00;36,00;103,00;87,00;178,00;315,00;230,00;206,00;134,00;76,00;46,00;28,00;7,00;6,00;7,00;21,00;9,00;0,00;0,00;0,00;0,00;8,00;30,00;55,00;21,00;139,00;1226,00;81,00;43,00;0,00
"201312";"09010102";"09";"01";"01";"02";"2";16,00;10,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00
"201312";"09010201";"09";"01";"02";"01";"2";268,00;120,00;148,00;0,00;3,00;0,00;6,00;0,00;0,00;3,00;0,00;6,00;3,00;0,00;3,00;3,00;22,00;16,00;25,00;49,00;38,00;37,00;18,00;20,00;7,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;9,00;12,00;3,00;25,00;203,00;13,00;3,00;0,00
"201312";"09010202";"09";"01";"02";"02";"2";269,00;139,00;130,00;6,00;0,00;0,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;6,00;29,00;25,00;30,00;26,00;39,00;28,00;21,00;13,00;13,00;6,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;9,00;3,00;3,00;35,00;182,00;25,00;6,00;0,00
"201312";"09010301";"09";"01";"03";"01";"2";727,00;370,00;357,00;6,00;0,00;7,00;0,00;0,00;3,00;3,00;4,00;6,00;3,00;3,00;6,00;31,00;78,00;34,00;85,00;142,00;116,00;66,00;47,00;31,00;33,00;3,00;7,00;3,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;6,00;7,00;22,00;6,00;109,00;521,00;43,00;13,00;0,00
"201312";"09010302";"09";"01";"03";"02";"2";185,00;99,00;86,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;8,00;9,00;13,00;6,00;3,00;13,00;19,00;15,00;12,00;25,00;9,00;9,00;0,00;3,00;8,00;14,00;6,00;3,00;0,00;0,00;0,00;0,00;4,00;6,00;8,00;22,00;93,00;18,00;31,00;3,00
"201312";"09010401";"09";"01";"04";"01";"2";159,00;75,00;84,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;6,00;6,00;16,00;9,00;16,00;18,00;16,00;18,00;15,00;11,00;9,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;6,00;3,00;6,00;22,00;103,00;13,00;3,00;3,00
"201312";"09010402";"09";"01";"04";"02";"2";415,00;201,00;214,00;0,00;3,00;0,00;10,00;0,00;6,00;4,00;3,00;6,00;3,00;3,00;8,00;14,00;37,00;24,00;27,00;57,00;53,00;56,00;40,00;17,00;13,00;3,00;6,00;7,00;6,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;13,00;25,00;8,00;51,00;274,00;22,00;16,00;6,00
"201312";"09020501";"09";"02";"05";"01";"2";607,00;349,00;258,00;3,00;3,00;3,00;6,00;3,00;7,00;3,00;9,00;10,00;15,00;6,00;28,00;32,00;66,00;32,00;48,00;89,00;59,00;46,00;48,00;35,00;19,00;16,00;7,00;4,00;3,00;3,00;4,00;0,00;0,00;0,00;0,00;3,00;15,00;50,00;28,00;98,00;357,00;42,00;14,00;0,00
"201312";"09020502";"09";"02";"05";"02";"2";954,00;475,00;479,00;12,00;11,00;13,00;10,00;10,00;0,00;9,00;13,00;18,00;13,00;13,00;42,00;37,00;81,00;40,00;84,00;130,00;108,00;89,00;79,00;65,00;39,00;10,00;8,00;4,00;3,00;0,00;0,00;6,00;4,00;3,00;0,00;12,00;44,00;66,00;42,00;118,00;595,00;57,00;7,00;13,00
"201312";"09020601";"09";"02";"06";"01";"2";796,00;541,00;255,00;9,00;3,00;6,00;3,00;6,00;13,00;9,00;7,00;6,00;9,00;0,00;16,00;46,00;85,00;50,00;85,00;114,00;78,00;102,00;56,00;31,00;28,00;3,00;7,00;6,00;6,00;3,00;6,00;3,00;0,00;0,00;0,00;9,00;18,00;44,00;16,00;131,00;516,00;38,00;21,00;3,00
"201312";"09020602";"09";"02";"06";"02";"2";53,00;26,00;27,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;7,00;12,00;3,00;10,00;9,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;6,00;41,00;0,00;3,00;0,00
"201312";"09020701";"09";"02";"07";"01";"2";67,00;45,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;6,00;6,00;12,00;18,00;6,00;3,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;51,00;3,00;3,00;0,00
"201312";"09020702";"09";"02";"07";"02";"2";673,00;350,00;323,00;3,00;6,00;9,00;18,00;11,00;0,00;3,00;9,00;12,00;0,00;6,00;15,00;38,00;37,00;22,00;62,00;94,00;100,00;86,00;41,00;51,00;21,00;9,00;3,00;10,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;44,00;30,00;15,00;75,00;456,00;33,00;14,00;3,00
"201312";"09020801";"09";"02";"08";"01";"2";73,00;21,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;9,00;3,00;4,00;10,00;3,00;7,00;12,00;3,00;6,00;3,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;9,00;42,00;12,00;3,00;3,00
"201312";"09020802";"09";"02";"08";"02";"2";369,00;229,00;140,00;3,00;6,00;3,00;7,00;0,00;3,00;0,00;3,00;0,00;6,00;0,00;3,00;6,00;15,00;20,00;40,00;59,00;48,00;41,00;30,00;34,00;21,00;9,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;16,00;12,00;3,00;21,00;272,00;36,00;3,00;3,00
"201312";"09030901";"09";"03";"09";"01";"2";394,00;225,00;169,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;7,00;0,00;0,00;20,00;9,00;32,00;23,00;18,00;38,00;51,00;62,00;38,00;24,00;13,00;15,00;7,00;6,00;6,00;10,00;3,00;3,00;0,00;0,00;0,00;0,00;6,00;10,00;20,00;41,00;254,00;35,00;25,00;3,00
"201312";"09030902";"09";"03";"09";"02";"2";297,00;162,00;135,00;9,00;0,00;0,00;6,00;0,00;0,00;3,00;9,00;3,00;4,00;3,00;0,00;7,00;21,00;12,00;16,00;30,00;34,00;32,00;35,00;26,00;19,00;12,00;0,00;7,00;0,00;0,00;0,00;3,00;3,00;3,00;0,00;9,00;6,00;22,00;0,00;28,00;185,00;31,00;7,00;9,00
"201312";"09030903";"09";"03";"09";"03";"2";242,00;109,00;133,00;0,00;0,00;0,00;3,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;21,00;3,00;6,00;9,00;18,00;42,00;45,00;25,00;24,00;13,00;6,00;0,00;9,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;9,00;21,00;9,00;176,00;15,00;6,00;0,00
"201312";"09031001";"09";"03";"10";"01";"2";443,00;270,00;173,00;0,00;3,00;6,00;0,00;9,00;6,00;0,00;6,00;6,00;3,00;3,00;9,00;13,00;24,00;30,00;25,00;63,00;67,00;45,00;50,00;31,00;15,00;6,00;0,00;3,00;7,00;3,00;7,00;3,00;0,00;0,00;0,00;0,00;18,00;24,00;9,00;37,00;311,00;21,00;20,00;3,00
"201312";"09031101";"09";"03";"11";"01";"2";301,00;160,00;141,00;4,00;3,00;3,00;14,00;6,00;0,00;7,00;6,00;0,00;9,00;3,00;12,00;10,00;18,00;10,00;13,00;31,00;34,00;34,00;24,00;20,00;18,00;3,00;6,00;0,00;6,00;4,00;0,00;3,00;0,00;0,00;0,00;4,00;26,00;25,00;12,00;28,00;166,00;27,00;10,00;3,00
"201312";"09031201";"09";"03";"12";"01";"2";42,00;14,00;28,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;6,00;0,00;3,00;11,00;3,00;4,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;6,00;27,00;3,00;0,00;0,00
"201312";"09031202";"09";"03";"12";"02";"2";72,00;31,00;41,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;9,00;6,00;12,00;4,00;12,00;0,00;0,00;3,00;3,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;4,00;0,00;0,00;46,00;3,00;16,00;0,00
"201312";"09041301";"09";"04";"13";"01";"2";207,00;96,00;111,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;6,00;6,00;3,00;9,00;28,00;40,00;22,00;16,00;19,00;9,00;9,00;12,00;3,00;4,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;6,00;3,00;12,00;137,00;30,00;10,00;3,00
"201312";"09041302";"09";"04";"13";"02";"2";42,00;23,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;3,00;7,00;6,00;6,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;12,00;6,00;0,00
"201312";"09041401";"09";"04";"14";"01";"2";240,00;121,00;119,00;0,00;9,00;6,00;11,00;3,00;7,00;4,00;11,00;3,00;9,00;3,00;10,00;16,00;19,00;15,00;7,00;37,00;12,00;14,00;16,00;13,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;29,00;37,00;10,00;35,00;114,00;6,00;3,00;6,00
"201312";"09041402";"09";"04";"14";"02";"2";33,00;18,00;15,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;9,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;24,00;0,00;3,00;0,00
"201312";"09041501";"09";"04";"15";"01";"2";261,00;129,00;132,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;4,00;6,00;6,00;3,00;12,00;22,00;3,00;19,00;15,00;47,00;31,00;35,00;26,00;14,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;16,00;3,00;34,00;176,00;14,00;12,00;0,00
"201312";"09041601";"09";"04";"16";"01";"2";94,00;44,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;11,00;3,00;3,00;6,00;15,00;12,00;16,00;7,00;6,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;14,00;62,00;6,00;9,00;3,00
"201312";"09051701";"09";"05";"17";"01";"2";94,00;53,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;15,00;6,00;16,00;19,00;6,00;7,00;9,00;0,00;0,00;0,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;72,00;9,00;10,00;0,00
"201312";"09051702";"09";"05";"17";"02";"2";305,00;146,00;159,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;6,00;0,00;0,00;0,00;3,00;11,00;25,00;21,00;15,00;34,00;45,00;39,00;35,00;25,00;24,00;4,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;9,00;3,00;36,00;214,00;34,00;6,00;0,00
"201312";"09051801";"09";"05";"18";"01";"2";216,00;107,00;109,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;6,00;3,00;0,00;6,00;7,00;18,00;7,00;10,00;19,00;22,00;27,00;31,00;13,00;19,00;6,00;0,00;7,00;3,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;6,00;25,00;129,00;25,00;19,00;0,00
"201312";"09051901";"09";"05";"19";"01";"2";314,00;144,00;170,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;9,00;0,00;6,00;12,00;29,00;12,00;39,00;37,00;38,00;34,00;27,00;12,00;19,00;12,00;0,00;0,00;3,00;19,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;12,00;6,00;41,00;199,00;31,00;22,00;0,00
"201312";"09052001";"09";"05";"20";"01";"2";234,00;117,00;117,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;3,00;6,00;0,00;0,00;6,00;9,00;24,00;6,00;14,00;31,00;34,00;23,00;19,00;16,00;16,00;3,00;0,00;0,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;12,00;6,00;33,00;143,00;19,00;15,00;0,00
"201312";"10010101";"10";"01";"01";"01";"2";467,00;212,00;255,00;7,00;9,00;9,00;9,00;3,00;6,00;6,00;6,00;13,00;6,00;0,00;12,00;15,00;25,00;13,00;37,00;52,00;62,00;59,00;46,00;36,00;19,00;4,00;6,00;0,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;7,00;30,00;37,00;12,00;40,00;305,00;29,00;7,00;0,00
"201312";"10010102";"10";"01";"01";"02";"2";1242,00;553,00;689,00;22,00;17,00;9,00;35,00;16,00;6,00;9,00;21,00;18,00;12,00;16,00;34,00;33,00;61,00;35,00;67,00;148,00;185,00;141,00;100,00;95,00;79,00;18,00;13,00;12,00;13,00;9,00;12,00;6,00;0,00;0,00;0,00;22,00;77,00;82,00;34,00;94,00;771,00;110,00;46,00;6,00
"201312";"10010203";"10";"01";"02";"03";"2";296,00;173,00;123,00;6,00;3,00;8,00;4,00;3,00;6,00;6,00;0,00;6,00;0,00;7,00;3,00;21,00;46,00;25,00;15,00;46,00;24,00;29,00;19,00;13,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;18,00;25,00;3,00;67,00;171,00;3,00;3,00;0,00
"201312";"10010204";"10";"01";"02";"04";"2";588,00;307,00;281,00;4,00;9,00;6,00;6,00;3,00;4,00;4,00;12,00;12,00;10,00;8,00;18,00;33,00;44,00;20,00;37,00;79,00;78,00;67,00;48,00;25,00;33,00;10,00;0,00;3,00;0,00;0,00;6,00;6,00;0,00;3,00;0,00;4,00;24,00;50,00;18,00;77,00;354,00;43,00;9,00;9,00
"201312";"10010205";"10";"01";"02";"05";"2";348,00;182,00;166,00;0,00;0,00;6,00;0,00;6,00;9,00;0,00;3,00;13,00;6,00;6,00;12,00;16,00;9,00;13,00;31,00;36,00;54,00;46,00;25,00;21,00;12,00;9,00;3,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;37,00;12,00;25,00;226,00;24,00;12,00;0,00
"201312";"10010206";"10";"01";"02";"06";"2";1033,00;538,00;495,00;7,00;15,00;6,00;10,00;9,00;6,00;9,00;13,00;15,00;19,00;3,00;18,00;28,00;97,00;50,00;70,00;152,00;129,00;125,00;74,00;79,00;37,00;25,00;19,00;3,00;3,00;3,00;3,00;3,00;0,00;3,00;0,00;7,00;40,00;65,00;18,00;125,00;679,00;81,00;12,00;6,00
"201312";"10010207";"10";"01";"02";"07";"2";802,00;406,00;396,00;12,00;6,00;3,00;23,00;7,00;4,00;0,00;6,00;13,00;3,00;7,00;30,00;34,00;44,00;21,00;51,00;80,00;122,00;93,00;105,00;55,00;55,00;6,00;9,00;3,00;4,00;3,00;0,00;0,00;3,00;0,00;0,00;12,00;39,00;33,00;30,00;78,00;527,00;70,00;10,00;3,00
"201312";"10010308";"10";"01";"03";"08";"2";155,00;99,00;56,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;13,00;13,00;12,00;14,00;6,00;27,00;24,00;16,00;0,00;9,00;3,00;0,00;0,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;6,00;26,00;99,00;12,00;6,00;3,00
"201312";"10010309";"10";"01";"03";"09";"2";900,00;432,00;468,00;3,00;3,00;0,00;19,00;0,00;10,00;10,00;9,00;18,00;25,00;9,00;25,00;43,00;52,00;40,00;50,00;113,00;117,00;113,00;91,00;77,00;36,00;12,00;6,00;7,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;3,00;22,00;81,00;25,00;95,00;601,00;54,00;19,00;0,00
"201312";"10010310";"10";"01";"03";"10";"2";910,00;442,00;468,00;9,00;9,00;10,00;26,00;6,00;3,00;9,00;26,00;13,00;9,00;3,00;29,00;24,00;49,00;40,00;57,00;98,00;115,00;108,00;82,00;65,00;55,00;27,00;0,00;7,00;3,00;21,00;4,00;0,00;0,00;3,00;0,00;9,00;51,00;63,00;29,00;73,00;565,00;82,00;35,00;3,00
"201312";"10010311";"10";"01";"03";"11";"2";79,00;38,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;3,00;6,00;0,00;13,00;3,00;9,00;9,00;12,00;3,00;4,00;3,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;7,00;52,00;10,00;7,00;0,00
"201312";"10020412";"10";"02";"04";"12";"2";528,00;242,00;286,00;7,00;12,00;16,00;15,00;9,00;10,00;0,00;0,00;3,00;20,00;3,00;11,00;20,00;46,00;17,00;61,00;52,00;61,00;37,00;52,00;33,00;17,00;9,00;10,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;7,00;52,00;36,00;11,00;66,00;313,00;36,00;7,00;0,00
"201312";"10020413";"10";"02";"04";"13";"2";646,00;319,00;327,00;3,00;10,00;3,00;4,00;3,00;6,00;3,00;9,00;3,00;9,00;3,00;23,00;34,00;47,00;45,00;43,00;74,00;85,00;79,00;61,00;54,00;25,00;0,00;4,00;4,00;0,00;9,00;3,00;0,00;0,00;0,00;0,00;3,00;20,00;33,00;23,00;81,00;441,00;29,00;16,00;0,00
"201312";"10020414";"10";"02";"04";"14";"2";123,00;68,00;55,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;3,00;18,00;31,00;31,00;8,00;15,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;5,00;0,00;106,00;9,00;0,00;0,00
"201312";"10020415";"10";"02";"04";"15";"2";403,00;203,00;200,00;10,00;6,00;3,00;9,00;9,00;6,00;0,00;3,00;9,00;10,00;3,00;3,00;12,00;36,00;40,00;28,00;66,00;32,00;47,00;11,00;29,00;9,00;9,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;10,00;27,00;31,00;3,00;48,00;253,00;27,00;4,00;0,00
"201312";"10020416";"10";"02";"04";"16";"2";516,00;294,00;222,00;0,00;3,00;6,00;9,00;0,00;0,00;7,00;12,00;10,00;0,00;0,00;9,00;24,00;53,00;23,00;50,00;64,00;72,00;62,00;42,00;26,00;27,00;6,00;0,00;4,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00;18,00;29,00;9,00;77,00;339,00;33,00;7,00;4,00
"201312";"10020517";"10";"02";"05";"17";"2";188,00;88,00;100,00;0,00;6,00;0,00;0,00;4,00;0,00;0,00;6,00;3,00;0,00;0,00;3,00;10,00;7,00;12,00;6,00;24,00;18,00;28,00;21,00;13,00;9,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;9,00;3,00;17,00;122,00;21,00;6,00;0,00
"201312";"10020518";"10";"02";"05";"18";"2";183,00;106,00;77,00;4,00;3,00;6,00;3,00;0,00;3,00;3,00;3,00;4,00;0,00;4,00;0,00;3,00;13,00;3,00;13,00;31,00;24,00;18,00;18,00;6,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;12,00;17,00;0,00;16,00;113,00;21,00;0,00;0,00
"201312";"10020519";"10";"02";"05";"19";"2";570,00;313,00;257,00;10,00;7,00;14,00;13,00;16,00;12,00;13,00;18,00;12,00;6,00;9,00;18,00;38,00;60,00;32,00;41,00;60,00;68,00;31,00;35,00;29,00;9,00;10,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;10,00;50,00;70,00;18,00;98,00;296,00;19,00;6,00;3,00
"201312";"10020620";"10";"02";"06";"20";"2";187,00;88,00;99,00;3,00;0,00;6,00;3,00;0,00;0,00;0,00;3,00;3,00;6,00;0,00;3,00;3,00;13,00;15,00;21,00;24,00;25,00;16,00;19,00;6,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;9,00;12,00;3,00;16,00;126,00;18,00;0,00;0,00
"201312";"10020621";"10";"02";"06";"21";"2";286,00;139,00;147,00;0,00;3,00;3,00;6,00;3,00;0,00;3,00;9,00;3,00;6,00;0,00;7,00;12,00;46,00;13,00;12,00;28,00;42,00;30,00;15,00;24,00;9,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;21,00;7,00;58,00;164,00;15,00;6,00;0,00
"201312";"10020622";"10";"02";"06";"22";"2";354,00;183,00;171,00;3,00;6,00;3,00;6,00;9,00;0,00;0,00;3,00;6,00;4,00;6,00;0,00;13,00;20,00;12,00;27,00;72,00;34,00;41,00;21,00;15,00;18,00;9,00;9,00;0,00;3,00;7,00;4,00;3,00;0,00;0,00;0,00;3,00;24,00;19,00;0,00;33,00;222,00;36,00;14,00;3,00
"201312";"10020623";"10";"02";"06";"23";"2";154,00;64,00;90,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;7,00;0,00;3,00;3,00;3,00;3,00;9,00;13,00;28,00;12,00;19,00;21,00;12,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;13,00;3,00;6,00;105,00;21,00;3,00;0,00
"201312";"10030724";"10";"03";"07";"24";"2";785,00;407,00;378,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;3,00;0,00;6,00;0,00;0,00;66,00;268,00;158,00;126,00;67,00;32,00;16,00;13,00;6,00;9,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;15,00;0,00;334,00;418,00;15,00;0,00;0,00
"201312";"10030725";"10";"03";"07";"25";"2";386,00;270,00;116,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;32,00;28,00;40,00;16,00;25,00;43,00;30,00;47,00;31,00;37,00;12,00;3,00;0,00;3,00;9,00;3,00;6,00;6,00;0,00;0,00;0,00;3,00;6,00;6,00;32,00;68,00;229,00;15,00;21,00;6,00
"201312";"10030726";"10";"03";"07";"26";"2";71,00;33,00;38,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;7,00;0,00;0,00;3,00;3,00;12,00;15,00;12,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;6,00;7,00;0,00;52,00;3,00;0,00;0,00
"201312";"10030727";"10";"03";"07";"27";"2";214,00;112,00;102,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;6,00;25,00;7,00;19,00;21,00;40,00;31,00;19,00;16,00;3,00;6,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;6,00;31,00;153,00;9,00;9,00;0,00
"201312";"10040828";"10";"04";"08";"28";"2";144,00;73,00;71,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;10,00;0,00;3,00;9,00;12,00;18,00;19,00;21,00;18,00;6,00;7,00;6,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;10,00;3,00;103,00;13,00;9,00;0,00
"201312";"10040829";"10";"04";"08";"29";"2";78,00;46,00;32,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;3,00;3,00;3,00;6,00;7,00;6,00;10,00;14,00;7,00;9,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;4,00;6,00;53,00;9,00;3,00;0,00
"201312";"10040830";"10";"04";"08";"30";"2";119,00;63,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;12,00;3,00;3,00;3,00;19,00;21,00;10,00;15,00;14,00;3,00;0,00;0,00;0,00;4,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;74,00;17,00;7,00;3,00
"201312";"10040931";"10";"04";"09";"31";"2";145,00;73,00;72,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;6,00;6,00;7,00;4,00;12,00;26,00;12,00;29,00;18,00;10,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;3,00;12,00;108,00;13,00;3,00;0,00
"201312";"10040932";"10";"04";"09";"32";"2";99,00;51,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;6,00;0,00;9,00;9,00;15,00;18,00;9,00;9,00;3,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00;6,00;69,00;6,00;6,00;3,00
"201312";"10040933";"10";"04";"09";"33";"2";199,00;82,00;117,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;3,00;13,00;6,00;21,00;29,00;31,00;29,00;19,00;19,00;10,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;9,00;0,00;16,00;154,00;13,00;3,00;4,00
"201312";"11010101";"11";"01";"01";"01";"2";9,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00
