"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"E_A";"E_AM";"E_AW";"E_A00_01";"E_A01_02";"E_A02_03";"E_A03_05";"E_A05_06";"E_A06_07";"E_A07_08";"E_A08_10";"E_A10_12";"E_A12_14";"E_A14_15";"E_A15_18";"E_A18_21";"E_A21_25";"E_A25_27";"E_A27_30";"E_A30_35";"E_A35_40";"E_A40_45";"E_A45_50";"E_A50_55";"E_A55_60";"E_A60_63";"E_A63_65";"E_A65_67";"E_A67_70";"E_A70_75";"E_A75_80";"E_A80_85";"E_A85_90";"E_A90_95";"E_A95_110";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110"
"201512";"01022201";"01";"02";"22";"01";"1";3110,00;1651,00;1459,00;23,00;9,00;23,00;31,00;15,00;18,00;12,00;29,00;19,00;25,00;12,00;53,00;101,00;289,00;207,00;317,00;427,00;314,00;276,00;231,00;232,00;129,00;54,00;31,00;47,00;61,00;60,00;35,00;27,00;3,00;0,00;0,00;23,00;78,00;115,00;53,00;390,00;2004,00;214,00;203,00;30,00
"201512";"01022202";"01";"02";"22";"02";"1";490,00;247,00;243,00;0,00;0,00;3,00;3,00;6,00;3,00;3,00;4,00;6,00;0,00;0,00;12,00;21,00;42,00;25,00;27,00;55,00;42,00;64,00;45,00;31,00;22,00;15,00;3,00;12,00;13,00;12,00;18,00;3,00;0,00;0,00;0,00;0,00;12,00;16,00;12,00;63,00;289,00;40,00;55,00;3,00
"201512";"01022203";"01";"02";"22";"03";"1";2222,00;1109,00;1113,00;9,00;18,00;17,00;27,00;13,00;9,00;12,00;30,00;24,00;21,00;9,00;35,00;66,00;165,00;98,00;150,00;232,00;216,00;234,00;174,00;139,00;123,00;54,00;46,00;35,00;65,00;79,00;77,00;24,00;15,00;3,00;3,00;9,00;75,00;105,00;35,00;231,00;1243,00;223,00;256,00;45,00
"201512";"01022204";"01";"02";"22";"04";"1";1407,00;764,00;643,00;9,00;6,00;6,00;12,00;9,00;6,00;7,00;16,00;13,00;12,00;0,00;19,00;53,00;127,00;78,00;118,00;214,00;173,00;129,00;112,00;76,00;71,00;18,00;24,00;18,00;20,00;30,00;25,00;3,00;3,00;0,00;0,00;9,00;33,00;54,00;19,00;180,00;900,00;113,00;93,00;6,00
"201512";"01022205";"01";"02";"22";"05";"1";952,00;476,00;476,00;10,00;9,00;3,00;13,00;3,00;16,00;7,00;23,00;9,00;27,00;6,00;40,00;28,00;61,00;27,00;88,00;93,00;82,00;97,00;59,00;59,00;49,00;18,00;15,00;13,00;25,00;30,00;21,00;15,00;3,00;3,00;0,00;10,00;28,00;88,00;40,00;89,00;505,00;82,00;89,00;21,00
"201512";"01022206";"01";"02";"22";"06";"1";615,00;314,00;301,00;3,00;6,00;4,00;3,00;3,00;0,00;3,00;6,00;9,00;6,00;0,00;3,00;18,00;40,00;31,00;58,00;85,00;65,00;62,00;56,00;42,00;28,00;21,00;9,00;12,00;12,00;9,00;9,00;6,00;0,00;6,00;0,00;3,00;16,00;24,00;3,00;58,00;399,00;58,00;42,00;12,00
"201512";"01022207";"01";"02";"22";"07";"1";1693,00;891,00;802,00;3,00;6,00;6,00;12,00;0,00;6,00;3,00;3,00;3,00;4,00;6,00;21,00;82,00;363,00;186,00;174,00;201,00;142,00;92,00;77,00;86,00;61,00;34,00;12,00;21,00;22,00;33,00;18,00;12,00;0,00;4,00;0,00;3,00;24,00;25,00;21,00;445,00;958,00;107,00;94,00;16,00
"201512";"01033101";"01";"03";"31";"01";"1";10434,00;5684,00;4750,00;117,00;91,00;80,00;162,00;87,00;77,00;89,00;154,00;129,00;112,00;59,00;302,00;438,00;837,00;573,00;881,00;1246,00;1046,00;974,00;843,00;676,00;431,00;178,00;108,00;116,00;139,00;225,00;171,00;81,00;9,00;3,00;0,00;117,00;420,00;620,00;302,00;1275,00;6239,00;717,00;651,00;93,00
"201512";"01033102";"01";"03";"31";"02";"1";4306,00;2312,00;1994,00;19,00;28,00;26,00;56,00;26,00;24,00;28,00;42,00;62,00;48,00;32,00;112,00;144,00;326,00;224,00;317,00;503,00;466,00;461,00;382,00;273,00;204,00;81,00;46,00;64,00;84,00;119,00;69,00;24,00;13,00;3,00;0,00;19,00;136,00;236,00;112,00;470,00;2626,00;331,00;336,00;40,00
"201512";"01033201";"01";"03";"32";"01";"1";3921,00;2011,00;1910,00;13,00;18,00;18,00;46,00;18,00;21,00;22,00;50,00;51,00;37,00;10,00;89,00;109,00;255,00;171,00;259,00;469,00;476,00;423,00;356,00;294,00;162,00;95,00;65,00;68,00;73,00;115,00;95,00;34,00;9,00;0,00;0,00;13,00;100,00;191,00;89,00;364,00;2448,00;322,00;351,00;43,00
"201512";"01033202";"01";"03";"32";"02";"1";2581,00;1297,00;1284,00;13,00;12,00;12,00;19,00;15,00;9,00;19,00;24,00;22,00;19,00;6,00;43,00;100,00;183,00;129,00;194,00;285,00;316,00;265,00;220,00;193,00;114,00;51,00;60,00;48,00;54,00;75,00;60,00;9,00;9,00;3,00;0,00;13,00;58,00;99,00;43,00;283,00;1602,00;225,00;237,00;21,00
"201512";"01033203";"01";"03";"32";"03";"1";5368,00;2888,00;2480,00;35,00;35,00;45,00;78,00;37,00;36,00;34,00;61,00;56,00;63,00;33,00;125,00;195,00;468,00;283,00;431,00;685,00;560,00;541,00;426,00;349,00;225,00;77,00;41,00;87,00;80,00;122,00;92,00;46,00;18,00;4,00;0,00;35,00;195,00;283,00;125,00;663,00;3275,00;343,00;381,00;68,00
"201512";"01044101";"01";"04";"41";"01";"1";5790,00;3188,00;2602,00;45,00;30,00;31,00;69,00;30,00;28,00;34,00;53,00;61,00;58,00;25,00;118,00;163,00;456,00;285,00;474,00;689,00;646,00;581,00;468,00;444,00;293,00;149,00;94,00;84,00;119,00;141,00;79,00;40,00;3,00;0,00;0,00;45,00;160,00;259,00;118,00;619,00;3587,00;536,00;423,00;43,00
"201512";"01044102";"01";"04";"41";"02";"1";3473,00;1854,00;1619,00;21,00;22,00;15,00;50,00;28,00;21,00;16,00;36,00;33,00;37,00;13,00;53,00;100,00;257,00;184,00;269,00;445,00;380,00;329,00;276,00;269,00;191,00;80,00;39,00;51,00;87,00;99,00;45,00;15,00;12,00;0,00;0,00;21,00;115,00;156,00;53,00;357,00;2152,00;310,00;282,00;27,00
"201512";"01044103";"01";"04";"41";"03";"1";2632,00;1395,00;1237,00;9,00;15,00;9,00;33,00;9,00;15,00;16,00;24,00;42,00;25,00;12,00;48,00;72,00;230,00;161,00;264,00;337,00;296,00;241,00;208,00;185,00;118,00;52,00;33,00;45,00;42,00;42,00;34,00;9,00;3,00;3,00;0,00;9,00;66,00;134,00;48,00;302,00;1692,00;203,00;163,00;15,00
"201512";"01044201";"01";"04";"42";"01";"1";10090,00;5471,00;4619,00;85,00;69,00;68,00;169,00;65,00;70,00;95,00;131,00;129,00;132,00;72,00;263,00;367,00;781,00;524,00;814,00;1152,00;1025,00;996,00;869,00;758,00;381,00;187,00;101,00;119,00;168,00;242,00;170,00;56,00;26,00;6,00;0,00;85,00;371,00;629,00;263,00;1148,00;6138,00;669,00;699,00;88,00
"201512";"01044202";"01";"04";"42";"02";"1";6562,00;3618,00;2944,00;50,00;32,00;43,00;69,00;27,00;28,00;38,00;56,00;47,00;46,00;26,00;121,00;312,00;747,00;530,00;726,00;957,00;667,00;512,00;460,00;326,00;244,00;134,00;64,00;55,00;79,00;76,00;60,00;21,00;9,00;0,00;0,00;50,00;171,00;241,00;121,00;1059,00;4178,00;442,00;270,00;30,00
"201512";"01044203";"01";"04";"42";"03";"1";6031,00;3369,00;2662,00;30,00;30,00;27,00;61,00;37,00;28,00;28,00;54,00;60,00;44,00;24,00;136,00;179,00;459,00;298,00;524,00;720,00;610,00;588,00;480,00;451,00;306,00;155,00;79,00;106,00;152,00;197,00;115,00;40,00;10,00;3,00;0,00;30,00;155,00;238,00;136,00;638,00;3671,00;540,00;570,00;53,00
"201512";"02010101";"02";"01";"01";"01";"1";2435,00;1304,00;1131,00;11,00;13,00;13,00;16,00;12,00;13,00;21,00;21,00;15,00;7,00;6,00;27,00;100,00;268,00;179,00;283,00;319,00;197,00;234,00;192,00;165,00;83,00;48,00;30,00;15,00;44,00;34,00;40,00;10,00;13,00;3,00;3,00;11,00;54,00;83,00;27,00;368,00;1569,00;161,00;133,00;29,00
"201512";"02010102";"02";"01";"01";"02";"1";4237,00;2102,00;2135,00;15,00;19,00;15,00;27,00;24,00;12,00;12,00;41,00;27,00;38,00;9,00;85,00;178,00;287,00;211,00;323,00;495,00;431,00;400,00;406,00;364,00;199,00;87,00;52,00;65,00;87,00;139,00;103,00;56,00;24,00;6,00;0,00;15,00;85,00;139,00;85,00;465,00;2630,00;338,00;394,00;86,00
"201512";"02010103";"02";"01";"01";"03";"1";5380,00;2854,00;2526,00;16,00;24,00;22,00;35,00;24,00;24,00;18,00;39,00;30,00;34,00;13,00;112,00;176,00;334,00;239,00;383,00;631,00;616,00;592,00;505,00;415,00;267,00;112,00;83,00;83,00;148,00;175,00;129,00;71,00;21,00;9,00;0,00;16,00;105,00;158,00;112,00;510,00;3381,00;462,00;535,00;101,00
"201512";"02010104";"02";"01";"01";"04";"1";1631,00;843,00;788,00;9,00;3,00;3,00;6,00;6,00;3,00;0,00;6,00;9,00;6,00;10,00;31,00;52,00;92,00;79,00;121,00;193,00;173,00;202,00;159,00;153,00;86,00;38,00;12,00;21,00;31,00;50,00;40,00;23,00;10,00;4,00;0,00;9,00;18,00;34,00;31,00;144,00;1080,00;136,00;142,00;37,00
"201512";"02020201";"02";"02";"02";"01";"1";170,00;83,00;87,00;3,00;3,00;0,00;6,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;3,00;6,00;16,00;42,00;36,00;16,00;7,00;6,00;0,00;3,00;0,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;3,00;12,00;7,00;6,00;3,00;129,00;3,00;7,00;0,00
"201512";"02020202";"02";"02";"02";"02";"1";1548,00;839,00;709,00;9,00;6,00;12,00;9,00;9,00;3,00;9,00;13,00;9,00;3,00;3,00;60,00;56,00;130,00;88,00;147,00;224,00;149,00;144,00;122,00;95,00;71,00;25,00;21,00;21,00;33,00;38,00;24,00;3,00;6,00;6,00;0,00;9,00;36,00;40,00;60,00;186,00;969,00;117,00;116,00;15,00
"201512";"02020203";"02";"02";"02";"03";"1";2387,00;1265,00;1122,00;12,00;6,00;9,00;9,00;18,00;3,00;6,00;13,00;15,00;0,00;6,00;37,00;55,00;174,00;137,00;233,00;372,00;286,00;242,00;189,00;172,00;119,00;46,00;24,00;43,00;38,00;53,00;46,00;18,00;6,00;0,00;0,00;12,00;42,00;43,00;37,00;229,00;1631,00;189,00;180,00;24,00
"201512";"02020204";"02";"02";"02";"04";"1";3143,00;1661,00;1482,00;15,00;9,00;18,00;33,00;6,00;9,00;15,00;12,00;9,00;21,00;10,00;61,00;90,00;233,00;201,00;342,00;496,00;380,00;290,00;224,00;184,00;145,00;54,00;42,00;34,00;56,00;69,00;49,00;24,00;9,00;3,00;0,00;15,00;66,00;76,00;61,00;323,00;2117,00;241,00;208,00;36,00
"201512";"02020205";"02";"02";"02";"05";"1";3638,00;1870,00;1768,00;18,00;19,00;13,00;30,00;13,00;9,00;15,00;24,00;12,00;9,00;9,00;48,00;130,00;281,00;180,00;319,00;483,00;407,00;360,00;321,00;258,00;158,00;97,00;68,00;50,00;62,00;129,00;59,00;40,00;7,00;3,00;7,00;18,00;75,00;78,00;48,00;411,00;2328,00;323,00;300,00;57,00
"201512";"02020206";"02";"02";"02";"06";"1";5235,00;2669,00;2566,00;24,00;24,00;15,00;31,00;24,00;16,00;18,00;32,00;34,00;27,00;21,00;72,00;117,00;353,00;270,00;547,00;845,00;661,00;568,00;401,00;336,00;220,00;99,00;60,00;63,00;87,00;132,00;90,00;33,00;12,00;3,00;0,00;24,00;94,00;148,00;72,00;470,00;3628,00;379,00;372,00;48,00
"201512";"02030301";"02";"03";"03";"01";"1";3552,00;1837,00;1715,00;6,00;3,00;9,00;21,00;6,00;0,00;9,00;19,00;19,00;16,00;4,00;58,00;101,00;173,00;151,00;282,00;414,00;411,00;342,00;288,00;308,00;164,00;99,00;64,00;72,00;116,00;191,00;132,00;43,00;24,00;4,00;3,00;6,00;39,00;67,00;58,00;274,00;2196,00;327,00;511,00;74,00
"201512";"02030302";"02";"03";"03";"02";"1";4310,00;2300,00;2010,00;21,00;6,00;6,00;19,00;10,00;13,00;6,00;26,00;9,00;16,00;15,00;56,00;114,00;236,00;205,00;371,00;609,00;560,00;444,00;361,00;313,00;218,00;100,00;67,00;64,00;97,00;164,00;114,00;52,00;15,00;0,00;3,00;21,00;41,00;85,00;56,00;350,00;2863,00;385,00;439,00;70,00
"201512";"02030401";"02";"03";"04";"01";"1";4567,00;2378,00;2189,00;15,00;18,00;9,00;30,00;10,00;6,00;9,00;16,00;9,00;21,00;9,00;52,00;96,00;314,00;254,00;424,00;755,00;631,00;479,00;360,00;277,00;189,00;80,00;55,00;67,00;90,00;135,00;94,00;44,00;10,00;3,00;6,00;15,00;67,00;70,00;52,00;410,00;3180,00;324,00;386,00;63,00
"201512";"02030402";"02";"03";"04";"02";"1";3654,00;1869,00;1785,00;6,00;12,00;9,00;9,00;4,00;9,00;12,00;9,00;6,00;12,00;3,00;45,00;76,00;227,00;209,00;359,00;579,00;470,00;372,00;277,00;242,00;160,00;64,00;28,00;72,00;95,00;144,00;95,00;34,00;9,00;3,00;3,00;6,00;34,00;51,00;45,00;303,00;2508,00;252,00;406,00;49,00
"201512";"02040501";"02";"04";"05";"01";"1";725,00;337,00;388,00;7,00;9,00;0,00;6,00;6,00;3,00;3,00;3,00;6,00;6,00;9,00;21,00;25,00;53,00;35,00;58,00;88,00;97,00;75,00;81,00;56,00;42,00;15,00;6,00;0,00;3,00;0,00;3,00;3,00;6,00;0,00;0,00;7,00;21,00;30,00;21,00;78,00;490,00;63,00;6,00;9,00
"201512";"02040502";"02";"04";"05";"02";"1";1036,00;496,00;540,00;0,00;9,00;4,00;25,00;12,00;3,00;6,00;15,00;9,00;9,00;3,00;9,00;15,00;82,00;69,00;143,00;209,00;113,00;83,00;79,00;70,00;24,00;12,00;6,00;9,00;6,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;50,00;45,00;9,00;97,00;766,00;42,00;24,00;3,00
"201512";"02040503";"02";"04";"05";"03";"1";1578,00;789,00;789,00;22,00;3,00;13,00;16,00;3,00;6,00;9,00;13,00;3,00;0,00;0,00;16,00;34,00;165,00;127,00;228,00;322,00;225,00;120,00;84,00;78,00;40,00;18,00;18,00;3,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;22,00;35,00;31,00;16,00;199,00;1184,00;76,00;15,00;0,00
"201512";"02040701";"02";"04";"07";"01";"1";2630,00;1361,00;1269,00;12,00;22,00;10,00;18,00;9,00;16,00;12,00;13,00;27,00;25,00;10,00;30,00;91,00;374,00;285,00;358,00;411,00;250,00;166,00;177,00;91,00;102,00;43,00;18,00;12,00;12,00;6,00;15,00;9,00;3,00;0,00;3,00;12,00;59,00;103,00;30,00;465,00;1738,00;163,00;45,00;15,00
"201512";"02040702";"02";"04";"07";"02";"1";1513,00;839,00;674,00;3,00;6,00;3,00;12,00;9,00;0,00;6,00;12,00;6,00;9,00;6,00;44,00;22,00;121,00;127,00;217,00;339,00;197,00;136,00;97,00;56,00;51,00;9,00;3,00;3,00;0,00;9,00;6,00;0,00;0,00;0,00;4,00;3,00;30,00;39,00;44,00;143,00;1169,00;63,00;18,00;4,00
"201512";"02040703";"02";"04";"07";"03";"1";616,00;365,00;251,00;12,00;13,00;11,00;30,00;6,00;9,00;6,00;18,00;9,00;12,00;12,00;15,00;26,00;70,00;44,00;83,00;92,00;51,00;39,00;15,00;19,00;18,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;60,00;66,00;15,00;96,00;343,00;21,00;3,00;0,00
"201512";"02050601";"02";"05";"06";"01";"1";1625,00;856,00;769,00;3,00;7,00;9,00;18,00;3,00;6,00;6,00;3,00;12,00;10,00;6,00;21,00;24,00;156,00;146,00;262,00;380,00;215,00;104,00;79,00;62,00;48,00;15,00;6,00;6,00;6,00;3,00;0,00;6,00;3,00;0,00;0,00;3,00;37,00;43,00;21,00;180,00;1248,00;69,00;15,00;9,00
"201512";"02050602";"02";"05";"06";"02";"1";3521,00;1802,00;1719,00;28,00;21,00;21,00;28,00;9,00;3,00;9,00;18,00;19,00;13,00;3,00;18,00;62,00;324,00;301,00;529,00;779,00;523,00;301,00;204,00;137,00;64,00;24,00;18,00;6,00;25,00;18,00;13,00;0,00;0,00;0,00;3,00;28,00;79,00;65,00;18,00;386,00;2774,00;106,00;62,00;3,00
"201512";"02050801";"02";"05";"08";"01";"1";3789,00;2003,00;1786,00;22,00;18,00;21,00;31,00;12,00;18,00;15,00;12,00;15,00;21,00;15,00;31,00;95,00;383,00;328,00;582,00;857,00;519,00;279,00;192,00;139,00;100,00;40,00;16,00;3,00;4,00;9,00;6,00;6,00;0,00;0,00;0,00;22,00;82,00;96,00;31,00;478,00;2896,00;156,00;22,00;6,00
"201512";"02050802";"02";"05";"08";"02";"1";3822,00;2060,00;1762,00;13,00;15,00;15,00;24,00;10,00;9,00;3,00;15,00;9,00;12,00;0,00;12,00;79,00;338,00;362,00;666,00;911,00;567,00;314,00;159,00;106,00;78,00;35,00;21,00;15,00;19,00;9,00;3,00;3,00;0,00;0,00;0,00;13,00;64,00;48,00;12,00;417,00;3085,00;134,00;46,00;3,00
