ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;MH_E;HK_EU15;HK_EU27;HK_Polen;HK_EheJug;HK_EheSU;HK_Turk;HK_Arab;HK_Sonst;HK_NZOrd
200912;11010310;11;01;03;10;2;363;6;64;18;30;154;3;9;100;3
200912;11020411;11;02;04;11;2;695;24;133;39;52;160;24;56;253;17
200912;11020412;11;02;04;12;2;657;27;115;44;24;274;36;22;170;16
200912;11020513;11;02;05;13;2;170;3;70;13;0;49;3;3;35;10
200912;11020514;11;02;05;14;2;668;31;147;44;6;140;40;128;191;16
200912;11020515;11;02;05;15;2;1908;39;252;82;123;781;24;57;636;35
200912;11020516;11;02;05;16;2;269;22;101;55;6;58;0;6;79;19
200912;11030617;11;03;06;17;2;1330;37;177;74;163;424;70;201;258;37
200912;11030618;11;03;06;18;2;2384;79;469;122;103;916;18;203;618;57
200912;11030619;11;03;06;19;2;1726;64;215;62;49;859;58;39;491;15
200912;11030720;11;03;07;20;2;1281;154;750;330;65;156;10;21;268;11
200912;11030721;11;03;07;21;2;2228;165;681;294;146;596;73;108;584;40
200912;11030824;11;03;08;24;2;2481;72;398;122;321;859;70;162;626;45
200912;11040925;11;04;09;25;2;393;83;161;50;38;60;17;6;105;6
200912;11040926;11;04;09;26;2;2833;240;793;314;198;752;86;100;829;75
200912;11041022;11;04;10;22;2;666;10;114;38;28;281;21;18;185;19
200912;11041023;11;04;10;23;2;1193;15;119;66;112;569;38;52;273;30
200912;11041027;11;04;10;27;2;363;18;66;21;27;158;9;0;87;16
200912;11041128;11;04;11;28;2;3491;136;656;187;313;1360;118;278;691;75
200912;11051229;11;05;12;29;2;309;51;104;25;6;65;9;0;104;21
200912;11051330;11;05;13;30;2;777;125;317;98;15;174;13;25;212;21
200912;11051331;11;05;13;31;2;614;69;196;54;55;226;6;24;80;27
200912;11051332;11;05;13;32;2;367;56;115;13;11;121;14;3;69;34
200912;12103115;12;10;31;15;2;2174;132;464;264;174;176;644;206;304;206
200912;12103116;12;10;31;16;2;2968;176;638;386;356;176;929;257;329;283
200912;12103117;12;10;31;17;2;3340;147;591;381;523;165;1029;321;387;324
200912;12103218;12;10;32;18;2;3872;204;944;624;317;173;1256;309;463;410
200912;12103219;12;10;32;19;2;2309;154;570;339;207;132;694;244;226;236
200912;12103220;12;10;32;20;2;889;74;295;190;111;66;192;25;124;76
200912;12214125;12;21;41;25;2;1132;213;396;147;73;69;225;52;182;135
200912;12214126;12;21;41;26;2;2122;157;618;385;177;428;429;64;208;198
200912;12214421;12;21;44;21;2;505;56;185;111;51;18;90;30;100;31
200912;12214422;12;21;44;22;2;3301;158;714;486;300;667;824;297;229;270
200912;12214423;12;21;44;23;2;1516;97;404;256;113;284;370;36;155;154
200912;12214424;12;21;44;24;2;3218;257;779;428;380;242;815;364;408;230
200912;12214527;12;21;45;27;2;1572;216;474;194;165;76;358;61;247;191
200912;12214528;12;21;45;28;2;43;6;16;10;0;0;9;0;9;9
200912;12224229;12;22;42;29;2;633;182;264;64;44;37;31;13;143;101
200912;12224230;12;22;42;30;2;1710;362;664;207;104;52;188;28;380;294
200912;12231101;12;23;11;01;2;1614;372;638;197;70;94;105;64;337;306
200912;12231102;12;23;11;02;2;1686;355;663;212;91;90;95;40;348;359
200912;12301203;12;30;12;03;2;2179;228;688;370;172;163;462;184;319;191
200912;12301204;12;30;12;04;2;947;246;435;176;29;52;106;41;188;96
200912;12301205;12;30;12;05;2;653;118;249;101;34;51;70;21;140;88
200912;12301206;12;30;12;06;2;524;92;194;96;45;15;63;12;110;85
200912;12302107;12;30;21;07;2;755;87;170;70;46;37;198;40;158;106
200912;12302108;12;30;21;08;2;3860;230;1284;953;263;492;758;232;539;292
200912;12302109;12;30;21;09;2;3859;255;1109;752;276;531;822;406;457;258
200912;12302110;12;30;21;10;2;3471;219;961;698;287;367;829;378;353;296
200912;12302211;12;30;22;11;2;550;57;188;119;52;38;97;21;87;67
200912;12302212;12;30;22;12;2;1291;132;508;343;67;158;234;78;138;108
200912;12304313;12;30;43;13;2;846;177;367;157;108;19;140;18;90;104
200912;12304314;12;30;43;14;2;1069;151;390;199;98;76;197;28;127;153
