ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200712;06010208;06;01;02;08;2;742;384;358;7;0;3;3;0;0;3;3;6;6;0;27;19;27;24;55;92;96;84;61;46;66;43;19;7;6;24;9;0;3;3;0;7;6;18;27;46;458;128;46;6
200712;06010209;06;01;02;09;2;1148;528;620;3;3;9;0;6;3;3;26;6;12;9;38;34;95;39;84;112;157;122;109;84;64;42;19;6;15;30;12;6;0;0;0;3;18;59;38;129;707;125;63;6
200712;06010210;06;01;02;10;2;542;291;251;0;0;3;0;0;6;6;9;3;15;3;21;0;21;31;40;55;82;63;45;42;43;6;3;3;9;18;6;6;3;0;0;0;3;42;21;21;358;52;36;9
200712;06020301;06;02;03;01;2;388;176;212;0;0;0;0;0;0;0;12;10;3;3;10;3;15;17;35;39;52;28;39;43;25;9;0;6;3;12;7;7;10;0;0;0;0;28;10;18;253;34;28;17
200712;06020302;06;02;03;02;2;506;230;276;0;0;3;3;0;6;3;3;9;3;9;18;12;27;15;19;58;55;58;35;42;34;12;0;18;10;21;20;0;7;0;6;0;6;33;18;39;282;46;69;13
200712;06020303;06;02;03;03;2;641;333;308;3;0;3;9;0;0;6;10;0;13;9;13;30;39;22;43;64;73;75;44;50;49;12;17;16;11;15;9;6;0;0;0;3;12;38;13;69;371;78;51;6
200712;06020304;06;02;03;04;2;586;281;305;0;3;3;3;3;0;0;15;7;3;3;16;16;46;12;51;79;79;47;63;18;36;23;9;9;12;12;12;0;3;3;0;0;12;28;16;62;349;68;45;6
200712;06020305;06;02;03;05;2;1366;675;691;3;0;0;10;7;3;0;18;22;24;15;23;46;141;86;105;163;133;135;93;73;96;42;21;12;28;34;17;6;6;0;4;3;17;82;23;187;788;159;91;16
200712;06020306;06;02;03;06;2;396;200;196;0;0;0;0;0;0;0;3;3;9;0;20;12;18;10;10;42;50;49;33;36;22;6;24;11;15;10;10;0;3;0;0;0;0;15;20;30;230;52;46;3
200712;06020407;06;02;04;07;2;800;401;399;0;3;3;6;0;6;0;6;22;9;7;12;43;107;25;45;106;94;72;42;56;47;16;18;13;12;12;9;6;0;0;3;0;12;50;12;150;440;81;46;9
200712;06020408;06;02;04;08;2;452;229;223;0;0;6;0;0;3;3;9;9;15;3;18;12;24;15;21;46;50;42;46;24;15;31;10;7;12;6;13;6;6;0;0;0;6;42;18;36;244;56;38;12
200712;06020409;06;02;04;09;2;764;384;380;4;3;6;9;3;0;0;15;4;3;6;18;27;57;21;30;58;97;84;96;50;51;21;9;10;21;30;10;3;6;9;3;4;21;28;18;84;436;81;71;21
200712;06020410;06;02;04;10;2;470;226;244;0;0;0;6;4;0;0;0;6;0;3;15;26;21;12;22;45;46;37;44;51;59;18;21;15;3;6;4;3;0;3;0;0;10;9;15;47;257;98;28;6
200712;06020411;06;02;04;11;2;656;308;348;0;0;0;6;0;0;0;10;12;16;10;15;19;42;22;53;68;54;68;61;59;48;27;6;9;24;18;0;6;3;0;0;0;6;48;15;61;385;81;51;9
200712;06030501;06;03;05;01;2;353;154;199;0;0;0;0;0;0;0;6;3;3;0;7;12;12;12;27;28;48;43;36;30;34;9;3;12;6;10;3;6;3;0;0;0;0;12;7;24;224;46;31;9
200712;06030502;06;03;05;02;2;407;192;215;0;0;3;0;0;0;3;0;3;12;3;0;3;18;15;33;47;44;49;52;42;22;9;6;6;13;9;6;6;0;0;3;0;3;21;0;21;282;37;34;9
200712;06030503;06;03;05;03;2;1122;469;653;6;3;9;3;6;3;3;15;18;24;3;29;28;53;22;63;129;145;116;98;108;59;43;24;18;30;36;6;6;6;3;7;6;21;66;29;81;681;126;90;22
200712;06030504;06;03;05;04;2;948;476;472;3;0;0;0;3;6;0;11;18;3;12;30;44;45;31;43;85;106;97;105;67;86;36;31;15;21;22;16;6;6;0;0;3;3;50;30;89;534;153;74;12
200712;06030605;06;03;06;05;2;747;390;357;6;0;3;6;3;3;0;0;19;4;12;12;18;33;38;46;99;82;91;59;51;55;37;18;12;18;7;9;3;3;0;0;6;12;38;12;51;466;110;46;6
200712;06030606;06;03;06;06;2;648;307;341;3;3;0;0;6;0;0;10;0;9;3;12;22;28;39;48;99;43;66;69;41;43;32;12;22;6;16;6;7;3;0;0;3;9;22;12;50;405;87;50;10
200712;06030607;06;03;06;07;2;735;365;370;0;0;0;3;0;3;0;3;6;3;0;3;44;185;122;110;90;36;28;18;27;15;6;6;3;9;6;6;3;0;0;0;0;3;15;3;229;431;27;24;3
200712;06030608;06;03;06;08;2;859;412;447;0;0;3;3;3;0;13;12;9;24;3;30;17;55;18;33;68;125;111;84;60;65;17;9;15;9;15;26;17;3;6;6;0;9;61;30;72;499;91;65;32
200712;06030609;06;03;06;09;2;1085;527;558;0;4;4;9;0;6;0;21;9;9;3;21;12;58;52;66;140;157;94;98;77;65;40;33;11;37;25;6;9;3;3;13;0;17;48;21;70;684;138;79;28
200712;06030610;06;03;06;10;2;761;352;409;3;9;3;6;3;0;3;3;9;15;12;15;25;37;41;37;57;68;95;89;48;64;33;6;16;12;28;12;6;3;0;3;3;21;42;15;62;435;103;68;12
200712;06040701;06;04;07;01;2;835;388;447;0;3;0;9;0;9;3;0;9;9;6;12;18;36;18;42;82;95;103;66;62;91;34;15;18;33;19;19;15;6;3;0;0;12;36;12;54;468;140;89;24
200712;06040702;06;04;07;02;2;422;190;232;0;0;0;3;0;6;3;3;6;6;12;18;21;15;6;16;34;59;44;53;39;36;12;3;3;3;3;3;3;3;6;3;0;3;36;18;36;251;51;12;15
200712;06040703;06;04;07;03;2;1716;791;925;3;3;6;0;6;0;0;18;13;9;6;12;86;435;187;170;164;110;91;75;70;66;48;25;25;15;37;21;3;12;0;0;3;15;46;12;521;867;139;98;15
200712;06040804;06;04;08;04;2;667;308;359;0;9;6;10;0;3;3;7;6;9;9;6;9;33;18;30;59;88;93;46;46;33;34;18;18;18;23;12;9;3;6;3;0;25;37;6;42;380;85;71;21
200712;06040805;06;04;08;05;2;402;171;231;0;3;3;0;6;0;0;6;6;12;6;6;10;12;6;15;37;33;30;42;42;57;21;16;9;6;3;9;0;6;0;0;0;12;30;6;22;205;94;27;6
200712;06040806;06;04;08;06;2;423;184;239;0;0;0;3;3;3;0;3;0;6;4;9;9;21;20;24;39;38;53;30;40;39;21;9;9;10;12;12;0;3;0;3;0;6;16;9;30;244;69;43;6
200712;06040807;06;04;08;07;2;590;250;340;3;3;3;3;0;3;0;3;9;6;3;9;15;20;12;36;72;74;81;66;46;40;18;6;9;12;13;12;6;3;4;0;3;9;24;9;35;387;64;46;13
200712;06040808;06;04;08;08;2;513;235;278;0;0;4;6;13;3;7;18;22;3;6;21;15;15;12;21;55;67;84;45;36;12;16;7;4;6;6;3;3;3;0;0;0;23;59;21;30;320;35;19;6
200712;06040809;06;04;08;09;2;891;445;446;3;0;0;13;0;0;0;15;3;3;0;9;39;39;27;45;101;97;98;74;80;74;27;28;7;31;27;21;15;12;0;3;3;13;21;9;78;522;129;86;30
200712;06040810;06;04;08;10;2;965;421;544;0;3;6;4;3;9;6;13;15;27;9;21;21;84;49;70;96;92;75;93;55;47;43;19;9;21;28;9;13;6;10;9;0;16;79;21;105;530;109;67;38
200712;07010101;07;01;01;01;1;2286;1210;1076;6;10;3;15;0;9;12;18;32;28;15;28;33;95;87;132;203;286;258;199;202;194;91;39;68;39;81;38;15;18;23;9;6;28;114;28;128;1367;324;226;65
200712;07010102;07;01;01;02;1;5384;2816;2568;10;3;28;27;16;18;12;111;96;92;55;147;183;283;188;314;602;642;573;490;408;309;175;80;61;131;137;92;48;27;10;16;10;74;384;147;466;3217;564;421;101
200712;07010103;07;01;01;03;1;2102;1133;969;3;6;0;9;3;7;12;30;15;24;6;34;30;97;77;131;270;257;255;190;177;172;66;47;27;51;44;28;9;9;7;9;3;18;94;34;127;1357;285;150;34
200712;07010104;07;01;01;04;1;4966;2603;2363;19;10;9;21;13;12;16;92;119;121;47;121;153;277;204;292;538;522;478;402;348;313;186;100;92;132;153;86;62;15;7;6;19;53;407;121;430;2784;599;463;90
200712;07020201;07;02;02;01;1;1653;842;811;6;0;3;15;6;0;13;22;31;9;20;39;25;99;70;91;191;210;142;146;134;120;78;18;43;36;36;25;13;9;0;3;6;24;95;39;124;984;216;140;25
200712;07020202;07;02;02;02;1;2002;1023;979;6;6;3;12;6;12;0;13;21;15;19;46;57;145;83;162;254;255;217;155;135;122;72;27;27;42;36;36;9;6;3;0;6;27;80;46;202;1261;221;141;18
200712;07020203;07;02;02;03;1;4525;2418;2107;14;12;6;15;18;15;9;45;69;75;40;124;147;238;199;273;535;534;534;351;316;257;167;97;67;122;109;65;34;13;12;13;14;51;253;124;385;2742;521;363;72
200712;07020204;07;02;02;04;1;2340;1281;1059;3;3;0;30;12;3;6;23;30;21;4;67;65;152;107;144;287;290;287;168;182;160;70;36;50;43;51;27;10;6;0;3;3;45;87;67;217;1465;266;171;19
200712;07030301;07;03;03;01;1;2883;1400;1483;6;3;9;15;3;9;6;24;33;31;25;68;64;137;108;189;334;357;309;229;285;206;106;45;50;54;93;31;27;15;3;9;6;30;128;68;201;1811;357;228;54
200712;07030302;07;03;03;02;1;1168;627;541;3;0;3;0;3;6;0;15;15;6;7;27;24;33;36;96;107;144;154;112;91;78;34;25;29;41;39;16;12;6;0;6;3;6;49;27;57;740;137;125;24
200712;07030303;07;03;03;03;1;2444;1239;1205;7;15;6;24;9;6;11;42;63;71;19;79;96;125;98;138;282;272;253;197;152;142;94;45;43;42;60;34;12;3;4;0;7;54;212;79;221;1392;281;179;19
200712;07040401;07;04;04;01;2;2208;1097;1111;3;3;7;6;6;3;6;40;46;45;9;66;65;148;85;149;210;314;206;183;147;130;79;47;28;55;63;27;13;9;3;7;3;22;149;66;213;1294;256;173;32
200712;07040402;07;04;04;02;2;179;99;80;0;0;0;3;0;0;0;0;3;0;6;0;6;6;15;15;19;24;15;21;22;3;6;0;0;9;3;0;3;0;0;0;0;3;9;0;12;131;9;12;3
200712;07040403;07;04;04;03;2;3198;1609;1589;9;3;3;30;9;18;18;61;57;47;52;91;82;155;132;179;404;368;330;256;215;206;102;68;51;74;91;47;25;9;3;3;9;45;253;91;237;1884;376;263;40
200712;07040404;07;04;04;04;2;487;250;237;3;0;3;3;0;3;10;0;10;9;3;24;15;21;14;24;67;61;60;24;21;28;6;12;13;9;13;15;3;10;3;0;3;6;35;24;36;271;46;50;16
200712;07040405;07;04;04;05;2;1718;849;869;12;3;12;18;9;6;18;33;31;43;19;58;62;86;65;99;198;189;177;163;112;89;36;27;19;40;57;16;9;6;6;0;12;42;150;58;148;1003;152;132;21
200712;07040406;07;04;04;06;2;659;377;282;0;6;0;9;3;0;3;6;7;9;7;12;19;46;27;53;102;93;83;18;51;29;28;9;15;6;9;3;6;0;0;0;0;18;32;12;65;427;66;33;6
200712;07050501;07;05;05;01;2;1981;959;1022;0;10;9;12;4;3;6;41;33;37;19;61;69;132;53;89;204;236;189;167;147;154;80;21;33;52;56;35;20;3;6;0;0;35;139;61;201;1085;255;176;29
200712;07050502;07;05;05;02;2;971;517;454;3;3;0;3;3;0;0;24;13;9;3;25;36;72;66;113;114;104;87;73;70;55;32;24;6;6;9;9;3;3;0;3;3;9;49;25;108;627;111;30;9
200712;07050503;07;05;05;03;2;980;498;482;3;0;3;12;0;6;0;0;22;19;12;33;34;56;52;59;157;79;72;59;89;60;55;28;19;15;18;12;6;0;0;0;3;15;59;33;90;567;143;64;6
200712;07050504;07;05;05;04;2;553;283;270;6;0;3;0;0;3;3;9;12;9;3;25;19;15;18;40;47;84;69;53;18;41;9;15;10;10;16;13;3;0;0;0;6;3;39;25;34;329;65;49;3
200712;07050505;07;05;05;05;2;840;386;454;7;3;3;0;0;0;7;25;23;27;3;15;33;25;24;44;87;129;71;63;64;48;23;15;15;27;19;19;6;3;9;3;7;6;85;15;58;482;86;80;21
200712;07050506;07;05;05;06;2;124;75;49;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;15;22;20;6;10;19;6;4;0;10;0;6;0;0;0;0;0;0;3;3;0;73;29;16;0
200712;07060601;07;06;06;01;2;1188;657;531;3;0;0;16;0;3;0;17;19;19;6;27;50;69;57;91;180;105;121;115;78;71;45;13;7;22;27;18;9;0;0;0;3;16;64;27;119;747;129;74;9
200712;07060602;07;06;06;02;2;297;160;137;0;0;0;0;0;0;3;3;3;9;3;3;18;15;3;10;36;48;25;18;26;24;9;9;3;9;9;7;0;4;0;0;0;0;21;3;33;166;42;28;4
200712;07060603;07;06;06;03;2;234;107;127;3;0;4;0;0;3;0;6;9;3;6;16;12;6;6;6;32;25;15;15;19;12;6;3;3;6;9;0;6;3;0;0;3;4;27;16;18;118;21;18;9
200712;07060604;07;06;06;04;2;1325;664;661;0;3;0;6;7;4;0;24;19;9;16;34;35;82;45;81;167;160;132;118;86;96;39;28;28;33;15;33;9;0;7;9;0;16;72;34;117;789;163;109;25
200712;07070701;07;07;07;01;2;664;294;370;0;0;3;9;0;6;3;6;15;12;13;8;18;24;18;52;77;97;69;36;52;37;31;16;12;21;15;5;0;3;3;3;0;12;55;8;42;401;84;53;9
200712;07070702;07;07;07;02;2;538;237;301;6;3;0;0;0;0;3;15;13;6;10;19;13;9;19;22;74;66;48;48;45;35;16;12;10;15;16;3;9;0;3;0;6;3;47;19;22;322;63;44;12
200712;07070703;07;07;07;03;2;567;278;289;0;0;0;3;4;0;0;6;13;6;3;18;22;27;12;19;49;74;86;51;51;31;34;6;12;9;10;6;12;0;0;3;0;7;28;18;49;342;71;37;15
200712;07070704;07;07;07;04;2;568;282;286;0;0;6;3;3;6;3;12;6;10;12;21;0;28;18;37;63;72;70;39;49;43;16;6;3;9;12;15;3;3;0;0;0;12;49;21;28;348;65;39;6
200712;07070705;07;07;07;05;2;384;187;197;0;0;0;0;0;0;6;3;7;10;0;3;21;12;9;9;32;45;40;54;18;44;13;15;9;12;6;7;9;0;0;0;0;0;26;3;33;207;72;34;9
200712;07070706;07;07;07;06;2;160;94;66;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;13;6;31;13;31;10;23;6;0;3;6;3;0;3;6;0;0;0;0;0;0;6;104;29;12;9
200712;07070707;07;07;07;07;2;148;65;83;0;0;0;3;0;0;0;3;0;0;0;3;6;9;0;6;15;12;12;28;10;15;10;3;0;0;3;7;0;3;0;0;0;3;3;3;15;83;28;10;3
200712;08010115;08;01;01;15;1;175;97;78;0;0;0;9;0;0;3;3;3;9;0;0;0;6;4;12;14;33;16;14;22;12;6;0;0;3;6;0;0;0;0;0;0;9;18;0;6;115;18;9;0
200712;08010116;08;01;01;16;1;1244;661;583;4;3;4;12;3;12;6;16;24;20;9;37;78;60;24;84;119;141;106;131;66;75;33;23;28;52;43;19;3;6;3;0;4;22;87;37;138;671;131;142;12
200712;08010117;08;01;01;17;1;5215;2928;2287;24;18;37;41;39;28;36;103;88;94;37;158;178;365;276;430;637;593;554;329;299;313;128;61;102;93;92;50;6;3;3;0;24;135;386;158;543;3118;502;337;12
200712;08010118;08;01;01;18;1;4095;2257;1838;22;29;24;65;33;27;26;133;81;93;58;166;161;289;188;240;508;458;398;289;204;200;98;59;39;68;73;25;20;21;0;0;22;151;418;166;450;2285;357;205;41
200712;08010211;08;01;02;11;1;4040;2159;1881;24;31;9;44;38;28;32;96;122;119;44;113;181;278;178;271;422;450;427;287;261;142;101;60;55;80;78;51;6;9;0;3;24;122;441;113;459;2296;303;264;18
200712;08010212;08;01;02;12;1;2526;1301;1225;10;31;13;31;21;16;16;51;47;58;25;73;98;164;97;142;304;292;202;166;177;169;69;45;43;69;58;21;9;9;0;0;10;96;213;73;262;1380;283;191;18
200712;08010213;08;01;02;13;1;4455;2517;1938;43;24;24;80;38;9;32;100;90;109;49;163;149;303;196;307;528;532;417;319;226;224;121;86;64;87;85;26;12;6;0;6;43;166;389;163;452;2525;431;262;24
200712;08010214;08;01;02;14;1;2638;1433;1205;9;16;9;28;9;17;18;86;65;47;26;111;139;171;103;229;317;270;300;169;131;113;48;49;37;36;42;25;6;6;0;6;9;62;259;111;310;1519;210;140;18
200712;08010301;08;01;03;01;1;8582;4621;3961;50;55;38;86;36;34;41;141;147;159;66;251;301;589;436;746;1138;973;894;625;469;416;219;111;97;176;176;57;33;16;0;6;50;215;588;251;890;5281;746;506;55
200712;08010302;08;01;03;02;1;576;279;297;3;0;3;6;3;3;0;18;14;12;3;17;19;27;12;40;77;71;54;52;48;33;18;6;6;12;19;0;0;0;0;0;3;12;50;17;46;354;57;37;0
200712;08010303;08;01;03;03;1;3391;1793;1598;9;11;12;34;15;21;49;92;96;93;44;119;143;226;172;207;345;405;320;241;204;161;88;46;54;73;53;28;24;3;0;3;9;72;395;119;369;1894;295;208;30
200712;08010404;08;01;04;04;1;7721;4270;3451;44;49;42;108;52;58;26;192;202;142;96;287;330;524;339;546;876;801;678;602;428;454;233;136;74;148;123;57;47;12;9;6;44;251;716;287;854;4270;823;402;74
200712;08010405;08;01;04;05;1;2528;1391;1137;15;25;22;30;15;15;27;42;64;58;39;83;117;184;99;179;302;323;241;191;137;89;56;21;28;37;46;28;9;3;0;3;15;92;245;83;301;1472;166;139;15
200712;08010406;08;01;04;06;1;1871;1014;857;9;12;15;33;9;15;15;36;31;24;16;63;76;130;85;148;226;208;217;135;117;75;27;43;24;25;34;10;3;3;3;4;9;69;137;63;206;1136;145;93;13
200712;08010407;08;01;04;07;1;220;128;92;0;0;0;3;0;0;0;0;4;0;6;0;15;13;6;24;24;18;9;28;13;6;12;3;6;6;21;0;3;0;0;0;0;3;10;0;28;122;21;33;3
200712;08010508;08;01;05;08;1;1231;621;610;10;6;6;3;6;3;4;31;30;35;15;60;54;82;43;72;110;140;164;85;79;84;18;22;23;20;9;11;3;0;3;0;10;21;118;60;136;693;124;63;6
200712;08010509;08;01;05;09;1;1744;890;854;7;3;0;18;6;9;12;45;45;61;19;69;100;97;31;98;197;225;178;119;83;80;49;41;32;33;54;12;3;9;6;3;7;27;191;69;197;931;170;131;21
200712;08010510;08;01;05;10;1;117;71;46;0;0;0;0;0;0;0;3;0;3;3;3;9;0;3;3;3;10;12;6;20;18;6;6;0;3;3;3;0;0;0;0;0;0;9;3;9;57;30;9;0
200712;08020619;08;02;06;19;2;1835;940;895;18;12;6;23;9;3;12;38;36;57;18;67;89;92;60;116;243;194;185;136;99;118;53;21;30;24;27;34;9;3;0;3;18;50;164;67;181;1033;192;115;15
200712;08020620;08;02;06;20;2;1333;673;660;10;0;3;15;10;6;9;39;43;20;6;53;38;68;70;87;160;169;130;93;67;58;45;16;17;25;37;18;15;6;0;0;10;28;123;53;106;776;119;97;21
200712;08020621;08;02;06;21;2;132;71;61;0;0;0;0;0;0;0;0;3;3;0;0;3;6;10;10;19;4;18;9;22;6;6;0;6;0;7;0;0;0;0;0;0;0;6;0;9;92;12;13;0
200712;08020622;08;02;06;22;2;1196;600;596;0;3;0;0;0;3;3;15;15;20;18;29;28;69;35;86;131;111;117;121;74;102;53;27;15;53;31;18;6;6;4;3;0;3;74;29;97;675;182;117;19
200712;08020623;08;02;06;23;2;103;62;41;0;0;0;0;0;3;0;0;0;0;0;3;0;0;6;14;9;15;18;8;15;6;0;3;0;3;0;0;0;0;0;0;0;0;3;3;0;85;9;3;0
200712;08020624;08;02;06;24;2;90;43;47;0;0;0;0;0;0;0;0;0;3;0;0;6;10;3;0;7;15;9;6;3;15;6;3;0;0;0;4;0;0;0;0;0;0;3;0;16;43;24;4;0
200712;08020625;08;02;06;25;2;289;155;134;0;0;3;4;0;3;0;0;0;0;3;7;9;9;15;6;33;51;28;31;15;21;16;0;6;7;16;6;0;0;0;0;0;7;6;7;18;179;37;35;0
200712;08020726;08;02;07;26;2;647;321;326;3;0;0;0;3;3;3;16;18;9;0;6;27;47;18;36;61;68;66;61;64;49;9;16;13;3;15;15;12;6;0;0;3;3;49;6;74;374;74;46;18
200712;08020727;08;02;07;27;2;680;346;334;3;0;4;0;0;3;4;12;21;19;12;21;12;17;29;28;82;93;76;65;54;27;27;12;13;15;19;3;3;3;0;3;3;4;71;21;29;427;66;50;9
200712;08020728;08;02;07;28;2;794;449;345;3;0;0;6;9;6;3;15;7;11;9;29;41;34;32;49;87;84;79;71;66;30;30;9;9;24;18;18;6;3;3;3;3;15;51;29;75;468;69;69;15
200712;08030829;08;03;08;29;2;1818;914;904;6;6;12;21;12;7;21;34;41;48;18;80;60;67;64;82;210;195;192;147;124;130;37;26;27;47;35;34;25;3;4;3;6;51;169;80;127;1014;193;143;35
200712;08030830;08;03;08;30;2;800;396;404;3;3;3;6;7;3;3;6;15;6;10;21;25;50;34;53;102;112;80;66;35;31;27;10;21;18;30;17;0;0;0;3;3;19;43;21;75;482;68;86;3
200712;08030831;08;03;08;31;2;2781;1380;1401;9;8;6;21;3;16;9;90;67;74;47;113;116;144;99;157;358;290;291;219;186;135;63;54;36;53;51;33;18;3;3;9;9;38;303;113;260;1600;252;173;33
200712;08040932;08;04;09;32;2;188;92;96;0;0;3;0;0;0;0;7;3;10;0;6;3;7;6;6;31;30;18;9;12;12;9;3;0;0;6;0;0;4;0;3;0;3;20;6;10;112;24;6;7
200712;08040933;08;04;09;33;2;324;164;160;0;3;0;0;0;0;3;9;10;3;6;6;7;14;7;25;25;40;9;50;23;16;15;9;9;6;16;10;3;0;0;0;0;3;31;6;21;179;40;41;3
200712;08040934;08;04;09;34;2;214;90;124;0;0;0;0;3;0;0;9;0;0;9;12;15;12;6;12;18;27;15;22;19;12;6;0;3;7;3;0;0;4;0;0;0;3;18;12;27;119;18;13;4
200712;08041035;08;04;10;35;2;496;240;256;0;0;0;0;0;0;3;6;6;16;3;16;21;24;18;12;58;49;51;46;41;39;19;12;12;7;22;9;3;3;0;0;0;0;34;16;45;275;70;50;6
200712;08041036;08;04;10;36;2;409;203;206;0;0;0;0;9;0;0;6;10;6;3;20;18;19;15;22;34;27;48;25;29;32;19;6;13;13;16;13;6;0;0;0;0;9;25;20;37;200;57;55;6
200712;08041037;08;04;10;37;2;559;261;298;3;0;0;6;4;0;0;12;0;9;6;19;24;45;12;33;54;47;62;40;22;49;21;18;18;24;22;3;3;0;3;0;3;10;27;19;69;270;88;67;6
200712;08041038;08;04;10;38;2;371;213;158;0;0;0;0;0;6;3;4;6;6;0;12;15;13;19;17;34;40;55;18;26;24;17;4;3;12;9;16;6;3;3;0;0;0;25;12;28;209;45;40;12
200712;08041039;08;04;10;39;2;292;134;158;0;0;3;3;3;3;3;9;3;6;5;16;10;15;13;14;28;55;27;24;21;13;0;3;0;15;0;0;0;0;0;0;0;9;29;16;25;182;16;15;0
200712;08041040;08;04;10;40;2;522;275;247;0;3;7;3;0;3;3;19;21;16;9;6;13;16;12;27;40;56;84;49;40;49;12;6;6;6;13;0;0;3;0;0;0;13;71;6;29;308;67;25;3
200712;09010101;09;01;01;01;2;1207;639;568;6;3;3;12;15;6;9;16;24;28;12;39;21;102;71;105;196;198;132;72;45;36;16;9;3;7;12;6;3;0;0;0;6;33;95;39;123;819;61;28;3
200712;09010102;09;01;01;02;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
200712;09010201;09;01;02;01;2;168;73;95;3;3;0;6;3;0;3;3;0;0;0;3;0;9;10;15;34;25;18;12;9;0;3;0;0;3;0;0;0;3;3;0;3;12;6;3;9;123;3;3;6
200712;09010202;09;01;02;02;2;159;91;68;3;3;0;0;0;0;0;0;0;0;0;0;0;9;9;12;31;22;15;22;6;9;6;3;0;3;6;0;0;0;0;0;3;3;0;0;9;117;18;9;0
200712;09010301;09;01;03;01;2;488;251;237;3;3;3;3;0;6;3;9;9;6;6;19;15;24;25;50;79;71;49;27;36;15;3;9;3;3;3;0;3;3;0;0;3;9;39;19;39;337;27;9;6
200712;09010302;09;01;03;02;2;144;64;80;3;3;0;0;0;0;4;3;9;5;6;12;6;6;0;0;9;15;21;9;6;3;3;6;3;6;6;0;0;0;0;0;3;3;27;12;12;60;12;15;0
200712;09010401;09;01;04;01;2;107;56;51;0;0;0;0;0;0;0;0;0;0;0;3;3;9;3;16;24;12;6;9;9;9;0;0;0;4;0;0;0;0;0;0;0;0;0;3;12;79;9;4;0
200712;09010402;09;01;04;02;2;252;135;117;0;0;6;0;0;3;0;9;3;0;0;3;9;12;24;12;33;24;24;33;27;12;6;0;3;3;0;3;0;0;3;0;0;6;15;3;21;177;18;9;3
200712;09020501;09;02;05;01;2;361;209;152;0;3;0;6;0;0;7;9;15;8;0;9;12;28;19;28;42;56;37;30;21;15;7;3;0;3;3;0;0;0;0;0;0;9;39;9;40;233;25;6;0
200712;09020502;09;02;05;02;2;707;388;319;3;3;6;12;3;6;7;19;19;24;12;27;15;56;22;52;76;87;97;67;41;28;3;0;7;0;6;3;6;0;0;0;3;24;87;27;71;442;31;16;6
200712;09020601;09;02;06;01;2;602;422;180;3;0;0;3;0;3;0;4;6;6;0;9;72;61;38;58;104;73;63;28;37;13;9;3;0;6;3;0;0;0;0;0;3;3;19;9;133;401;25;9;0
200712;09020602;09;02;06;02;2;28;12;16;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;3;3;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;15;3;0;0
200712;09020701;09;02;07;01;2;85;57;28;3;0;0;0;6;0;0;3;0;0;0;0;0;3;3;17;16;16;12;3;3;0;0;0;0;0;0;0;0;0;0;0;3;6;3;0;3;70;0;0;0
200712;09020702;09;02;07;02;2;433;241;192;9;3;0;6;8;0;6;0;3;9;0;10;12;15;18;42;78;75;45;24;25;27;6;9;0;3;0;0;0;0;0;0;9;17;18;10;27;307;42;3;0
200712;09020801;09;02;08;01;2;42;15;27;0;0;0;0;0;0;0;0;0;3;0;0;0;6;0;3;0;6;6;6;3;6;0;0;3;0;0;0;0;0;0;0;0;0;3;0;6;24;6;3;0
200712;09020802;09;02;08;02;2;294;171;123;0;0;0;3;0;0;6;0;0;9;3;6;6;21;13;26;46;43;36;30;13;21;3;0;0;3;6;0;0;0;0;0;0;3;18;6;27;207;24;9;0
200712;09030901;09;03;09;01;2;286;162;124;4;3;0;0;0;3;0;3;6;3;3;7;15;9;12;18;39;60;29;24;9;15;3;9;6;0;3;3;0;0;0;0;4;3;18;7;24;191;27;12;0
200712;09030902;09;03;09;02;2;245;134;111;0;0;3;3;0;0;0;3;6;6;15;7;13;9;3;22;38;30;24;21;21;3;9;0;3;0;0;3;3;0;0;0;0;6;30;7;22;159;12;6;3
200712;09030903;09;03;09;03;2;195;82;113;0;0;3;0;0;0;0;6;6;6;0;6;6;13;3;12;29;40;33;3;13;7;9;0;0;0;0;0;0;0;0;0;0;3;18;6;19;133;16;0;0
200712;09031001;09;03;10;01;2;206;103;103;0;0;0;3;0;0;0;3;3;3;3;3;0;9;12;21;36;9;37;18;16;15;3;3;6;3;0;0;0;0;0;0;0;3;12;3;9;149;21;9;0
200712;09031101;09;03;11;01;2;130;82;48;0;0;0;0;0;0;0;0;0;0;0;3;6;3;6;15;12;21;10;24;15;9;0;3;0;0;0;3;0;0;0;0;0;0;0;3;9;103;12;3;0
