ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
201012;01011304;01;01;13;04;1;1228;583;645;6;9;9;6;3;4;18;21;28;33;13;41;54;108;62;93;180;121;133;108;60;48;10;9;9;3;12;6;9;12;0;0;6;27;117;41;162;757;67;30;21
201012;01011305;01;01;13;05;1;865;466;399;9;6;0;6;9;3;6;10;15;16;9;24;21;94;49;89;122;110;82;65;36;24;9;18;3;6;12;12;0;0;0;0;9;21;59;24;115;553;51;33;0
201012;01011306;01;01;13;06;1;1248;645;603;3;0;3;6;3;6;3;9;6;15;3;28;64;127;85;133;195;155;142;94;62;28;21;3;12;14;22;3;3;0;0;0;3;12;42;28;191;866;52;51;3
201012;01011401;01;01;14;01;1;2393;1215;1178;12;3;9;15;13;9;6;19;24;9;6;9;55;236;208;328;484;357;255;117;87;45;23;9;6;16;12;9;12;0;0;0;12;40;73;9;291;1836;77;43;12
201012;01011402;01;01;14;02;1;1963;962;1001;12;6;23;18;10;3;3;9;6;12;0;0;40;175;129;327;455;333;167;108;46;38;7;3;9;3;15;3;3;0;0;0;12;57;33;0;215;1565;48;30;3
201012;01022101;01;02;21;01;1;831;512;319;9;0;0;9;3;4;3;9;15;6;9;18;43;73;22;68;110;67;69;105;67;42;12;10;13;14;24;7;0;0;0;0;9;12;46;18;116;508;64;58;0
201012;01022102;01;02;21;02;1;2000;1062;938;6;18;9;27;21;13;3;28;35;24;10;64;66;157;92;162;257;221;202;141;124;78;62;66;31;15;35;27;0;3;3;0;6;75;113;64;223;1199;206;108;6
201012;01022103;01;02;21;03;1;53;38;15;3;0;0;0;0;0;3;0;0;0;0;0;0;3;3;7;3;12;6;6;0;0;0;4;0;0;0;3;0;0;0;0;3;0;3;0;3;37;4;3;0
201012;01022104;01;02;21;04;1;4439;2343;2096;9;21;6;45;6;21;9;47;45;82;42;126;148;340;204;354;520;513;427;344;281;237;151;90;78;101;121;47;6;12;3;3;9;78;246;126;488;2643;478;347;24
201012;01022105;01;02;21;05;1;1401;758;643;15;7;11;15;3;9;0;6;15;40;16;32;69;99;54;116;171;154;147;99;75;61;43;15;18;33;43;20;9;6;0;0;15;36;86;32;168;816;119;114;15
201012;01022106;01;02;21;06;1;1625;818;807;9;0;9;6;9;3;9;6;6;45;3;36;33;125;71;139;206;193;154;135;83;120;76;24;19;42;27;15;16;6;0;0;9;24;72;36;158;981;220;103;22
201012;01022201;01;02;22;01;1;2506;1273;1233;24;12;18;21;12;9;16;25;34;28;16;54;109;249;162;170;289;275;247;237;117;107;78;39;39;30;58;28;3;0;0;0;24;63;128;54;358;1497;224;155;3
201012;01022202;01;02;22;02;1;443;206;237;0;0;4;6;3;0;0;9;7;16;12;16;26;29;19;19;43;53;50;26;21;9;13;16;13;12;21;0;0;0;0;0;0;13;44;16;55;231;38;46;0
201012;01022203;01;02;22;03;1;1975;958;1017;0;9;13;19;6;6;5;11;39;22;20;66;92;118;86;125;207;224;156;166;101;95;68;57;42;56;98;34;22;6;6;0;0;47;103;66;210;1065;220;230;34
201012;01022204;01;02;22;04;1;1026;553;473;9;9;6;10;4;0;9;0;4;24;7;21;44;74;66;80;118;135;94;77;64;53;27;21;13;15;30;0;9;3;0;0;9;29;44;21;118;634;101;58;12
201012;01022205;01;02;22;05;1;879;437;442;6;4;3;21;6;6;12;6;26;13;12;19;50;61;36;45;99;94;61;62;59;46;25;19;9;15;32;22;4;3;3;0;6;34;75;19;111;456;90;78;10
201012;01022206;01;02;22;06;1;536;283;253;0;0;0;6;3;0;0;3;16;9;3;12;18;22;27;57;85;65;68;31;36;12;9;7;16;6;15;7;0;0;3;0;0;9;31;12;40;369;28;44;3
201012;01022207;01;02;22;07;1;1565;846;719;0;0;3;12;6;0;6;3;9;3;6;10;65;364;192;197;206;118;68;81;70;40;18;17;10;21;13;21;3;3;0;0;0;21;27;10;429;932;75;65;6
201012;01033101;01;03;31;01;1;7953;4314;3639;70;65;47;110;36;53;48;98;141;203;101;289;382;634;324;558;862;888;774;645;474;328;178;106;95;145;198;77;21;3;0;0;70;258;644;289;1016;4525;612;515;24
201012;01033102;01;03;31;02;1;3743;1985;1758;31;27;15;38;31;22;15;40;82;103;53;137;165;252;164;260;429;429;401;280;191;133;103;74;41;98;98;20;11;0;0;0;31;111;315;137;417;2154;310;257;11
201012;01033201;01;03;32;01;1;3830;1957;1873;18;13;28;66;18;32;30;48;55;113;57;167;168;274;140;232;464;432;384;327;194;145;84;40;55;82;102;38;18;0;6;0;18;125;335;167;442;2173;269;277;24
201012;01033202;01;03;32;02;1;2423;1206;1217;0;9;18;25;3;7;6;16;38;43;31;74;119;176;88;173;319;277;248;207;119;107;91;38;37;41;72;16;22;3;0;0;0;55;141;74;295;1431;236;166;25
201012;01033203;01;03;32;03;1;4473;2338;2135;18;42;22;65;35;27;33;65;88;103;64;181;200;319;209;332;533;476;402;361;223;144;128;69;52;89;101;67;25;0;0;0;18;164;380;181;519;2536;341;309;25
201012;01044101;01;04;41;01;1;4506;2498;2008;24;15;19;39;20;18;33;48;53;56;37;110;157;343;221;313;550;559;436;435;304;222;153;91;75;69;62;32;9;3;0;0;24;93;245;110;500;2818;466;238;12
201012;01044102;01;04;41;02;1;2635;1441;1194;18;6;12;25;6;15;6;21;26;35;28;59;140;179;90;200;319;296;257;226;145;138;88;61;45;74;67;38;15;0;0;0;18;49;131;59;319;1533;287;224;15
201012;01044103;01;04;41;03;1;2025;1105;920;7;19;6;28;15;17;18;15;39;13;10;57;90;140;114;160;278;233;174;171;109;81;46;43;21;41;55;16;6;3;0;0;7;68;112;57;230;1239;170;133;9
201012;01044201;01;04;42;01;1;8645;4597;4048;62;77;73;125;51;53;43;147;159;215;102;357;438;647;353;551;914;962;833;783;452;320;223;105;128;152;227;67;17;3;6;0;62;326;719;357;1085;4848;648;574;26
201012;01044202;01;04;42;02;1;5490;3067;2423;15;43;35;63;35;34;21;50;66;95;40;136;236;649;445;607;756;534;448;356;227;202;101;52;72;61;80;19;6;6;0;0;15;176;306;136;885;3373;355;232;12
201012;01044203;01;04;42;03;1;5182;2928;2254;26;13;27;34;18;33;28;42;63;106;47;127;233;437;212;381;631;567;483;420;278;235;186;110;74;125;126;92;16;6;3;3;26;92;319;127;670;2972;531;417;28
201012;02010101;02;01;01;01;1;2204;1134;1070;6;3;18;34;9;0;6;9;24;45;24;68;105;236;161;216;225;246;197;181;133;74;45;20;22;23;35;15;12;9;3;0;6;64;108;68;341;1359;139;95;24
201012;02010102;02;01;01;02;1;3883;1937;1946;12;21;6;28;16;25;15;36;62;85;51;131;176;255;150;263;404;453;420;367;195;158;100;70;45;99;111;71;30;22;6;0;12;71;274;131;431;2252;328;326;58
201012;02010103;02;01;01;03;1;4778;2467;2311;21;12;12;25;12;24;18;37;76;123;48;178;193;290;151;300;587;598;474;451;258;200;107;96;89;116;162;77;31;9;3;0;21;61;326;178;483;2819;403;444;43
201012;02010104;02;01;01;04;1;1616;805;811;3;15;3;16;6;0;10;12;36;46;19;65;68;134;55;91;176;185;174;150;94;55;41;18;35;24;45;25;15;0;0;0;3;40;123;65;202;925;114;129;15
201012;02020201;02;02;02;01;1;71;39;32;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;9;15;16;3;9;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;4;55;6;6;0
201012;02020202;02;02;02;02;1;1192;601;591;0;3;3;15;0;3;6;0;12;22;6;31;33;108;72;85;142;128;135;102;81;51;33;28;15;30;18;21;6;3;0;0;0;21;49;31;141;745;112;84;9
201012;02020203;02;02;02;03;1;2017;1083;934;6;6;9;12;6;3;6;9;12;15;14;39;53;145;91;176;303;240;198;182;135;96;59;34;30;28;68;27;6;9;0;0;6;33;59;39;198;1325;189;153;15
201012;02020204;02;02;02;04;1;2562;1343;1219;12;14;7;9;9;9;6;18;28;34;27;67;75;203;152;212;372;308;238;206;113;125;69;54;28;46;74;26;6;6;6;3;12;39;122;67;278;1601;248;174;21
201012;02020205;02;02;02;05;1;3072;1592;1480;7;3;7;18;3;6;6;21;31;56;15;79;71;206;127;236;431;317;339;272;203;140;88;74;57;95;89;55;10;3;4;3;7;31;135;79;277;1925;302;296;20
201012;02020206;02;02;02;06;1;4666;2399;2267;18;19;12;30;16;22;25;44;71;80;35;116;168;350;213;433;627;634;461;367;251;179;100;57;88;86;100;45;19;0;0;0;18;77;277;116;518;2986;336;319;19
201012;02030301;02;03;03;01;1;3590;1869;1721;12;0;6;15;3;9;0;40;42;70;40;77;128;238;160;250;411;371;343;339;187;162;109;91;107;115;175;56;22;6;6;0;12;24;201;77;366;2061;362;453;34
201012;02030302;02;03;03;02;1;4262;2282;1980;9;9;15;22;9;12;18;9;38;81;28;118;144;326;215;306;571;481;416;348;240;176;112;89;97;96;159;81;28;6;3;0;9;55;186;118;470;2577;377;433;37
201012;02030401;02;03;04;01;1;4106;2124;1982;9;16;9;21;9;6;19;26;52;63;22;104;116;254;222;381;677;516;405;279;213;142;122;74;74;80;118;62;12;0;0;3;9;55;188;104;370;2693;338;334;15
201012;02030402;02;03;04;02;1;3497;1761;1736;6;3;9;19;9;3;6;6;41;62;22;79;113;269;180;315;497;430;307;281;171;118;128;60;66;102;125;44;16;10;0;0;6;40;140;79;382;2181;306;337;26
201012;02040501;02;04;05;01;1;514;221;293;3;3;0;3;7;3;3;10;9;6;4;15;33;24;18;30;95;60;61;56;28;34;0;0;3;0;0;3;3;0;0;0;3;13;35;15;57;348;34;6;3
201012;02040502;02;04;05;02;1;641;314;327;6;0;12;9;3;3;3;0;13;3;7;18;28;55;37;79;83;60;81;50;25;24;9;12;3;6;9;3;0;0;0;0;6;24;29;18;83;415;45;21;0
201012;02040503;02;04;05;03;1;975;504;471;0;0;0;13;3;0;6;6;16;18;13;15;18;106;95;127;153;130;88;70;40;43;3;3;0;6;3;0;0;0;0;0;0;16;59;15;124;703;49;9;0
201012;02040701;02;04;07;01;1;2065;1053;1012;16;9;13;13;15;9;9;21;27;27;6;45;98;359;229;259;303;163;166;78;77;51;33;3;3;9;9;9;3;3;0;0;16;50;99;45;457;1275;87;30;6
201012;02040702;02;04;07;02;1;900;480;420;3;3;6;12;0;3;3;6;0;12;3;13;9;86;99;131;151;143;84;42;44;18;10;0;3;7;3;3;3;0;0;0;3;21;27;13;95;694;28;16;3
201012;02040703;02;04;07;03;1;101;48;53;0;0;6;0;0;0;3;0;0;3;3;0;3;9;12;0;22;3;12;9;16;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;12;74;0;0;0
201012;02050601;02;05;06;01;1;925;463;462;0;6;3;3;6;6;3;3;3;9;6;3;27;118;107;131;181;97;85;47;45;15;6;0;3;6;6;0;0;0;0;0;0;18;30;3;145;693;21;15;0
201012;02050602;02;05;06;02;1;2129;1092;1037;12;3;10;9;3;12;10;12;30;13;3;25;61;219;190;325;416;280;186;155;61;37;12;12;6;12;12;3;0;0;0;0;12;25;80;25;280;1613;61;33;0
201012;02050801;02;05;08;01;1;2380;1212;1168;6;6;7;16;0;19;0;21;25;26;24;22;77;315;161;373;478;285;194;147;93;54;4;9;0;3;12;3;0;0;0;0;6;29;115;22;392;1731;67;18;0
201012;02050802;02;05;08;02;1;2459;1350;1109;9;16;3;3;3;3;9;6;3;6;0;15;38;300;307;411;573;304;179;111;82;39;9;9;3;3;6;6;3;0;0;0;9;25;27;15;338;1967;57;18;3
201012;02050803;02;05;08;03;1;698;370;328;6;10;0;3;0;3;6;0;13;9;6;6;13;92;81;91;138;75;46;40;38;10;6;0;3;0;0;3;0;0;0;0;6;13;37;6;105;509;16;6;0
201012;02050804;02;05;08;04;1;143;62;81;3;0;0;3;3;0;0;0;0;3;0;6;0;3;0;12;28;26;21;3;13;7;0;0;6;0;6;0;0;0;0;0;3;6;3;6;3;103;7;12;0
201012;03010101;03;01;01;01;2;80;42;38;0;0;3;3;0;0;0;0;0;0;0;0;3;9;0;3;3;16;12;13;6;6;0;3;0;0;0;0;0;0;0;0;0;6;0;0;12;53;9;0;0
201012;03010102;03;01;01;02;2;234;134;100;3;0;3;0;3;0;0;0;3;3;0;3;0;9;18;28;57;27;31;18;13;6;6;0;3;0;0;0;0;0;0;0;3;6;6;3;9;192;12;3;0
201012;03010104;03;01;01;04;2;16;7;9;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;10;0;0;0
201012;03020203;03;02;02;03;2;18;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;15;0;3;0
201012;03020209;03;02;02;09;2;551;236;315;0;3;0;6;3;7;0;6;6;3;3;15;25;85;39;42;59;66;58;46;30;34;6;0;3;6;0;0;0;0;0;0;0;12;25;15;110;340;40;9;0
201012;03020210;03;02;02;10;2;269;133;136;0;0;6;6;0;0;0;6;6;3;3;6;12;3;9;30;39;41;48;24;12;6;6;0;0;0;0;0;0;0;3;0;0;12;18;6;15;203;12;0;3
201012;03020307;03;02;03;07;2;400;181;219;0;0;6;0;3;3;3;3;6;0;4;18;13;18;3;13;71;68;54;42;21;18;3;6;3;6;6;3;0;3;0;3;0;9;19;18;31;272;27;18;6
201012;03030405;03;03;04;05;2;241;127;114;0;3;0;0;3;0;0;9;9;3;3;3;6;9;6;18;42;37;50;6;9;10;6;3;6;0;0;0;0;0;0;0;0;6;24;3;15;168;19;6;0
201012;03030406;03;03;04;06;2;142;51;91;0;0;0;0;0;0;0;0;0;3;0;0;0;10;3;9;22;25;12;18;15;7;12;0;0;0;3;0;3;0;0;0;0;0;3;0;10;104;19;3;3
201012;03030711;03;03;07;11;2;79;28;51;0;0;0;4;0;3;3;0;0;0;0;3;6;0;6;6;9;12;9;3;9;0;0;3;0;0;3;0;0;0;0;0;0;4;6;3;6;54;3;3;0
201012;03030715;03;03;07;15;2;131;63;68;0;0;3;0;3;0;0;0;3;0;0;0;3;9;6;15;13;15;12;18;13;6;0;0;3;3;3;0;3;0;0;0;0;6;3;0;12;92;6;9;3
201012;03030716;03;03;07;16;2;12;6;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;9;0;0;0
201012;03040508;03;04;05;08;2;160;78;82;3;0;0;0;0;0;0;0;7;0;3;3;6;3;6;6;18;22;17;15;12;6;6;3;6;3;9;3;3;0;0;0;3;0;10;3;9;96;15;21;3
201012;03040512;03;04;05;12;2;333;167;166;0;3;3;0;0;0;0;0;3;12;3;6;15;15;15;18;49;64;37;34;19;10;9;0;6;3;9;0;0;0;0;0;0;6;18;6;30;236;19;18;0
201012;03040513;03;04;05;13;2;143;64;79;0;0;3;0;0;0;0;3;7;6;0;6;3;3;12;3;22;6;15;18;15;6;0;0;3;3;3;3;0;3;0;0;0;3;16;6;6;91;6;12;3
201012;03040614;03;04;06;14;2;1066;558;508;3;9;3;18;3;9;0;6;6;6;3;9;24;63;52;98;178;180;130;103;54;48;15;6;7;12;12;9;0;0;0;0;3;33;30;9;87;795;69;40;0
201012;03040818;03;04;08;18;2;1282;662;620;6;0;3;3;3;0;9;6;15;9;4;25;21;110;73;178;215;187;121;87;79;48;16;18;6;6;12;15;4;3;0;0;6;9;43;25;131;940;82;39;7
201012;03050919;03;05;09;19;2;88;45;43;0;0;0;0;0;0;0;0;0;0;3;0;4;6;6;3;12;18;9;0;12;9;0;0;3;0;0;3;0;0;0;0;0;0;3;0;10;60;9;6;0
201012;03050920;03;05;09;20;2;243;142;101;6;3;0;3;3;0;6;3;6;3;3;0;13;21;6;20;25;48;28;16;9;12;3;0;0;3;0;3;0;0;0;0;6;9;21;0;34;152;15;6;0
201012;03050923;03;05;09;23;2;436;246;190;3;0;0;6;0;3;0;3;3;6;0;14;9;24;25;46;76;59;53;54;28;3;6;3;0;6;0;0;0;6;0;0;3;6;15;14;33;341;12;6;6
201012;03050924;03;05;09;24;2;345;162;183;3;0;0;3;0;0;0;6;3;0;0;6;9;48;32;19;48;53;42;21;17;10;12;3;7;0;0;3;0;0;0;0;3;3;9;6;57;232;25;10;0
201012;03050925;03;05;09;25;2;384;147;237;0;0;3;3;0;3;0;6;6;9;7;23;26;53;19;25;52;34;34;33;9;18;0;3;6;3;9;0;0;0;0;0;0;6;31;23;79;206;21;18;0
201012;03051017;03;05;10;17;2;207;134;73;0;0;0;0;0;3;0;0;3;3;3;9;9;22;17;6;36;13;27;19;19;9;3;3;0;0;0;0;0;0;3;0;0;0;12;9;31;137;15;0;3
201012;03051021;03;05;10;21;2;240;123;117;3;0;3;3;0;3;12;3;3;16;0;12;3;12;9;22;27;34;27;18;18;9;0;0;0;0;0;3;0;0;0;0;3;6;37;12;15;155;9;3;0
201012;03051022;03;05;10;22;2;57;21;36;0;0;0;0;3;0;0;0;0;0;0;0;0;12;0;6;15;6;0;9;0;3;0;3;0;0;0;0;0;0;0;0;0;3;0;0;12;36;6;0;0
201012;03061126;03;06;11;26;1;1372;737;635;10;3;3;9;0;3;3;9;13;6;3;9;41;155;115;179;310;217;135;85;22;16;13;0;0;7;0;3;0;0;0;3;10;15;37;9;196;1063;29;10;3
201012;03061131;03;06;11;31;1;1267;672;595;3;9;6;3;6;3;3;0;0;9;6;12;22;127;118;173;300;193;116;59;53;19;0;3;3;9;0;6;0;6;0;0;3;24;21;12;149;1012;22;18;6
201012;03061227;03;06;12;27;1;1246;612;634;3;9;6;12;3;3;3;3;3;3;3;12;24;95;100;161;269;219;127;85;25;24;13;6;10;3;13;6;3;0;0;0;3;30;18;12;119;986;43;32;3
201012;03061228;03;06;12;28;1;871;459;412;0;6;3;6;6;3;6;0;3;6;6;25;31;80;89;130;153;94;90;61;22;15;3;12;0;9;3;0;9;0;0;0;0;21;24;25;111;639;30;12;9
201012;03061332;03;06;13;32;1;2615;1339;1276;3;9;15;21;6;7;6;12;10;9;6;19;32;224;218;319;601;467;276;171;80;49;22;9;3;6;6;9;0;0;0;0;3;51;50;19;256;2132;80;24;0
201012;03061429;03;06;14;29;1;350;161;189;0;0;0;6;0;3;0;3;3;10;0;3;12;39;16;38;54;37;49;31;12;12;10;6;0;3;0;3;0;0;0;0;0;6;19;3;51;237;28;6;0
201012;03061430;03;06;14;30;1;161;88;73;4;4;0;3;0;0;0;4;0;0;0;6;4;6;12;16;18;21;15;9;17;13;6;0;0;0;3;0;0;0;0;0;4;7;4;6;10;108;19;3;0
201012;03061434;03;06;14;34;1;493;239;254;4;0;0;3;0;3;3;3;6;3;0;3;21;35;44;66;91;70;45;37;26;15;0;0;0;3;3;3;6;0;0;0;4;3;18;3;56;379;15;9;6
201012;03061435;03;06;14;35;1;360;184;176;3;3;3;12;0;0;0;0;3;18;3;9;16;28;21;28;67;30;39;33;24;6;4;4;3;0;0;3;0;0;0;0;3;18;24;9;44;242;14;6;0
201012;03061441;03;06;14;41;1;82;27;55;3;0;0;3;0;0;0;0;0;0;0;6;3;3;3;10;17;13;6;6;6;3;0;0;0;0;0;0;0;0;0;0;3;3;0;6;6;61;3;0;0
201012;03071536;03;07;15;36;1;1658;844;814;9;9;9;9;13;6;9;3;3;9;9;9;27;165;79;213;366;271;224;100;49;24;3;10;9;9;3;6;3;0;0;0;9;40;39;9;192;1302;37;27;3
201012;03071537;03;07;15;37;1;1912;957;955;3;12;7;27;3;12;3;24;12;3;0;25;15;150;143;199;360;371;215;130;69;53;19;13;18;10;10;3;0;0;0;3;3;49;54;25;165;1487;85;41;3
201012;03071633;03;07;16;33;1;180;86;94;3;0;0;6;0;0;0;6;3;4;3;6;3;9;10;16;30;27;18;6;12;6;3;0;3;3;3;0;0;0;0;0;3;6;16;6;12;119;9;9;0
201012;03071638;03;07;16;38;1;2040;998;1042;16;16;6;25;0;6;3;9;10;9;3;19;53;168;156;242;422;353;207;133;69;66;19;12;6;3;9;0;0;0;0;0;16;47;40;19;221;1582;97;18;0
201012;03071639;03;07;16;39;1;1315;703;612;3;9;0;12;6;6;0;4;9;9;12;15;18;136;101;167;209;202;160;100;67;30;10;3;6;6;12;0;3;0;0;0;3;27;40;15;154;1006;43;24;3
201012;04010101;04;01;01;01;2;1590;807;783;9;3;9;22;3;3;0;19;15;21;9;39;39;76;48;118;192;216;136;128;128;101;77;30;30;27;42;22;25;3;0;0;9;37;67;39;115;966;208;121;28
201012;04010102;04;01;01;02;2;115;87;28;0;0;0;0;0;0;0;3;0;0;0;3;4;9;0;6;17;9;3;19;12;12;6;3;0;3;3;0;0;0;3;0;0;0;3;3;13;66;21;6;3
201012;04010103;04;01;01;03;2;1260;594;666;3;6;12;12;14;3;6;18;18;24;20;49;22;51;30;63;175;144;155;98;78;75;31;29;24;23;34;24;9;4;6;0;3;44;89;49;73;743;135;105;19
201012;04020204;04;02;02;04;2;25;13;12;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;4;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;3;6;10;0;6;0
201012;04020205;04;02;02;05;2;140;73;67;0;0;0;0;3;0;0;3;3;0;3;0;3;12;6;15;12;18;16;19;9;6;3;0;3;3;0;3;0;0;0;0;0;3;9;0;15;95;9;9;0
201012;04020206;04;02;02;06;2;213;107;106;0;0;0;3;0;0;0;0;0;6;3;3;6;9;0;9;16;27;15;26;22;19;6;7;6;9;6;3;0;9;3;0;0;3;9;3;15;115;32;24;12
201012;04020207;04;02;02;07;2;341;151;190;0;4;0;0;0;0;0;3;3;7;3;9;12;13;12;30;34;37;33;29;26;39;9;9;3;0;13;4;3;6;0;0;0;4;16;9;25;201;57;20;9
201012;04020208;04;02;02;08;2;279;134;145;0;3;3;0;3;3;3;0;3;6;3;6;9;6;9;6;12;29;52;30;31;13;15;0;13;3;12;3;3;0;0;0;0;9;18;6;15;169;28;31;3
201012;04020209;04;02;02;09;2;765;398;367;0;0;3;3;0;5;0;0;0;0;0;0;30;186;112;101;122;52;33;25;35;18;9;3;0;12;3;3;3;3;0;4;0;6;5;0;216;480;30;18;10
201012;04020310;04;02;03;10;2;189;98;91;0;3;0;0;0;3;6;0;0;0;0;0;10;37;27;27;32;6;6;4;7;9;3;0;6;0;3;0;0;0;0;0;0;3;9;0;47;109;12;9;0
201012;04020311;04;02;03;11;2;1723;854;869;9;0;3;9;6;9;3;33;16;18;6;23;67;99;45;110;187;196;182;151;112;114;77;53;36;24;54;24;23;19;9;6;9;18;85;23;166;983;244;138;57
201012;04020312;04;02;03;12;2;578;278;300;0;3;3;6;3;3;0;0;9;6;0;3;9;27;21;34;77;101;55;49;33;42;25;18;3;6;15;12;9;6;0;0;0;15;18;3;36;370;85;36;15
201012;04020313;04;02;03;13;2;996;470;526;3;7;3;9;6;6;9;0;3;3;6;15;27;60;42;67;101;95;91;107;76;71;33;25;18;35;32;18;19;3;0;6;3;25;27;15;87;579;129;103;28
201012;04020314;04;02;03;14;2;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0
201012;04030415;04;03;04;15;1;851;439;412;0;0;0;6;0;0;3;0;0;3;3;15;12;78;55;123;158;120;47;53;43;37;28;6;6;9;24;4;12;3;0;3;0;6;9;15;90;599;71;43;18
201012;04030416;04;03;04;16;1;2509;1264;1245;3;3;6;6;0;6;6;13;18;35;6;57;60;163;117;163;268;261;266;194;179;163;112;65;63;88;104;60;18;0;3;3;3;15;84;57;223;1448;340;315;24
201012;04030417;04;03;04;17;1;1983;983;1000;6;6;6;13;3;6;9;12;10;28;15;37;40;92;72;115;234;238;221;244;159;98;84;46;36;28;57;38;12;12;3;3;6;28;80;37;132;1283;228;159;30
201012;04030518;04;03;05;18;1;1848;924;924;3;0;3;12;3;9;6;16;12;31;7;26;54;88;73;105;214;219;223;160;160;114;61;44;34;44;66;25;15;9;3;9;3;18;81;26;142;1154;219;169;36
