"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_E00_01";"MH_E01_02";"MH_E02_03";"MH_E03_05";"MH_E05_06";"MH_E06_07";"MH_E07_08";"MH_E08_10";"MH_E10_12";"MH_E12_14";"MH_E14_15";"MH_E15_18";"MH_E18_21";"MH_E21_25";"MH_E25_27";"MH_E27_30";"MH_E30_35";"MH_E35_40";"MH_E40_45";"MH_E45_50";"MH_E50_55";"MH_E55_60";"MH_E60_63";"MH_E63_65";"MH_E65_67";"MH_E67_70";"MH_E70_75";"MH_E75_80";"MH_E80_85";"MH_E85_90";"MH_E90_95";"MH_E95_110";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110"
"201112";"01011302";"01";"01";"13";"02";"1";3512,00;1744,00;1768,00;55,00;51,00;47,00;105,00;42,00;48,00;47,00;96,00;93,00;51,00;20,00;63,00;67,00;244,00;215,00;336,00;556,00;445,00;337,00;261,00;115,00;84,00;36,00;10,00;19,00;19,00;29,00;3,00;15,00;3,00;0,00;0,00;55,00;245,00;355,00;63,00;311,00;2265,00;130,00;70,00;18,00
"201112";"01011303";"01";"01";"13";"03";"1";2548,00;1309,00;1239,00;30,00;37,00;40,00;73,00;27,00;25,00;30,00;38,00;37,00;32,00;6,00;45,00;88,00;242,00;158,00;248,00;314,00;295,00;228,00;184,00;111,00;100,00;43,00;12,00;13,00;15,00;24,00;37,00;10,00;6,00;0,00;0,00;30,00;177,00;168,00;45,00;330,00;1538,00;155,00;89,00;16,00
"201112";"01011304";"01";"01";"13";"04";"1";2239,00;1100,00;1139,00;33,00;42,00;36,00;61,00;39,00;35,00;28,00;67,00;78,00;54,00;37,00;91,00;92,00;158,00;104,00;106,00;216,00;188,00;206,00;127,00;123,00;75,00;33,00;24,00;22,00;36,00;52,00;30,00;24,00;19,00;3,00;0,00;33,00;178,00;299,00;91,00;250,00;1070,00;132,00;140,00;46,00
"201112";"01011305";"01";"01";"13";"05";"1";1573,00;829,00;744,00;18,00;34,00;21,00;42,00;15,00;18,00;9,00;37,00;48,00;48,00;16,00;37,00;28,00;102,00;96,00;127,00;181,00;157,00;135,00;109,00;60,00;65,00;30,00;15,00;18,00;24,00;29,00;41,00;10,00;3,00;0,00;0,00;18,00;112,00;176,00;37,00;130,00;865,00;110,00;112,00;13,00
"201112";"01011306";"01";"01";"13";"06";"1";2247,00;1149,00;1098,00;39,00;37,00;37,00;60,00;41,00;33,00;33,00;47,00;36,00;44,00;16,00;46,00;69,00;165,00;94,00;209,00;308,00;263,00;180,00;165,00;105,00;73,00;45,00;6,00;12,00;18,00;38,00;22,00;6,00;0,00;0,00;0,00;39,00;175,00;209,00;46,00;234,00;1324,00;124,00;90,00;6,00
"201112";"01011401";"01";"01";"14";"01";"1";3864,00;1936,00;1928,00;63,00;76,00;56,00;120,00;49,00;49,00;46,00;77,00;82,00;51,00;18,00;53,00;67,00;318,00;231,00;427,00;664,00;532,00;337,00;216,00;123,00;88,00;21,00;18,00;12,00;16,00;24,00;15,00;9,00;3,00;0,00;3,00;63,00;301,00;323,00;53,00;385,00;2530,00;127,00;67,00;15,00
"201112";"01011402";"01";"01";"14";"02";"1";3142,00;1526,00;1616,00;54,00;61,00;54,00;98,00;41,00;22,00;37,00;56,00;28,00;9,00;18,00;21,00;51,00;227,00;213,00;398,00;630,00;426,00;334,00;133,00;79,00;57,00;37,00;12,00;13,00;9,00;18,00;3,00;3,00;0,00;0,00;0,00;54,00;254,00;170,00;21,00;278,00;2213,00;106,00;43,00;3,00
"201112";"01022101";"01";"02";"21";"01";"1";1362,00;788,00;574,00;22,00;25,00;9,00;22,00;18,00;13,00;22,00;28,00;30,00;27,00;16,00;45,00;46,00;120,00;57,00;114,00;160,00;112,00;103,00;107,00;91,00;46,00;33,00;24,00;12,00;18,00;21,00;12,00;6,00;3,00;0,00;0,00;22,00;74,00;136,00;45,00;166,00;744,00;103,00;63,00;9,00
"201112";"01022102";"01";"02";"21";"02";"1";3164,00;1689,00;1475,00;45,00;34,00;51,00;77,00;41,00;51,00;34,00;74,00;77,00;75,00;25,00;92,00;136,00;231,00;126,00;229,00;359,00;305,00;270,00;213,00;175,00;132,00;88,00;76,00;45,00;19,00;54,00;21,00;9,00;0,00;0,00;0,00;45,00;203,00;336,00;92,00;367,00;1677,00;296,00;139,00;9,00
"201112";"01022103";"01";"02";"21";"03";"1";107,00;55,00;52,00;3,00;3,00;3,00;10,00;0,00;0,00;6,00;3,00;3,00;3,00;0,00;3,00;0,00;6,00;6,00;9,00;10,00;6,00;15,00;6,00;0,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;16,00;15,00;3,00;6,00;52,00;9,00;3,00;0,00
"201112";"01022104";"01";"02";"21";"04";"1";7498,00;3906,00;3592,00;137,00;108,00;92,00;201,00;106,00;87,00;103,00;158,00;157,00;145,00;90,00;253,00;204,00;527,00;345,00;531,00;798,00;709,00;559,00;526,00;433,00;361,00;183,00;136,00;85,00;160,00;166,00;90,00;33,00;6,00;3,00;6,00;137,00;507,00;740,00;253,00;731,00;3901,00;680,00;501,00;48,00
"201112";"01022105";"01";"02";"21";"05";"1";2583,00;1372,00;1211,00;31,00;60,00;39,00;64,00;44,00;48,00;33,00;67,00;90,00;84,00;45,00;106,00;92,00;187,00;113,00;168,00;253,00;223,00;183,00;184,00;119,00;91,00;69,00;34,00;41,00;12,00;65,00;26,00;12,00;0,00;0,00;0,00;31,00;207,00;367,00;106,00;279,00;1243,00;194,00;144,00;12,00
"201112";"01022106";"01";"02";"21";"06";"1";3341,00;1708,00;1633,00;46,00;46,00;20,00;101,00;48,00;34,00;37,00;86,00;79,00;56,00;44,00;130,00;103,00;193,00;133,00;193,00;364,00;298,00;260,00;243,00;228,00;196,00;120,00;74,00;60,00;38,00;56,00;19,00;15,00;12,00;9,00;0,00;46,00;215,00;336,00;130,00;296,00;1719,00;390,00;173,00;36,00
"201112";"01022201";"01";"02";"22";"01";"1";4501,00;2338,00;2163,00;48,00;46,00;54,00;137,00;53,00;49,00;64,00;118,00;111,00;128,00;65,00;166,00;160,00;407,00;203,00;301,00;415,00;468,00;359,00;352,00;208,00;191,00;89,00;78,00;48,00;58,00;76,00;37,00;9,00;3,00;0,00;0,00;48,00;290,00;535,00;166,00;567,00;2306,00;358,00;219,00;12,00
"201112";"01022202";"01";"02";"22";"02";"1";896,00;425,00;471,00;10,00;18,00;18,00;47,00;16,00;22,00;15,00;18,00;27,00;43,00;7,00;47,00;60,00;56,00;36,00;37,00;65,00;75,00;61,00;59,00;47,00;24,00;18,00;6,00;16,00;16,00;18,00;14,00;0,00;0,00;0,00;0,00;10,00;99,00;132,00;47,00;116,00;380,00;48,00;64,00;0,00
"201112";"01022203";"01";"02";"22";"03";"1";3624,00;1788,00;1836,00;60,00;36,00;62,00;121,00;59,00;68,00;39,00;115,00;96,00;111,00;46,00;145,00;172,00;231,00;139,00;171,00;297,00;305,00;283,00;241,00;164,00;145,00;100,00;59,00;75,00;70,00;99,00;66,00;24,00;22,00;3,00;0,00;60,00;278,00;475,00;145,00;403,00;1600,00;304,00;310,00;49,00
"201112";"01022204";"01";"02";"22";"04";"1";1895,00;995,00;900,00;28,00;25,00;42,00;53,00;17,00;15,00;22,00;39,00;28,00;45,00;22,00;56,00;67,00;130,00;78,00;112,00;192,00;197,00;168,00;142,00;126,00;74,00;65,00;30,00;18,00;29,00;51,00;12,00;6,00;6,00;0,00;0,00;28,00;137,00;171,00;56,00;197,00;1015,00;169,00;110,00;12,00
"201112";"01022205";"01";"02";"22";"05";"1";1682,00;823,00;859,00;19,00;21,00;23,00;57,00;16,00;27,00;25,00;65,00;51,00;62,00;25,00;72,00;69,00;104,00;55,00;58,00;161,00;127,00;111,00;115,00;95,00;89,00;40,00;38,00;33,00;24,00;49,00;20,00;10,00;21,00;0,00;0,00;19,00;117,00;255,00;72,00;173,00;722,00;167,00;126,00;31,00
"201112";"01022206";"01";"02";"22";"06";"1";1070,00;555,00;515,00;24,00;18,00;24,00;24,00;21,00;30,00;12,00;25,00;24,00;18,00;9,00;21,00;37,00;75,00;31,00;63,00;107,00;131,00;103,00;52,00;71,00;47,00;18,00;15,00;6,00;24,00;28,00;6,00;6,00;0,00;0,00;0,00;24,00;87,00;118,00;21,00;112,00;558,00;80,00;64,00;6,00
"201112";"01022207";"01";"02";"22";"07";"1";2270,00;1192,00;1078,00;0,00;15,00;21,00;40,00;12,00;18,00;18,00;33,00;46,00;52,00;18,00;54,00;87,00;336,00;208,00;234,00;230,00;142,00;130,00;112,00;110,00;88,00;55,00;27,00;18,00;39,00;51,00;48,00;22,00;6,00;0,00;0,00;0,00;88,00;185,00;54,00;423,00;1166,00;170,00;156,00;28,00
"201112";"01033101";"01";"03";"31";"01";"1";13532,00;7191,00;6341,00;240,00;250,00;247,00;493,00;247,00;180,00;222,00;391,00;407,00;399,00;216,00;557,00;616,00;1003,00;556,00;772,00;1221,00;1136,00;1106,00;939,00;680,00;506,00;233,00;138,00;127,00;182,00;261,00;133,00;45,00;22,00;7,00;0,00;240,00;1237,00;1815,00;557,00;1619,00;6410,00;877,00;703,00;74,00
"201112";"01033102";"01";"03";"31";"02";"1";6272,00;3238,00;3034,00;84,00;75,00;110,00;213,00;71,00;103,00;98,00;181,00;156,00;222,00;113,00;285,00;295,00;481,00;215,00;334,00;599,00;530,00;516,00;456,00;312,00;205,00;137,00;90,00;73,00;106,00;107,00;60,00;33,00;9,00;3,00;0,00;84,00;469,00;873,00;285,00;776,00;2962,00;432,00;346,00;45,00
"201112";"01033201";"01";"03";"32";"01";"1";8241,00;4151,00;4090,00;158,00;167,00;163,00;358,00;179,00;165,00;153,00;310,00;279,00;284,00;130,00;394,00;353,00;524,00;233,00;424,00;715,00;672,00;600,00;539,00;351,00;316,00;176,00;84,00;65,00;120,00;168,00;94,00;43,00;24,00;0,00;0,00;158,00;867,00;1321,00;394,00;877,00;3534,00;576,00;447,00;67,00
"201112";"01033202";"01";"03";"32";"02";"1";4995,00;2475,00;2520,00;101,00;94,00;101,00;178,00;85,00;78,00;81,00;122,00;168,00;122,00;67,00;165,00;167,00;318,00;189,00;234,00;470,00;482,00;360,00;414,00;228,00;190,00;131,00;76,00;70,00;81,00;127,00;49,00;34,00;13,00;0,00;0,00;101,00;458,00;638,00;165,00;485,00;2377,00;397,00;327,00;47,00
"201112";"01033203";"01";"03";"32";"03";"1";7718,00;4085,00;3633,00;141,00;131,00;127,00;301,00;131,00;127,00;116,00;263,00;223,00;231,00;128,00;327,00;335,00;522,00;310,00;434,00;733,00;700,00;566,00;530,00;358,00;250,00;174,00;82,00;96,00;113,00;152,00;86,00;25,00;6,00;0,00;0,00;141,00;690,00;1088,00;327,00;857,00;3631,00;506,00;447,00;31,00
"201112";"01044101";"01";"04";"41";"01";"1";7976,00;4293,00;3683,00;120,00;112,00;109,00;230,00;112,00;112,00;111,00;195,00;169,00;159,00;65,00;268,00;286,00;543,00;331,00;485,00;824,00;775,00;693,00;588,00;469,00;388,00;224,00;146,00;109,00;138,00;115,00;66,00;27,00;3,00;4,00;0,00;120,00;563,00;811,00;268,00;829,00;4165,00;758,00;428,00;34,00
"201112";"01044102";"01";"04";"41";"02";"1";4749,00;2482,00;2267,00;79,00;73,00;83,00;130,00;68,00;61,00;66,00;108,00;98,00;90,00;58,00;129,00;139,00;315,00;185,00;266,00;450,00;428,00;390,00;400,00;282,00;223,00;115,00;94,00;86,00;82,00;141,00;64,00;25,00;15,00;6,00;0,00;79,00;354,00;481,00;129,00;454,00;2401,00;432,00;373,00;46,00
"201112";"01044103";"01";"04";"41";"03";"1";3373,00;1836,00;1537,00;58,00;58,00;49,00;83,00;56,00;41,00;36,00;72,00;107,00;70,00;35,00;79,00;134,00;232,00;146,00;244,00;351,00;338,00;272,00;286,00;165,00;144,00;81,00;49,00;57,00;37,00;66,00;24,00;3,00;0,00;0,00;0,00;58,00;246,00;361,00;79,00;366,00;1802,00;274,00;184,00;3,00
"201112";"01044201";"01";"04";"42";"01";"1";14302,00;7490,00;6812,00;224,00;243,00;237,00;488,00;246,00;233,00;198,00;432,00;447,00;405,00;217,00;623,00;677,00;1059,00;524,00;731,00;1240,00;1267,00;1166,00;1070,00;694,00;495,00;276,00;171,00;163,00;229,00;304,00;122,00;79,00;27,00;12,00;3,00;224,00;1214,00;1932,00;623,00;1736,00;6692,00;942,00;818,00;121,00
"201112";"01044202";"01";"04";"42";"02";"1";8372,00;4634,00;3738,00;83,00;97,00;160,00;228,00;79,00;100,00;94,00;171,00;189,00;206,00;115,00;287,00;349,00;829,00;565,00;776,00;1008,00;692,00;592,00;544,00;370,00;282,00;172,00;76,00;71,00;57,00;112,00;48,00;10,00;10,00;0,00;0,00;83,00;564,00;875,00;287,00;1178,00;4547,00;530,00;288,00;20,00
"201112";"01044203";"01";"04";"42";"03";"1";8310,00;4531,00;3779,00;89,00;119,00;119,00;206,00;88,00;103,00;136,00;234,00;201,00;205,00;85,00;308,00;326,00;653,00;366,00;505,00;845,00;757,00;621,00;611,00;440,00;349,00;196,00;121,00;122,00;165,00;188,00;103,00;30,00;6,00;10,00;3,00;89,00;532,00;964,00;308,00;979,00;4145,00;666,00;578,00;49,00
"201112";"02010101";"02";"01";"01";"01";"1";4116,00;2106,00;2010,00;42,00;57,00;53,00;111,00;62,00;58,00;46,00;116,00;133,00;117,00;68,00;157,00;206,00;415,00;191,00;301,00;403,00;330,00;304,00;283,00;194,00;158,00;59,00;55,00;28,00;52,00;58,00;25,00;18,00;6,00;6,00;4,00;42,00;283,00;538,00;157,00;621,00;2006,00;272,00;163,00;34,00
"201112";"02010102";"02";"01";"01";"02";"1";8470,00;4219,00;4251,00;140,00;157,00;144,00;310,00;172,00;142,00;162,00;289,00;279,00;278,00;119,00;416,00;310,00;524,00;278,00;473,00;653,00;750,00;705,00;599,00;403,00;313,00;162,00;101,00;109,00;114,00;165,00;112,00;58,00;24,00;9,00;0,00;140,00;783,00;1269,00;416,00;834,00;3861,00;576,00;500,00;91,00
"201112";"02010103";"02";"01";"01";"03";"1";9911,00;5046,00;4865,00;159,00;172,00;203,00;343,00;186,00;142,00;165,00;297,00;316,00;311,00;168,00;445,00;391,00;647,00;329,00;467,00;906,00;910,00;804,00;742,00;434,00;368,00;182,00;133,00;116,00;180,00;212,00;116,00;52,00;12,00;3,00;0,00;159,00;904,00;1399,00;445,00;1038,00;4592,00;683,00;624,00;67,00
"201112";"02010104";"02";"01";"01";"04";"1";3265,00;1636,00;1629,00;43,00;58,00;55,00;125,00;61,00;56,00;35,00;118,00;110,00;113,00;55,00;174,00;148,00;229,00;125,00;149,00;265,00;247,00;267,00;236,00;171,00;112,00;55,00;43,00;41,00;56,00;69,00;37,00;9,00;0,00;3,00;0,00;43,00;299,00;487,00;174,00;377,00;1460,00;210,00;203,00;12,00
"201112";"02020201";"02";"02";"02";"01";"1";117,00;63,00;54,00;4,00;3,00;0,00;3,00;0,00;6,00;3,00;12,00;0,00;0,00;0,00;0,00;6,00;3,00;6,00;4,00;15,00;6,00;6,00;6,00;9,00;9,00;3,00;6,00;0,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;6,00;21,00;0,00;9,00;52,00;18,00;7,00;0,00
"201112";"02020202";"02";"02";"02";"02";"1";2040,00;1041,00;999,00;25,00;22,00;25,00;46,00;29,00;18,00;21,00;47,00;37,00;47,00;27,00;88,00;51,00;155,00;88,00;173,00;202,00;204,00;160,00;150,00;102,00;103,00;71,00;6,00;42,00;21,00;51,00;20,00;6,00;3,00;0,00;0,00;25,00;122,00;197,00;88,00;206,00;1079,00;180,00;134,00;9,00
"201112";"02020203";"02";"02";"02";"03";"1";3529,00;1832,00;1697,00;41,00;60,00;43,00;111,00;39,00;40,00;46,00;69,00;80,00;61,00;30,00;106,00;98,00;214,00;126,00;214,00;450,00;380,00;303,00;256,00;222,00;150,00;73,00;68,00;47,00;54,00;76,00;41,00;22,00;9,00;0,00;0,00;41,00;253,00;326,00;106,00;312,00;1951,00;291,00;218,00;31,00
"201112";"02020204";"02";"02";"02";"04";"1";4381,00;2235,00;2146,00;48,00;48,00;67,00;86,00;55,00;50,00;47,00;71,00;100,00;104,00;41,00;157,00;116,00;316,00;203,00;336,00;497,00;496,00;337,00;341,00;259,00;168,00;87,00;63,00;58,00;58,00;102,00;40,00;15,00;12,00;3,00;0,00;48,00;256,00;413,00;157,00;432,00;2469,00;318,00;258,00;30,00
"201112";"02020205";"02";"02";"02";"05";"1";5342,00;2760,00;2582,00;83,00;47,00;66,00;144,00;74,00;56,00;75,00;126,00;128,00;145,00;62,00;172,00;169,00;322,00;226,00;318,00;651,00;534,00;470,00;418,00;264,00;217,00;118,00;71,00;74,00;125,00;110,00;62,00;0,00;12,00;3,00;0,00;83,00;331,00;592,00;172,00;491,00;2881,00;406,00;371,00;15,00
"201112";"02020206";"02";"02";"02";"06";"1";7750,00;3990,00;3760,00;82,00;147,00;94,00;217,00;84,00;98,00;129,00;206,00;195,00;242,00;84,00;284,00;228,00;460,00;349,00;530,00;943,00;813,00;642,00;544,00;377,00;285,00;165,00;103,00;87,00;107,00;155,00;65,00;29,00;3,00;0,00;3,00;82,00;542,00;954,00;284,00;688,00;4198,00;553,00;414,00;35,00
"201112";"02030301";"02";"03";"03";"01";"1";5764,00;2926,00;2838,00;46,00;75,00;67,00;139,00;75,00;72,00;77,00;101,00;143,00;180,00;81,00;217,00;222,00;388,00;240,00;318,00;556,00;509,00;443,00;492,00;263,00;231,00;159,00;103,00;117,00;124,00;204,00;79,00;27,00;9,00;7,00;0,00;46,00;356,00;654,00;217,00;610,00;2821,00;493,00;524,00;43,00
"201112";"02030302";"02";"03";"03";"02";"1";6913,00;3645,00;3268,00;55,00;89,00;104,00;185,00;101,00;72,00;95,00;183,00;180,00;177,00;107,00;261,00;207,00;461,00;291,00;449,00;715,00;752,00;538,00;523,00;320,00;250,00;138,00;88,00;101,00;128,00;165,00;118,00;48,00;9,00;3,00;0,00;55,00;479,00;814,00;261,00;668,00;3588,00;476,00;512,00;60,00
"201112";"02030401";"02";"03";"04";"01";"1";6556,00;3391,00;3165,00;80,00;72,00;94,00;160,00;70,00;57,00;76,00;188,00;165,00;159,00;86,00;206,00;142,00;417,00;274,00;519,00;911,00;697,00;560,00;439,00;294,00;217,00;117,00;95,00;97,00;106,00;149,00;69,00;18,00;16,00;6,00;0,00;80,00;396,00;731,00;206,00;559,00;3694,00;429,00;421,00;40,00
"201112";"02030402";"02";"03";"04";"02";"1";5307,00;2688,00;2619,00;61,00;66,00;61,00;107,00;57,00;54,00;56,00;87,00;125,00;118,00;62,00;134,00;174,00;418,00;263,00;427,00;670,00;569,00;419,00;354,00;219,00;177,00;122,00;86,00;66,00;131,00;144,00;58,00;15,00;7,00;0,00;0,00;61,00;291,00;502,00;134,00;592,00;2921,00;385,00;399,00;22,00
"201112";"02040501";"02";"04";"05";"01";"1";1042,00;510,00;532,00;18,00;20,00;27,00;47,00;35,00;26,00;12,00;33,00;35,00;21,00;13,00;34,00;42,00;35,00;26,00;57,00;100,00;94,00;98,00;71,00;53,00;36,00;12,00;9,00;9,00;12,00;16,00;21,00;15,00;9,00;6,00;0,00;18,00;129,00;140,00;34,00;77,00;499,00;57,00;58,00;30,00
"201112";"02040502";"02";"04";"05";"02";"1";1244,00;616,00;628,00;32,00;18,00;16,00;46,00;27,00;13,00;18,00;37,00;26,00;24,00;10,00;38,00;21,00;75,00;61,00;128,00;146,00;127,00;71,00;96,00;43,00;46,00;27,00;15,00;15,00;15,00;25,00;7,00;9,00;9,00;3,00;0,00;32,00;107,00;128,00;38,00;96,00;672,00;88,00;62,00;21,00
"201112";"02040503";"02";"04";"05";"03";"1";1661,00;858,00;803,00;27,00;34,00;26,00;59,00;15,00;15,00;12,00;37,00;33,00;33,00;9,00;38,00;37,00;180,00;132,00;146,00;224,00;163,00;139,00;99,00;69,00;52,00;18,00;9,00;12,00;9,00;6,00;18,00;7,00;3,00;0,00;0,00;27,00;134,00;139,00;38,00;217,00;972,00;79,00;45,00;10,00
"201112";"02040701";"02";"04";"07";"01";"1";3447,00;1759,00;1688,00;46,00;69,00;49,00;101,00;58,00;42,00;44,00;97,00;83,00;69,00;38,00;77,00;126,00;431,00;300,00;341,00;361,00;289,00;222,00;140,00;132,00;96,00;34,00;22,00;15,00;41,00;44,00;40,00;21,00;15,00;4,00;0,00;46,00;277,00;373,00;77,00;557,00;1785,00;152,00;140,00;40,00
"201112";"02040702";"02";"04";"07";"02";"1";1638,00;850,00;788,00;34,00;21,00;19,00;61,00;15,00;20,00;21,00;24,00;18,00;26,00;15,00;25,00;19,00;123,00;143,00;180,00;311,00;169,00;138,00;76,00;65,00;28,00;13,00;8,00;6,00;19,00;14,00;12,00;6,00;6,00;3,00;0,00;34,00;116,00;124,00;25,00;142,00;1082,00;49,00;51,00;15,00
"201112";"02040703";"02";"04";"07";"03";"1";201,00;97,00;104,00;3,00;6,00;3,00;6,00;4,00;6,00;3,00;9,00;3,00;3,00;0,00;6,00;15,00;33,00;7,00;15,00;27,00;12,00;12,00;13,00;6,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;19,00;24,00;6,00;48,00;92,00;9,00;0,00;0,00
"201112";"02050601";"02";"05";"06";"01";"1";1527,00;768,00;759,00;22,00;34,00;21,00;22,00;19,00;19,00;13,00;27,00;21,00;33,00;6,00;15,00;21,00;179,00;137,00;224,00;280,00;123,00;106,00;83,00;54,00;35,00;12,00;6,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;3,00;22,00;96,00;119,00;15,00;200,00;1007,00;53,00;12,00;3,00
"201112";"02050602";"02";"05";"06";"02";"1";3596,00;1864,00;1732,00;52,00;54,00;55,00;120,00;44,00;63,00;34,00;64,00;67,00;63,00;15,00;67,00;91,00;323,00;256,00;426,00;619,00;415,00;286,00;176,00;93,00;85,00;38,00;20,00;3,00;9,00;25,00;15,00;9,00;6,00;3,00;0,00;52,00;273,00;306,00;67,00;414,00;2271,00;143,00;52,00;18,00
"201112";"02050801";"02";"05";"08";"01";"1";3786,00;1931,00;1855,00;52,00;51,00;57,00;107,00;51,00;43,00;36,00;89,00;74,00;56,00;24,00;75,00;80,00;348,00;293,00;505,00;705,00;377,00;239,00;214,00;125,00;89,00;21,00;13,00;12,00;15,00;23,00;0,00;6,00;6,00;0,00;0,00;52,00;266,00;322,00;75,00;428,00;2458,00;123,00;50,00;12,00
