ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200912;01033102;01;03;31;02;1;3966;2146;1820;24;18;26;39;13;21;15;34;103;109;56;168;152;293;159;265;475;487;404;298;219;145;97;70;53;89;80;39;15;0;0;0;24;96;338;168;445;2307;312;261;15
200912;01033201;01;03;32;01;1;3947;2008;1939;35;21;38;41;33;28;27;42;122;104;63;177;210;210;146;267;488;435;372;303;184;159;96;45;70;77;93;43;9;3;3;3;35;133;386;177;420;2195;300;283;18
200912;01033202;01;03;32;02;1;2466;1217;1249;0;19;13;28;22;3;10;28;42;56;12;80;100;170;82;188;340;278;250;184;102;126;70;40;46;64;60;22;28;0;3;0;0;82;151;80;270;1424;236;192;31
200912;01033203;01;03;32;03;1;4691;2517;2174;40;22;25;55;25;36;39;70;99;111;62;193;187;320;222;306;544;526;445;388;244;176;134;77;58;97;104;59;18;6;0;3;40;127;417;193;507;2675;387;318;27
200912;01044101;01;04;41;01;1;4522;2548;1974;12;21;12;45;21;23;27;40;78;54;33;128;167;298;170;393;555;529;465;427;280;244;124;94;61;79;80;44;6;6;6;0;12;99;255;128;465;2819;462;264;18
200912;01044102;01;04;41;02;1;2498;1353;1145;14;10;7;15;19;6;12;9;25;65;12;53;100;161;119;178;279;299;279;194;164;117;116;46;43;62;48;25;12;6;0;3;14;51;129;53;261;1512;279;178;21
200912;01044103;01;04;41;03;1;2316;1285;1031;13;15;12;22;17;13;13;16;39;25;25;55;63;147;85;208;309;278;250;219;127;102;88;36;18;52;57;9;3;0;0;0;13;66;131;55;210;1476;226;136;3
200912;01044201;01;04;42;01;1;8910;4785;4125;75;74;56;121;65;52;43;135;204;197;89;409;367;628;363;595;1011;1013;897;737;459;350;179;128;157;176;213;68;23;17;6;3;75;316;720;409;995;5075;657;614;49
200912;01044202;01;04;42;02;1;5988;3403;2585;45;15;34;61;24;19;28;78;99;100;50;130;254;658;482;637;814;628;511;361;269;228;127;61;45;78;75;40;22;6;0;9;45;134;374;130;912;3702;416;238;37
200912;01044203;01;04;42;03;1;5656;3212;2444;18;31;28;43;27;28;21;49;111;98;54;138;280;451;238;411;685;611;529;465;321;266;179;117;83;124;145;69;30;3;3;0;18;129;361;138;731;3260;562;421;36
200912;02010101;02;01;01;01;1;2271;1181;1090;9;15;3;22;12;13;9;21;40;48;19;70;111;229;142;203;263;248;221;194;117;58;72;18;15;28;31;22;9;9;0;0;9;52;150;70;340;1388;148;96;18
200912;02010102;02;01;01;02;1;3924;1952;1972;16;18;24;28;15;16;12;39;85;102;53;154;153;222;157;235;406;480;441;347;226;153;81;55;77;96;111;63;40;13;6;0;16;85;307;154;375;2292;289;347;59
200912;02010103;02;01;01;03;1;4765;2477;2288;18;6;22;33;12;26;32;32;109;120;60;178;174;269;163;334;586;598;463;387;253;189;137;93;85;131;142;76;25;12;0;0;18;73;379;178;443;2784;419;434;37
200912;02010104;02;01;01;04;1;1646;841;805;9;3;3;18;9;9;0;19;52;48;10;72;89;119;55;90;172;196;164;145;85;65;45;27;31;17;48;31;6;0;6;3;9;33;138;72;208;907;137;127;15
200912;02020201;02;02;02;01;1;90;46;44;0;0;0;0;0;0;0;0;0;3;0;0;0;6;3;10;26;9;6;12;3;3;3;0;0;0;3;3;0;0;0;0;0;0;3;0;6;69;6;6;0
200912;02020202;02;02;02;02;1;1280;667;613;3;0;6;13;6;3;3;3;4;20;15;43;36;98;69;115;139;150;148;87;113;54;41;23;19;24;33;6;3;0;3;0;3;25;48;43;134;821;118;82;6
200912;02020203;02;02;02;03;1;2098;1089;1009;11;7;3;9;10;4;3;11;18;28;16;30;74;135;109;175;288;261;202;193;109;104;57;40;32;48;65;39;11;6;0;0;11;29;80;30;209;1337;201;184;17
200912;02020204;02;02;02;04;1;2655;1427;1228;6;0;3;17;12;9;3;22;47;43;20;82;55;198;135;222;396;307;275;200;165;118;62;54;41;46;71;21;6;13;3;3;6;32;144;82;253;1700;234;179;25
200912;02020205;02;02;02;05;1;3177;1656;1521;5;9;6;13;6;7;10;12;52;40;18;78;94;189;143;245;384;389;351;293;198;156;95;76;46;92;96;59;6;6;0;3;5;34;139;78;283;2003;327;293;15
200912;02020206;02;02;02;06;1;4792;2491;2301;26;20;15;20;28;28;23;46;90;71;46;95;167;354;241;388;671;558;507;399;256;195;119;68;75;97;121;34;15;9;4;6;26;83;304;95;521;3020;382;327;34
200912;02030301;02;03;03;01;1;3724;1923;1801;3;12;15;3;9;12;9;29;85;90;34;79;139;251;156;254;407;367;377;311;194;174;132;118;92;132;145;58;19;9;6;3;3;39;259;79;390;2066;424;427;37
200912;02030302;02;03;03;02;1;4390;2361;2029;19;6;15;18;24;6;4;24;81;85;45;108;175;340;180;342;538;483;421;368;229;196;126;100;69;107;160;86;26;6;3;0;19;63;245;108;515;2561;422;422;35
200912;02030401;02;03;04;01;1;4271;2239;2032;12;9;21;28;6;9;18;19;49;69;37;111;118;285;232;400;660;570;406;264;215;167;146;80;78;78;94;67;13;6;4;0;12;64;201;111;403;2747;393;317;23
200912;02030402;02;03;04;02;1;3695;1894;1801;6;6;3;9;3;12;7;15;73;44;33;108;100;259;196;292;533;422;322;308;204;153;115;79;59;119;140;51;9;12;3;0;6;21;184;108;359;2277;347;369;24
200912;02040501;02;04;05;01;1;511;225;286;3;0;0;9;6;6;3;15;3;12;0;31;24;25;18;34;92;43;70;39;42;18;3;6;0;0;3;3;3;0;0;0;3;15;39;31;49;338;27;6;3
200912;02040502;02;04;05;02;1;623;323;300;0;6;0;15;0;3;3;3;7;15;0;19;12;67;36;74;61;95;70;55;30;15;9;9;6;6;4;3;0;0;0;0;0;21;31;19;79;421;33;19;0
200912;02040503;02;04;05;03;1;883;453;430;3;3;6;3;0;3;3;6;15;13;9;6;24;78;89;80;173;115;99;78;37;28;0;6;0;0;3;0;0;3;0;0;3;12;49;6;102;671;34;3;3
200912;02040701;02;04;07;01;1;1988;1032;956;9;18;9;19;15;13;15;20;24;16;19;58;73;351;202;250;289;172;141;99;83;38;16;0;3;6;18;6;3;0;3;0;9;61;107;58;424;1236;54;33;6
200912;02040702;02;04;07;02;1;944;509;435;0;9;3;3;3;0;0;0;9;9;0;6;18;100;85;135;183;122;96;41;50;27;21;3;6;0;3;9;3;0;0;0;0;18;18;6;118;712;51;18;3
200912;02040703;02;04;07;03;1;107;47;60;3;0;0;0;3;0;0;6;7;0;0;6;4;6;3;12;6;12;20;6;13;0;0;0;0;0;0;0;0;0;0;0;3;3;13;6;10;72;0;0;0
200912;02050601;02;05;06;01;1;936;487;449;0;6;3;9;4;3;6;10;9;9;7;3;35;140;96;99;156;102;70;63;47;22;6;3;3;13;3;6;3;0;0;0;0;22;44;3;175;633;31;25;3
200912;02050602;02;05;06;02;1;2152;1115;1037;15;6;12;30;7;6;3;15;18;12;9;39;64;211;178;330;418;305;166;143;71;46;15;12;9;0;9;3;0;0;0;0;15;55;63;39;275;1611;73;21;0
200912;02050801;02;05;08;01;1;2264;1182;1082;9;6;12;15;12;12;3;21;33;30;18;40;61;282;200;358;399;259;177;162;88;37;6;9;0;3;3;9;0;0;0;0;9;45;117;40;343;1643;52;15;0
200912;02050802;02;05;08;02;1;2411;1328;1083;3;10;9;3;9;6;3;3;6;6;0;9;34;334;248;394;591;311;173;107;75;36;12;7;7;6;3;3;3;0;0;0;3;31;24;9;368;1899;55;19;3
200912;02050803;02;05;08;03;1;739;415;324;3;3;0;4;0;0;6;3;13;3;7;18;22;98;76;100;131;85;69;40;25;21;3;3;0;0;3;3;0;0;0;0;3;7;32;18;120;526;27;6;0
200912;02050804;02;05;08;04;1;144;68;76;3;0;0;0;0;3;0;3;0;0;0;3;3;6;3;16;21;27;12;13;6;9;7;0;0;3;6;0;0;0;0;0;3;0;6;3;9;98;16;9;0
200912;03010101;03;01;01;01;2;72;38;34;3;0;4;0;0;0;0;0;0;0;0;3;3;6;3;7;13;6;9;12;0;3;0;0;0;0;0;0;0;0;0;0;3;4;0;3;9;50;3;0;0
200912;03010102;03;01;01;02;2;229;125;104;0;3;0;0;3;0;0;0;0;6;3;3;0;20;13;26;39;35;35;9;12;12;0;0;7;0;0;0;0;0;3;0;0;6;9;3;20;169;12;7;3
200912;03010104;03;01;01;04;2;16;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
200912;03020203;03;02;02;03;2;21;15;6;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;6;0;3;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;12;3;0;0
200912;03020209;03;02;02;09;2;544;254;290;3;0;0;9;6;7;0;7;3;6;0;13;43;71;39;32;53;65;63;46;36;18;6;3;0;6;3;3;3;0;0;0;3;15;23;13;114;334;27;12;3
200912;03020210;03;02;02;10;2;268;127;141;0;3;3;8;0;0;0;0;6;6;3;9;9;12;3;27;33;50;35;25;24;0;6;0;0;0;3;0;3;0;0;0;0;14;15;9;21;197;6;3;3
200912;03020307;03;02;03;07;2;412;186;226;0;6;0;6;0;3;3;12;6;6;12;9;12;6;13;27;74;72;36;41;23;16;13;6;4;6;0;0;0;0;0;0;0;12;42;9;18;286;35;10;0
200912;03030405;03;03;04;05;2;220;98;122;0;0;6;10;0;0;3;6;3;3;3;4;13;3;0;22;40;43;31;3;15;6;6;0;0;0;0;0;0;0;0;0;0;16;18;4;16;154;12;0;0
200912;03030406;03;03;04;06;2;149;73;76;0;0;0;0;0;0;0;0;0;0;0;4;0;19;0;6;21;18;13;29;6;9;9;6;0;0;6;0;0;3;0;0;0;0;0;4;19;93;24;6;3
200912;03030711;03;03;07;11;2;68;30;38;0;0;3;0;3;3;0;0;0;0;0;0;3;3;9;6;9;9;7;4;9;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;6;53;0;0;0
200912;03030715;03;03;07;15;2;109;54;55;0;3;0;0;3;0;0;3;0;0;0;0;0;6;3;9;18;12;18;6;15;0;0;7;3;0;3;0;0;0;0;0;0;6;3;0;6;81;7;6;0
200912;03030716;03;03;07;16;2;13;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0
200912;03040508;03;04;05;08;2;162;81;81;0;0;0;0;0;0;0;0;0;7;0;0;9;9;6;9;12;25;25;18;12;9;6;3;3;3;6;0;0;0;0;0;0;0;7;0;18;107;18;12;0
200912;03040512;03;04;05;12;2;335;179;156;0;0;0;0;0;0;0;3;3;9;0;16;21;25;12;18;44;57;36;34;12;18;6;3;0;6;12;0;0;0;0;0;0;0;15;16;46;213;27;18;0
200912;03040513;03;04;05;13;2;125;53;72;0;4;0;0;0;0;0;0;6;0;3;3;3;6;13;0;19;15;13;12;10;3;3;3;3;3;0;0;0;3;0;0;0;4;9;3;9;82;9;6;3
200912;03040614;03;04;06;14;2;1174;622;552;7;3;10;7;12;0;7;0;6;12;6;19;9;62;55;114;188;187;154;113;70;52;27;12;9;9;12;6;6;0;0;0;7;32;31;19;71;881;91;36;6
200912;03040818;03;04;08;18;2;1374;752;622;0;6;3;9;0;9;3;12;10;9;0;31;30;119;98;149;240;189;137;99;78;45;25;19;9;9;18;12;3;3;0;0;0;18;43;31;149;990;89;48;6
200912;03050919;03;05;09;19;2;84;42;42;0;0;0;0;0;0;0;0;0;3;3;0;3;6;3;9;3;15;12;3;9;9;0;0;3;0;0;3;0;0;0;0;0;0;6;0;9;54;9;6;0
200912;03050920;03;05;09;20;2;183;76;107;3;3;3;0;0;3;3;4;0;3;0;3;9;15;0;15;27;38;27;12;0;6;3;0;0;0;3;3;0;0;0;0;3;6;13;3;24;119;9;6;0
200912;03050923;03;05;09;23;2;406;210;196;3;0;0;3;3;6;0;0;3;6;3;6;9;27;21;51;82;45;52;49;16;12;3;3;0;0;0;3;0;0;0;0;3;6;18;6;36;316;18;3;0
200912;03050924;03;05;09;24;2;313;158;155;0;0;3;0;0;0;3;3;7;0;0;17;3;43;22;19;40;52;32;25;19;6;13;3;0;0;0;0;0;3;0;0;0;3;13;17;46;209;22;0;3
200912;03050925;03;05;09;25;2;324;159;165;0;0;9;6;0;0;3;3;10;3;9;23;15;18;16;27;43;34;31;27;15;10;6;7;3;0;0;0;0;6;0;0;0;15;28;23;33;193;23;3;6
200912;03051017;03;05;10;17;2;226;153;73;0;0;0;0;0;0;0;3;0;3;4;3;14;16;10;15;34;26;41;24;12;12;0;0;6;0;0;0;0;3;0;0;0;0;10;3;30;162;12;6;3
200912;03051021;03;05;10;21;2;148;76;72;0;0;0;0;0;3;0;3;3;4;0;0;4;12;6;10;27;21;12;18;6;13;3;0;0;0;0;3;0;0;0;0;0;0;13;0;16;100;16;3;0
200912;03051022;03;05;10;22;2;71;38;33;0;0;0;0;0;3;0;0;3;3;0;0;0;3;0;4;18;19;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3;56;3;0;0
200912;03061126;03;06;11;26;1;1249;680;569;4;0;6;6;6;7;3;15;9;12;3;9;19;105;111;162;278;212;108;77;34;24;15;0;3;9;9;0;0;3;0;0;4;18;49;9;124;982;39;21;3
200912;03061131;03;06;11;31;1;1136;584;552;3;3;0;12;0;0;0;3;6;3;6;6;18;119;116;172;232;193;122;55;30;18;0;7;0;6;0;6;0;0;0;0;3;15;18;6;137;920;25;12;0
200912;03061227;03;06;12;27;1;1157;575;582;3;9;6;0;6;6;3;6;13;9;3;9;23;112;76;158;262;194;102;66;28;21;12;9;6;3;6;3;3;0;0;0;3;21;40;9;135;886;42;18;3
200912;03061228;03;06;12;28;1;786;390;396;3;3;3;12;0;0;0;9;3;9;6;10;45;88;83;104;123;94;67;60;40;9;3;6;3;0;0;0;0;0;3;0;3;18;27;10;133;571;18;3;3
200912;03061332;03;06;13;32;1;2407;1224;1183;6;6;13;18;9;3;4;3;6;18;0;20;39;231;202;301;557;412;246;139;74;42;9;9;9;16;6;6;3;0;0;0;6;46;34;20;270;1931;60;37;3
200912;03061429;03;06;14;29;1;311;136;175;3;3;6;3;0;0;3;3;4;6;6;6;16;21;13;31;37;55;22;21;13;15;12;0;3;0;3;6;0;0;0;0;3;12;22;6;37;192;27;12;0
200912;03061430;03;06;14;30;1;133;79;54;3;0;0;0;0;0;3;0;6;0;3;0;3;9;6;21;15;12;9;12;18;0;3;0;4;0;6;0;0;0;0;0;3;0;12;0;12;93;3;10;0
200912;03061434;03;06;14;34;1;424;204;220;3;0;0;0;0;6;0;0;13;0;0;6;9;45;24;55;79;62;53;30;18;9;6;0;0;0;3;3;0;0;0;0;3;0;19;6;54;321;15;6;0
200912;03061435;03;06;14;35;1;340;159;181;7;9;0;0;0;7;0;0;6;6;0;12;6;35;19;33;55;42;53;18;16;10;0;0;0;0;0;3;3;0;0;0;7;9;19;12;41;236;10;3;3
200912;03061441;03;06;14;41;1;56;27;29;0;3;0;0;0;0;0;0;0;0;3;0;0;0;4;6;13;6;9;6;3;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;0;47;0;3;0
200912;03071536;03;07;15;36;1;1453;730;723;0;10;12;21;3;3;3;6;6;6;0;9;33;130;82;210;307;262;165;93;40;19;3;0;6;6;12;6;0;0;0;0;0;46;24;9;163;1159;22;30;0
200912;03071537;03;07;15;37;1;1749;849;900;9;6;9;9;0;6;15;6;0;9;7;12;22;154;101;189;369;337;195;114;61;51;13;18;13;6;15;0;0;0;0;3;9;24;43;12;176;1366;82;34;3
200912;03071633;03;07;16;33;1;165;84;81;0;3;0;3;0;0;3;3;3;6;0;11;0;12;7;9;19;32;22;4;13;6;3;0;3;0;3;0;0;0;0;0;0;6;15;11;12;106;9;6;0
200912;03071638;03;07;16;38;1;1882;912;970;3;12;9;6;15;6;4;16;18;9;3;30;57;169;126;229;345;371;200;103;58;36;15;15;6;6;6;3;3;0;3;0;3;42;56;30;226;1432;66;21;6
200912;03071639;03;07;16;39;1;1183;642;541;6;6;6;12;9;3;0;12;9;3;0;12;37;118;85;152;185;180;161;83;56;21;9;0;0;3;9;3;3;0;0;0;6;33;27;12;155;902;30;15;3
200912;04010101;04;01;01;01;2;1560;791;769;7;9;12;16;4;3;3;9;12;26;6;36;41;69;48;120;215;193;141;116;120;99;83;19;31;33;34;27;16;9;3;0;7;41;59;36;110;953;201;125;28
200912;04010102;04;01;01;02;2;131;97;34;0;0;0;0;0;0;0;0;6;3;0;3;6;21;3;7;15;9;18;16;9;6;3;0;0;0;3;3;0;0;0;0;0;0;9;3;27;77;9;6;0
200912;04010103;04;01;01;03;2;1228;582;646;3;6;6;15;3;6;6;24;21;21;16;39;35;34;36;61;158;154;144;81;77;90;45;31;28;22;27;21;15;3;0;0;3;30;94;39;69;711;166;98;18
200912;04020204;04;02;02;04;2;27;18;9;3;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;0;0;6;0;0;0;0;0;0;3;0;0;3;0;0;0;3;0;0;6;6;6;0;3;3
200912;04020205;04;02;02;05;2;135;62;73;0;0;0;0;0;0;0;3;0;3;0;0;3;15;9;3;17;14;15;9;12;4;3;0;6;10;0;6;0;3;0;0;0;0;6;0;18;79;7;22;3
200912;04020206;04;02;02;06;2;199;101;98;0;0;0;0;0;0;0;0;6;3;0;3;3;6;0;12;18;18;21;27;18;22;3;6;7;3;5;3;6;3;0;6;0;0;9;3;9;114;31;18;15
200912;04020207;04;02;02;07;2;311;147;164;0;3;0;0;0;0;3;0;6;3;6;3;0;18;15;21;39;34;25;28;26;12;18;3;6;12;12;12;6;0;0;0;0;3;18;3;18;188;33;42;6
200912;04020208;04;02;02;08;2;292;143;149;0;0;3;7;0;3;0;3;6;7;0;6;12;9;9;12;9;26;41;36;36;24;9;6;3;3;10;6;3;3;0;0;0;10;19;6;21;169;39;22;6
200912;04020209;04;02;02;09;2;779;392;387;0;3;3;3;3;0;3;0;4;0;0;3;29;154;76;125;145;53;48;45;15;31;6;3;13;0;4;0;3;3;4;0;0;12;7;3;183;507;40;17;10
200912;04020310;04;02;03;10;2;198;107;91;6;0;0;6;0;3;0;0;0;0;0;0;12;37;25;24;36;24;3;10;3;3;0;0;0;0;6;0;0;0;0;0;6;6;3;0;49;125;3;6;0
200912;04020311;04;02;03;11;2;1667;860;807;0;3;6;9;3;10;9;12;21;24;12;25;41;89;58;95;198;205;188;143;110;121;69;37;48;18;41;30;18;21;0;3;0;21;88;25;130;997;227;137;42
200912;04020312;04;02;03;12;2;587;302;285;3;0;0;7;0;0;6;6;9;3;0;0;12;40;20;36;73;82;51;67;21;52;21;6;3;25;12;12;13;3;4;0;3;7;24;0;52;350;79;52;20
200912;04020313;04;02;03;13;2;1009;470;539;6;3;4;9;3;7;0;3;3;16;3;30;25;62;40;66;102;76;90;100;102;74;51;28;9;31;36;6;9;6;0;9;6;19;32;30;87;576;153;82;24
200912;04020314;04;02;03;14;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
200912;04030415;04;03;04;15;1;880;470;410;3;0;0;0;0;0;3;3;4;0;3;19;18;63;90;123;148;122;55;51;42;27;27;12;9;12;24;9;6;4;3;0;3;0;13;19;81;631;66;54;13
200912;04030416;04;03;04;16;1;2619;1350;1269;6;0;17;6;10;3;9;6;37;27;22;60;76;178;129;164;285;278;244;181;188;181;105;65;58;93;102;48;20;12;3;6;6;33;104;60;254;1469;351;301;41
200912;04030417;04;03;04;17;1;1980;1018;962;9;6;0;12;9;7;0;21;9;27;7;27;49;99;59;129;217;272;232;202;164;100;92;50;35;44;45;24;12;9;0;12;9;27;71;27;148;1275;242;148;33
200912;04030518;04;03;05;18;1;1930;970;960;9;3;3;3;9;7;9;10;28;18;12;18;68;97;72;131;243;236;208;196;129;116;65;46;28;34;57;30;18;12;6;9;9;18;84;18;165;1215;227;149;45
