ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;MH_E;HK_EU15;HK_EU27;HK_Polen;HK_EheJug;HK_EheSU;HK_Turk;HK_Arab;HK_Sonst;HK_NZOrd
200812;03061228;03;06;12;28;1;1287;293;559;130;50;139;63;51;410;15
200812;03061332;03;06;13;32;1;4432;1855;2340;227;129;261;87;118;1394;103
200812;03061429;03;06;14;29;1;647;67;263;67;33;86;34;44;169;18
200812;03061430;03;06;14;30;1;309;37;122;19;28;69;13;9;65;3
200812;03061434;03;06;14;34;1;688;211;332;54;12;67;13;25;224;15
200812;03061435;03;06;14;35;1;600;161;230;36;24;52;6;20;253;15
200812;03061441;03;06;14;41;1;64;9;12;0;15;9;3;3;22;0
200812;03071536;03;07;15;36;1;2582;1083;1350;115;62;167;66;49;821;67
200812;03071537;03;07;15;37;1;3232;1434;1773;164;48;241;43;83;977;67
200812;03071633;03;07;16;33;1;318;34;82;15;34;62;25;21;91;3
200812;03071638;03;07;16;38;1;3160;1165;1599;203;53;266;64;72;1048;58
200812;03071639;03;07;16;39;1;2212;895;1237;196;89;161;64;46;542;73
200812;04010101;04;01;01;01;2;3110;211;926;617;247;319;598;158;567;295
200812;04010102;04;01;01;02;2;135;19;55;15;3;0;3;31;28;15
200812;04010103;04;01;01;03;2;2705;114;686;517;161;519;657;183;263;236
200812;04020204;04;02;02;04;2;27;12;18;0;0;0;0;0;9;0
200812;04020205;04;02;02;05;2;251;68;108;18;22;18;22;7;61;13
200812;04020206;04;02;02;06;2;410;79;146;43;24;46;24;21;101;48
200812;04020207;04;02;02;07;2;543;136;187;39;35;44;52;40;123;62
200812;04020208;04;02;02;08;2;558;178;274;71;15;30;21;9;120;89
200812;04020209;04;02;02;09;2;1094;271;432;71;12;90;7;45;397;111
200812;04020310;04;02;03;10;2;270;15;70;19;9;15;10;46;114;6
200812;04020311;04;02;03;11;2;3130;700;1176;309;151;284;324;154;726;315
200812;04020312;04;02;03;12;2;1094;196;366;94;70;113;82;51;299;113
200812;04020313;04;02;03;13;2;1756;266;581;216;160;137;225;104;387;162
200812;04020314;04;02;03;14;2;12;9;12;3;0;0;0;0;0;0
200812;04030415;04;03;04;15;1;1212;133;350;141;64;128;132;145;321;72
200812;04030416;04;03;04;16;1;4513;527;990;337;235;306;1373;276;878;455
200812;04030417;04;03;04;17;1;3244;661;1058;235;298;290;411;160;743;284
200812;04030518;04;03;05;18;1;3289;387;782;288;241;154;726;216;852;318
200812;04030519;04;03;05;19;1;1897;251;537;235;133;117;310;187;461;152
200812;04030620;04;03;06;20;1;3162;311;883;416;218;407;442;285;630;297
200812;04030621;04;03;06;21;1;1357;188;397;141;132;184;236;77;249;82
200812;04030622;04;03;06;22;1;4029;661;1176;396;332;396;643;280;845;357
200812;04030623;04;03;06;23;1;2121;258;519;150;123;421;252;149;506;151
200812;04030724;04;03;07;24;1;2010;376;686;208;144;252;163;148;440;177
200812;04030725;04;03;07;25;1;3767;965;1492;328;266;277;271;234;987;240
200812;04030726;04;03;07;26;1;2019;361;671;207;96;265;166;123;569;129
200812;04030827;04;03;08;27;1;5127;902;1506;397;479;473;648;486;1228;307
200812;04030828;04;03;08;28;1;3520;802;1179;226;251;242;332;243;1028;245
200812;04030929;04;03;09;29;1;2187;511;744;168;152;261;149;134;564;183
200812;04030930;04;03;09;30;1;1983;565;786;125;130;167;144;105;501;150
200812;04030931;04;03;09;31;1;1520;350;539;139;94;201;60;73;447;106
200812;04031032;04;03;10;32;1;4547;892;1654;501;313;578;304;184;1118;396
200812;04041133;04;04;11;33;2;9;0;0;0;0;0;0;0;6;3
200812;04041134;04;04;11;34;2;1484;342;580;136;24;247;73;48;390;122
200812;04041135;04;04;11;35;2;837;162;235;44;35;172;43;12;235;105
200812;04041136;04;04;11;36;2;781;154;265;80;43;104;40;33;217;79
200812;04041137;04;04;11;37;2;2000;267;609;248;153;290;162;135;432;219
200812;04041238;04;04;12;38;2;1219;190;384;161;84;175;121;53;285;117
200812;04041239;04;04;12;39;2;43;6;6;0;0;6;3;12;13;3
200812;04041240;04;04;12;40;2;327;92;133;23;9;45;3;0;94;43
200812;04041241;04;04;12;41;2;1103;239;413;127;67;158;63;48;221;133
200812;04041342;04;04;13;42;2;1194;127;508;324;53;143;85;36;278;91
200812;04041343;04;04;13;43;2;904;112;222;71;62;136;87;18;273;106
200812;04041344;04;04;13;44;2;2486;483;781;205;138;243;179;148;803;194
200812;04051445;04;05;14;45;1;1849;231;525;232;167;164;191;103;519;180
200812;04051446;04;05;14;46;1;3371;682;1126;285;176;662;171;120;803;313
200812;04051447;04;05;14;47;1;1715;333;613;175;120;184;110;107;456;125
200812;04051448;04;05;14;48;1;3130;595;991;267;248;396;348;185;735;227
200812;04051549;04;05;15;49;1;1203;206;337;106;161;110;166;89;250;90
200812;04051550;04;05;15;50;1;1721;254;513;177;176;157;186;127;408;154
200812;04051551;04;05;15;51;1;1360;208;367;132;165;167;163;72;301;125
200812;04051652;04;05;16;52;1;2859;562;916;237;128;341;233;185;835;221
200812;04051653;04;05;16;53;1;2060;373;663;217;185;214;217;69;474;238
200812;04051654;04;05;16;54;1;797;153;244;62;54;154;59;28;200;58
200812;04051655;04;05;16;55;1;2114;363;659;236;149;256;262;122;509;157
200812;04051656;04;05;16;56;1;1764;271;552;186;130;117;176;88;497;204
200812;04061757;04;06;17;57;2;10;10;10;0;0;0;0;0;0;0
200812;05010101;05;01;01;01;2;2172;182;658;401;148;174;335;373;256;228
200812;05010102;05;01;01;02;2;783;132;313;159;48;73;116;42;123;68
200812;05010103;05;01;01;03;2;891;119;306;160;67;70;130;53;150;115
200812;05010204;05;01;02;04;2;972;51;155;92;48;543;89;55;44;38
200812;05010205;05;01;02;05;2;438;36;84;30;44;60;116;9;66;59
200812;05010206;05;01;02;06;2;2277;136;637;440;93;665;488;72;112;210
200812;05010207;05;01;02;07;2;4538;146;719;488;108;1850;1139;142;195;385
200812;05010208;05;01;02;08;2;1560;97;393;246;143;141;495;125;126;137
200812;05010209;05;01;02;09;2;1181;89;298;179;90;74;280;74;189;176
200812;05010310;05;01;03;10;2;697;47;192;123;64;38;189;52;93;69
200812;05010311;05;01;03;11;2;2169;61;235;136;107;398;879;207;174;169
200812;05010312;05;01;03;12;2;2265;135;466;244;288;117;842;160;222;170
200812;05010313;05;01;03;13;2;1697;168;401;155;216;124;448;188;193;127
200812;05010314;05;01;03;14;2;3205;231;829;515;408;313;721;197;411;326
200812;05010339;05;01;03;39;2;92;9;30;21;16;0;16;3;9;18
200812;05020415;05;02;04;15;2;627;116;288;148;46;51;76;25;80;61
200812;05020416;05;02;04;16;2;82;18;30;9;3;6;10;6;18;9
200812;05020417;05;02;04;17;2;1092;121;405;247;73;101;174;53;174;112
200812;05020418;05;02;04;18;2;491;43;175;113;64;40;50;31;74;57
200812;05020419;05;02;04;19;2;1153;117;423;282;104;134;223;79;88;102
200812;05020420;05;02;04;20;2;130;4;17;10;16;9;16;25;24;23
200812;05020521;05;02;05;21;2;471;24;126;90;31;40;100;18;88;68
200812;05020522;05;02;05;22;2;1557;107;414;298;112;323;299;93;194;122
200812;05020523;05;02;05;23;2;4843;199;919;659;179;1605;899;483;464;294
200812;05020524;05;02;05;24;2;817;122;323;170;56;67;92;30;128;121
200812;05020625;05;02;06;25;2;1744;132;468;276;191;387;275;96;215;112
200812;05020626;05;02;06;26;2;3514;364;1013;547;451;240;858;183;468;301
200812;05020627;05;02;06;27;2;955;64;264;182;98;93;151;90;157;102
200812;05020628;05;02;06;28;2;363;20;105;79;13;27;98;15;63;42
200812;05020629;05;02;06;29;2;546;128;205;40;32;28;33;34;131;83
200812;05030730;05;03;07;30;2;1363;67;333;249;56;173;442;37;148;174
200812;05030731;05;03;07;31;2;3479;195;968;687;262;636;747;228;307;331
200812;05030832;05;03;08;32;2;3536;267;835;426;509;157;928;188;461;458
200812;05030833;05;03;08;33;2;583;9;39;21;21;57;76;94;257;39
200812;05040934;05;04;09;34;2;487;86;159;52;24;39;28;3;125;109
200812;05040935;05;04;09;35;2;42;9;12;3;3;0;9;3;12;3
200812;05040936;05;04;09;36;2;918;235;381;97;38;48;73;21;208;149
200812;05040937;05;04;09;37;2;210;52;82;24;9;6;12;9;50;42
200812;05040938;05;04;09;38;2;346;72;154;72;3;21;15;6;85;62
200812;06010101;06;01;01;01;2;1217;204;373;126;62;108;83;54;355;182
200812;06010102;06;01;01;02;2;2362;355;724;256;207;173;338;139;585;196
200812;06010103;06;01;01;03;2;1756;268;493;163;171;143;225;127;430;167
200812;06010204;06;01;02;04;2;1672;213;523;248;162;139;311;57;326;154
200812;06010205;06;01;02;05;2;2125;240;673;342;166;199;350;97;456;184
200812;06010206;06;01;02;06;2;1695;203;549;253;157;227;170;127;336;129
200812;06010207;06;01;02;07;2;2024;228;651;340;234;178;192;137;449;183
200812;06010208;06;01;02;08;2;1519;224;506;210;137;109;178;46;384;159
200812;06010209;06;01;02;09;2;2209;340;718;281;301;147;313;84;470;176
200812;06010210;06;01;02;10;2;1112;144;325;144;97;91;183;70;229;117
200812;06020301;06;02;03;01;2;841;88;309;197;71;82;96;21;175;87
200812;06020302;06;02;03;02;2;924;123;346;201;84;81;79;64;158;112
200812;06020303;06;02;03;03;2;1452;156;471;291;134;118;259;39;288;143
200812;06020304;06;02;03;04;2;1318;150;484;257;125;99;198;39;253;120
200812;06020305;06;02;03;05;2;2888;331;988;559;150;385;494;234;369;268
200812;06020306;06;02;03;06;2;1089;110;387;245;99;48;153;16;201;185
200812;06020407;06;02;04;07;2;2024;146;623;436;65;328;339;150;360;159
200812;06020408;06;02;04;08;2;1155;135;414;235;106;109;136;48;238;104
200812;06020409;06;02;04;09;2;1618;198;593;303;120;112;162;79;368;184
200812;06020410;06;02;04;10;2;1061;184;401;176;90;82;90;41;208;149
200812;06020411;06;02;04;11;2;1689;218;780;509;101;79;173;80;245;231
200812;06030501;06;03;05;01;2;847;108;282;98;40;79;63;31;236;116
200812;06030502;06;03;05;02;2;923;101;309;152;65;85;106;45;197;116
200812;06030503;06;03;05;03;2;2306;271;600;255;120;164;252;76;813;281
200812;06030504;06;03;05;04;2;1874;375;589;145;93;107;106;79;712;188
200812;06030605;06;03;06;05;2;1440;234;477;180;153;126;101;52;364;167
200812;06030606;06;03;06;06;2;1241;197;386;159;185;62;152;81;276;99
200812;06030607;06;03;06;07;2;996;224;449;134;22;68;53;79;284;41
200812;06030608;06;03;06;08;2;1973;358;660;219;90;126;160;68;636;233
200812;06030609;06;03;06;09;2;2093;389;749;269;168;101;208;106;513;248
200812;06030610;06;03;06;10;2;1613;325;495;99;99;123;111;104;498;183
200812;06040701;06;04;07;01;2;1518;323;547;161;72;111;65;18;517;188
200812;06040702;06;04;07;02;2;1010;190;313;87;24;43;43;74;367;146
200812;06040703;06;04;07;03;2;2799;756;1182;222;98;176;128;77;896;242
200812;06040804;06;04;08;04;2;1280;300;442;82;24;89;37;18;462;208
200812;06040805;06;04;08;05;2;867;207;343;92;18;39;39;36;277;115
200812;06040806;06;04;08;06;2;946;222;361;99;24;42;37;18;286;178
200812;06040807;06;04;08;07;2;1157;249;421;121;28;70;74;43;394;127
200812;06040808;06;04;08;08;2;1183;141;256;82;25;128;66;42;555;111
200812;06040809;06;04;08;09;2;1383;302;455;90;25;95;55;22;605;126
200812;06040810;06;04;08;10;2;1691;296;491;127;55;179;58;31;691;186
200812;07010101;07;01;01;01;1;3980;713;1186;319;191;621;457;237;888;400
200812;07010102;07;01;01;02;1;8488;1252;1993;461;675;897;1902;824;1489;708
200812;07010103;07;01;01;03;1;3449;739;1156;295;274;98;691;184;742;304
200812;07010104;07;01;01;04;1;7728;907;1453;344;480;770;2670;607;1064;684
200812;07020201;07;02;02;01;1;3135;580;1002;301;255;228;486;129;678;357
200812;07020202;07;02;02;02;1;3424;576;989;325;372;202;676;254;636;295
200812;07020203;07;02;02;03;1;7300;1194;1862;469;562;259;2155;596;1192;674
200812;07020204;07;02;02;04;1;3789;751;1184;312;288;130;901;282;665;339
200812;07030301;07;03;03;01;1;5512;1230;1949;496;434;323;435;276;1426;669
200812;07030302;07;03;03;02;1;2470;420;722;229;118;113;485;115;615;302
200812;07030303;07;03;03;03;1;4543;354;887;407;286;161;1712;302;653;542
200812;07040401;07;04;04;01;2;4917;496;1148;539;371;140;1592;285;666;715
200812;07040402;07;04;04;02;2;391;28;107;55;10;27;80;24;104;39
200812;07040403;07;04;04;03;2;6202;705;1659;774;748;405;1359;492;926;613
200812;07040404;07;04;04;04;2;997;98;279;157;111;68;272;62;111;94
200812;07040405;07;04;04;05;2;3332;245;757;417;392;246;786;417;390;344
200812;07040406;07;04;04;06;2;1093;66;310;211;139;39;294;70;133;108
200812;07050501;07;05;05;01;2;4250;306;1190;771;492;375;894;295;498;506
200812;07050502;07;05;05;02;2;1987;249;648;315;171;156;458;87;249;218
200812;07050503;07;05;05;03;2;2126;133;596;423;241;175;561;115;214;224
200812;07050504;07;05;05;04;2;1416;99;479;331;105;158;333;67;117;157
200812;07050505;07;05;05;05;2;2185;188;584;328;151;321;543;120;238;228
200812;07050506;07;05;05;06;2;387;47;124;67;48;7;69;12;54;73
200812;07060601;07;06;06;01;2;3192;150;984;767;192;645;387;285;379;320
200812;07060602;07;06;06;02;2;730;83;275;145;85;86;62;18;114;90
200812;07060603;07;06;06;03;2;697;48;223;151;71;71;94;75;67;96
200812;07060604;07;06;06;04;2;4359;175;1456;1199;216;1422;475;160;294;336
200812;07070701;07;07;07;01;2;1658;224;640;384;158;114;280;66;208;192
200812;07070702;07;07;07;02;2;1595;149;648;454;137;99;210;59;233;209
200812;07070703;07;07;07;03;2;1699;111;700;561;74;228;210;147;168;172
200812;07070704;07;07;07;04;2;2076;118;718;570;103;619;165;149;139;183
200812;07070705;07;07;07;05;2;1049;129;373;203;94;84;110;38;208;142
200812;07070706;07;07;07;06;2;412;63;219;135;25;9;42;18;56;43
200812;07070707;07;07;07;07;2;288;45;94;22;31;31;12;12;52;56
200812;08010115;08;01;01;15;1;279;71;80;6;15;16;44;31;65;28
200812;08010116;08;01;01;16;1;1808;155;301;106;225;30;818;116;190;128
200812;08010117;08;01;01;17;1;7626;733;1861;821;871;179;2346;1012;914;443
200812;08010118;08;01;01;18;1;6389;360;1171;647;631;175;2229;1145;603;435
200812;08010211;08;01;02;11;1;5579;505;1113;395;819;101;1843;762;628;313
200812;08010212;08;01;02;12;1;4653;206;674;409;393;69;1963;713;385;456
200812;08010213;08;01;02;13;1;6260;460;1335;584;832;114;2002;1013;564;400
200812;08010214;08;01;02;14;1;4139;259;915;471;570;51;1358;625;340;280
200812;08010301;08;01;03;01;1;12836;1911;3321;1058;1414;226;3894;1300;1748;933
200812;08010302;08;01;03;02;1;1022;83;213;108;135;70;311;138;71;84
200812;08010303;08;01;03;03;1;4740;434;890;266;765;62;1557;716;439;311
200812;08010404;08;01;04;04;1;11434;922;2475;1236;1756;225;3271;1813;1116;778
200812;08010405;08;01;04;05;1;3601;258;823;404;495;174;974;474;410;251
200812;08010406;08;01;04;06;1;3032;210;613;284;360;143;966;472;275;203
200812;08010407;08;01;04;07;1;320;39;62;20;51;18;104;9;45;31
200812;08010508;08;01;05;08;1;2744;82;359;229;213;58;1269;235;280;330
200812;08010509;08;01;05;09;1;4035;153;696;437;268;48;1673;655;269;426
200812;08010510;08;01;05;10;1;165;9;55;25;35;0;62;6;0;7
200812;08020619;08;02;06;19;2;3587;149;860;628;326;85;1202;516;265;333
200812;08020620;08;02;06;20;2;2841;144;694;498;216;126;893;386;208;318
200812;08020621;08;02;06;21;2;429;51;103;40;28;22;138;6;57;75
200812;08020622;08;02;06;22;2;2721;198;806;541;227;266;690;150;298;284
200812;08020623;08;02;06;23;2;261;19;93;65;18;12;36;46;36;20
200812;08020624;08;02;06;24;2;200;15;36;18;20;13;71;3;29;28
200812;08020625;08;02;06;25;2;618;107;222;100;83;21;125;18;56;93
200812;08020726;08;02;07;26;2;1531;155;552;328;112;67;371;68;181;180
200812;08020727;08;02;07;27;2;2096;160;657;442;190;169;451;148;210;271
200812;08020728;08;02;07;28;2;1988;197;536;296;195;355;404;166;190;142
200812;08030829;08;03;08;29;2;4783;204;1181;919;279;684;1317;458;423;441
200812;08030830;08;03;08;30;2;2065;101;690;510;141;146;597;109;190;192
200812;08030831;08;03;08;31;2;7137;185;1941;1654;519;749;2249;419;519;741
200812;08040932;08;04;09;32;2;590;31;203;151;32;45;162;39;39;70
200812;08040933;08;04;09;33;2;843;52;190;120;106;18;263;30;107;129
200812;08040934;08;04;09;34;2;614;74;203;123;46;28;151;19;71;96
200812;08041035;08;04;10;35;2;1425;103;366;208;233;51;296;64;179;236
200812;08041036;08;04;10;36;2;1111;107;372;241;195;21;159;52;159;153
200812;08041037;08;04;10;37;2;1514;175;559;323;170;109;233;73;202;168
200812;08041038;08;04;10;38;2;982;94;319;182;87;28;213;55;149;131
200812;08041039;08;04;10;39;2;898;64;271;186;76;24;238;65;90;134
200812;08041040;08;04;10;40;2;1556;112;602;447;82;128;341;62;191;150
200812;09010101;09;01;01;01;2;2047;317;589;177;136;117;442;191;439;133
200812;09010102;09;01;01;02;2;9;0;3;3;0;0;3;0;3;0
200812;09010201;09;01;02;01;2;394;67;130;30;30;90;24;17;79;24
200812;09010202;09;01;02;02;2;338;25;131;52;29;40;21;22;64;31
200812;09010301;09;01;03;01;2;1039;95;347;140;100;156;88;31;242;75
200812;09010302;09;01;03;02;2;421;19;84;34;92;17;144;0;36;48
200812;09010401;09;01;04;01;2;307;33;176;42;12;45;22;6;27;19
200812;09010402;09;01;04;02;2;769;72;264;156;45;114;88;27;140;91
200812;09020501;09;02;05;01;2;499;31;149;81;50;130;24;19;118;9
200812;09020502;09;02;05;02;2;1126;88;354;169;153;277;45;18;245;34
200812;09020601;09;02;06;01;2;875;49;215;81;61;118;37;84;329;31
200812;09020602;09;02;06;02;2;124;13;63;12;12;21;6;9;10;3
200812;09020701;09;02;07;01;2;57;6;12;3;3;7;0;0;35;0
200812;09020702;09;02;07;02;2;829;66;358;145;29;206;24;28;145;39
200812;09020801;09;02;08;01;2;88;12;40;22;0;20;0;0;25;3
200812;09020802;09;02;08;02;2;502;30;208;127;26;157;12;6;80;13
200812;09030901;09;03;09;01;2;713;114;334;142;62;59;86;18;93;61
200812;09030902;09;03;09;02;2;506;9;148;90;33;201;38;6;61;19
200812;09030903;09;03;09;03;2;974;44;201;109;54;492;71;53;66;37
200812;09031001;09;03;10;01;2;549;54;220;84;24;119;54;28;46;58
200812;09031101;09;03;11;01;2;267;42;146;39;9;40;15;7;40;10
200812;09031201;09;03;12;01;2;103;12;42;15;6;24;0;9;19;3
200812;09031202;09;03;12;02;2;127;12;55;16;9;30;0;3;21;9
200812;09041301;09;04;13;01;2;400;53;214;54;6;87;6;6;66;15
200812;09041302;09;04;13;02;2;81;33;42;6;0;15;6;0;9;9
200812;09041401;09;04;14;01;2;220;20;103;27;6;56;0;9;43;3
200812;09041402;09;04;14;02;2;164;6;18;6;6;130;0;4;3;3
200812;09041501;09;04;15;01;2;631;45;224;130;29;197;26;37;102;16
200812;09041601;09;04;16;01;2;253;15;100;45;0;71;9;6;51;16
200812;09051701;09;05;17;01;2;116;18;48;12;6;34;0;0;22;6
200812;09051702;09;05;17;02;2;576;106;289;84;25;105;7;0;135;15
200812;09051801;09;05;18;01;2;439;58;222;77;6;56;18;18;78;41
200812;09051901;09;05;19;01;2;443;46;173;58;19;124;22;6;84;15
200812;09052001;09;05;20;01;2;463;43;210;46;16;85;22;3;95;32
200812;10010101;10;01;01;01;2;1111;7;172;150;43;675;16;3;193;9
200812;10010102;10;01;01;02;2;3199;51;333;169;65;2103;55;27;577;39
200812;10010203;10;01;02;03;2;86;0;0;0;0;24;13;16;27;6
200812;10010204;10;01;02;04;2;1606;6;204;127;94;1028;33;21;192;34
200812;10010205;10;01;02;05;2;617;9;137;79;40;347;18;3;50;22
200812;10010206;10;01;02;06;2;1765;30;241;119;43;1123;16;25;292;25
200812;10010207;10;01;02;07;2;1420;49;200;70;36;756;54;31;310;33
200812;10010308;10;01;03;08;2;186;9;79;46;6;48;0;0;53;0
200812;10010309;10;01;03;09;2;2178;34;271;102;125;1334;42;90;283;33
