"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_E00_01";"MH_E01_02";"MH_E02_03";"MH_E03_05";"MH_E05_06";"MH_E06_07";"MH_E07_08";"MH_E08_10";"MH_E10_12";"MH_E12_14";"MH_E14_15";"MH_E15_18";"MH_E18_21";"MH_E21_25";"MH_E25_27";"MH_E27_30";"MH_E30_35";"MH_E35_40";"MH_E40_45";"MH_E45_50";"MH_E50_55";"MH_E55_60";"MH_E60_63";"MH_E63_65";"MH_E65_67";"MH_E67_70";"MH_E70_75";"MH_E75_80";"MH_E80_85";"MH_E85_90";"MH_E90_95";"MH_E95_110";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110"
"201512";"01011305";"01";"01";"13";"05";"1";2304,00;1238,00;1066,00;44,00;39,00;33,00;64,00;27,00;30,00;13,00;51,00;45,00;42,00;30,00;63,00;50,00;139,00;101,00;200,00;331,00;247,00;209,00;192,00;134,00;64,00;42,00;21,00;10,00;30,00;34,00;19,00;0,00;0,00;0,00;0,00;44,00;163,00;211,00;63,00;189,00;1414,00;127,00;93,00;0,00
"201512";"01011306";"01";"01";"13";"06";"1";3145,00;1609,00;1536,00;55,00;59,00;30,00;104,00;39,00;30,00;33,00;63,00;54,00;66,00;18,00;90,00;120,00;269,00;150,00;255,00;450,00;355,00;255,00;195,00;163,00;108,00;48,00;27,00;24,00;18,00;31,00;15,00;21,00;0,00;0,00;0,00;55,00;232,00;264,00;90,00;389,00;1823,00;183,00;88,00;21,00
"201512";"01011401";"01";"01";"14";"01";"1";5833,00;2917,00;2916,00;99,00;90,00;94,00;192,00;76,00;71,00;82,00;109,00;112,00;105,00;49,00;108,00;121,00;358,00;315,00;643,00;1016,00;777,00;561,00;359,00;189,00;124,00;48,00;24,00;21,00;19,00;29,00;21,00;12,00;9,00;0,00;0,00;99,00;452,00;528,00;108,00;479,00;3860,00;196,00;90,00;21,00
"201512";"01011402";"01";"01";"14";"02";"1";4479,00;2212,00;2267,00;76,00;89,00;78,00;140,00;68,00;56,00;62,00;99,00;72,00;43,00;18,00;49,00;69,00;221,00;216,00;529,00;903,00;607,00;449,00;268,00;141,00;85,00;24,00;27,00;24,00;18,00;29,00;16,00;0,00;3,00;0,00;0,00;76,00;375,00;350,00;49,00;290,00;3113,00;136,00;87,00;3,00
"201512";"01022101";"01";"02";"21";"01";"1";1750,00;952,00;798,00;22,00;30,00;29,00;47,00;21,00;25,00;13,00;30,00;33,00;18,00;15,00;52,00;60,00;182,00;110,00;135,00;210,00;153,00;119,00;101,00;120,00;81,00;30,00;18,00;24,00;21,00;15,00;18,00;9,00;9,00;0,00;0,00;22,00;127,00;134,00;52,00;242,00;948,00;129,00;78,00;18,00
"201512";"01022102";"01";"02";"21";"02";"1";3655,00;1991,00;1664,00;50,00;56,00;54,00;102,00;32,00;27,00;45,00;81,00;68,00;75,00;37,00;110,00;124,00;260,00;158,00;310,00;402,00;347,00;319,00;271,00;195,00;167,00;79,00;58,00;41,00;81,00;49,00;33,00;24,00;0,00;0,00;0,00;50,00;244,00;333,00;110,00;384,00;2002,00;304,00;204,00;24,00
"201512";"01022103";"01";"02";"21";"03";"1";165,00;89,00;76,00;3,00;3,00;3,00;4,00;6,00;6,00;4,00;10,00;0,00;6,00;0,00;6,00;4,00;6,00;6,00;13,00;22,00;15,00;6,00;12,00;6,00;15,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;16,00;26,00;6,00;10,00;80,00;18,00;6,00;0,00
"201512";"01022104";"01";"02";"21";"04";"1";8443,00;4501,00;3942,00;109,00;97,00;110,00;212,00;104,00;96,00;102,00;185,00;183,00;147,00;85,00;220,00;259,00;599,00;404,00;647,00;960,00;759,00;689,00;619,00;521,00;413,00;208,00;117,00;111,00;137,00;181,00;124,00;27,00;9,00;6,00;3,00;109,00;523,00;798,00;220,00;858,00;4599,00;738,00;553,00;45,00
"201512";"01022105";"01";"02";"21";"05";"1";2967,00;1573,00;1394,00;41,00;41,00;42,00;80,00;49,00;29,00;42,00;72,00;82,00;76,00;41,00;114,00;120,00;233,00;140,00;195,00;310,00;266,00;201,00;215,00;165,00;117,00;65,00;43,00;45,00;34,00;52,00;30,00;24,00;3,00;0,00;0,00;41,00;212,00;342,00;114,00;353,00;1492,00;225,00;161,00;27,00
"201512";"01022106";"01";"02";"21";"06";"1";3872,00;1980,00;1892,00;50,00;59,00;42,00;92,00;58,00;50,00;50,00;100,00;83,00;72,00;40,00;142,00;113,00;255,00;152,00;291,00;453,00;400,00;284,00;226,00;248,00;189,00;107,00;55,00;52,00;69,00;82,00;33,00;15,00;6,00;4,00;0,00;50,00;251,00;395,00;142,00;368,00;2054,00;351,00;236,00;25,00
"201512";"01022201";"01";"02";"22";"01";"1";5097,00;2693,00;2404,00;80,00;83,00;82,00;133,00;58,00;60,00;43,00;110,00;107,00;96,00;48,00;161,00;160,00;426,00;274,00;423,00;585,00;468,00;406,00;328,00;336,00;198,00;98,00;56,00;62,00;79,00;66,00;41,00;27,00;3,00;0,00;0,00;80,00;356,00;464,00;161,00;586,00;2820,00;352,00;248,00;30,00
"201512";"01022202";"01";"02";"22";"02";"1";976,00;490,00;486,00;13,00;16,00;15,00;29,00;19,00;10,00;20,00;38,00;39,00;28,00;12,00;54,00;44,00;66,00;37,00;45,00;94,00;60,00;86,00;69,00;52,00;26,00;22,00;9,00;18,00;16,00;12,00;18,00;9,00;0,00;0,00;0,00;13,00;79,00;147,00;54,00;110,00;443,00;57,00;64,00;9,00
"201512";"01022203";"01";"02";"22";"03";"1";3925,00;1968,00;1957,00;51,00;58,00;53,00;124,00;55,00;60,00;71,00;110,00;121,00;109,00;45,00;164,00;125,00;260,00;157,00;228,00;328,00;309,00;342,00;266,00;206,00;175,00;81,00;58,00;48,00;80,00;88,00;89,00;31,00;24,00;6,00;3,00;51,00;290,00;516,00;164,00;385,00;1836,00;314,00;305,00;64,00
"201512";"01022204";"01";"02";"22";"04";"1";2225,00;1179,00;1046,00;27,00;34,00;25,00;46,00;23,00;34,00;23,00;49,00;53,00;48,00;9,00;50,00;68,00;171,00;100,00;152,00;273,00;223,00;195,00;176,00;129,00;108,00;34,00;37,00;27,00;26,00;36,00;40,00;6,00;3,00;0,00;0,00;27,00;128,00;216,00;50,00;239,00;1248,00;179,00;129,00;9,00
"201512";"01022205";"01";"02";"22";"05";"1";1837,00;915,00;922,00;28,00;37,00;28,00;53,00;25,00;34,00;26,00;63,00;50,00;69,00;27,00;109,00;49,00;98,00;49,00;109,00;157,00;145,00;143,00;111,00;110,00;91,00;47,00;18,00;22,00;34,00;42,00;33,00;15,00;12,00;3,00;0,00;28,00;143,00;269,00;109,00;147,00;824,00;156,00;131,00;30,00
"201512";"01022206";"01";"02";"22";"06";"1";1150,00;595,00;555,00;9,00;18,00;17,00;42,00;21,00;7,00;12,00;40,00;34,00;33,00;3,00;20,00;27,00;62,00;46,00;82,00;124,00;110,00;92,00;98,00;60,00;58,00;36,00;15,00;18,00;21,00;15,00;15,00;9,00;0,00;6,00;0,00;9,00;98,00;129,00;20,00;89,00;612,00;109,00;69,00;15,00
"201512";"01022207";"01";"02";"22";"07";"1";2420,00;1256,00;1164,00;26,00;21,00;38,00;34,00;13,00;19,00;9,00;33,00;25,00;38,00;16,00;66,00;101,00;404,00;202,00;210,00;246,00;181,00;150,00;122,00;121,00;98,00;59,00;27,00;30,00;37,00;39,00;27,00;24,00;0,00;4,00;0,00;26,00;106,00;140,00;66,00;505,00;1232,00;184,00;133,00;28,00
"201512";"01033101";"01";"03";"31";"01";"1";15905,00;8531,00;7374,00;288,00;282,00;273,00;514,00;262,00;236,00;259,00;491,00;414,00;400,00;198,00;695,00;637,00;1201,00;728,00;1096,00;1570,00;1305,00;1201,00;1095,00;882,00;592,00;269,00;147,00;155,00;154,00;257,00;189,00;88,00;21,00;6,00;0,00;288,00;1331,00;1998,00;695,00;1838,00;7877,00;1008,00;755,00;115,00
"201512";"01033102";"01";"03";"31";"02";"1";6902,00;3636,00;3266,00;98,00;122,00;101,00;219,00;89,00;99,00;109,00;187,00;212,00;184,00;98,00;293,00;273,00;477,00;313,00;424,00;649,00;584,00;581,00;500,00;383,00;285,00;116,00;68,00;82,00;97,00;125,00;84,00;34,00;13,00;3,00;0,00;98,00;531,00;889,00;293,00;750,00;3434,00;469,00;388,00;50,00
"201512";"01033201";"01";"03";"32";"01";"1";8438,00;4292,00;4146,00;123,00;148,00;144,00;314,00;135,00;162,00;157,00;335,00;312,00;285,00;143,00;393,00;266,00;493,00;272,00;417,00;688,00;751,00;640,00;558,00;482,00;338,00;188,00;126,00;104,00;111,00;153,00;120,00;46,00;25,00;9,00;0,00;123,00;741,00;1394,00;393,00;759,00;3808,00;652,00;488,00;80,00
"201512";"01033202";"01";"03";"32";"02";"1";5270,00;2664,00;2606,00;91,00;94,00;95,00;179,00;88,00;89,00;107,00;165,00;163,00;143,00;61,00;196,00;158,00;303,00;216,00;297,00;445,00;492,00;427,00;356,00;345,00;233,00;82,00;87,00;70,00;75,00;102,00;75,00;15,00;15,00;6,00;0,00;91,00;456,00;728,00;196,00;461,00;2578,00;402,00;322,00;36,00
"201512";"01033203";"01";"03";"32";"03";"1";8768,00;4681,00;4087,00;139,00;154,00;157,00;294,00;130,00;129,00;143,00;245,00;246,00;267,00;119,00;358,00;329,00;657,00;374,00;559,00;906,00;729,00;720,00;566,00;481,00;338,00;114,00;80,00;106,00;98,00;135,00;111,00;56,00;24,00;4,00;0,00;139,00;735,00;1149,00;358,00;986,00;4335,00;532,00;450,00;84,00
"201512";"01044101";"01";"04";"41";"01";"1";9103,00;4939,00;4164,00;131,00;131,00;122,00;236,00;106,00;105,00;110,00;224,00;226,00;210,00;79,00;269,00;242,00;673,00;412,00;630,00;944,00;874,00;750,00;657,00;603,00;437,00;235,00;128,00;117,00;144,00;162,00;97,00;40,00;9,00;0,00;0,00;131,00;595,00;954,00;269,00;915,00;4870,00;800,00;520,00;49,00
"201512";"01044102";"01";"04";"41";"02";"1";5811,00;3040,00;2771,00;106,00;83,00;98,00;186,00;81,00;73,00;63,00;132,00;135,00;119,00;52,00;153,00;152,00;364,00;273,00;395,00;631,00;524,00;452,00;393,00;394,00;303,00;126,00;85,00;83,00;113,00;124,00;60,00;25,00;27,00;6,00;0,00;106,00;448,00;574,00;153,00;516,00;3062,00;514,00;380,00;58,00
"201512";"01044103";"01";"04";"41";"03";"1";3980,00;2095,00;1885,00;54,00;53,00;50,00;108,00;44,00;39,00;52,00;89,00;91,00;74,00;45,00;109,00;117,00;306,00;204,00;334,00;432,00;408,00;314,00;283,00;261,00;169,00;67,00;51,00;58,00;57,00;55,00;37,00;13,00;3,00;3,00;0,00;54,00;255,00;390,00;109,00;423,00;2236,00;287,00;207,00;19,00
"201512";"01044201";"01";"04";"42";"01";"1";15665,00;8389,00;7276,00;224,00;243,00;215,00;454,00;229,00;223,00;251,00;453,00;428,00;440,00;239,00;660,00;590,00;1114,00;725,00;1049,00;1473,00;1280,00;1291,00;1116,00;1032,00;578,00;264,00;153,00;150,00;202,00;274,00;194,00;80,00;35,00;6,00;0,00;224,00;1141,00;2034,00;660,00;1704,00;7966,00;995,00;820,00;121,00
"201512";"01044202";"01";"04";"42";"02";"1";9421,00;5116,00;4305,00;125,00;121,00;131,00;201,00;101,00;105,00;107,00;185,00;189,00;166,00;101,00;302,00;434,00;921,00;629,00;847,00;1179,00;870,00;652,00;595,00;456,00;360,00;186,00;94,00;70,00;97,00;85,00;69,00;21,00;15,00;7,00;0,00;125,00;554,00;853,00;302,00;1355,00;5228,00;640,00;321,00;43,00
"201512";"01044203";"01";"04";"42";"03";"1";9070,00;4962,00;4108,00;97,00;126,00;123,00;233,00;109,00;120,00;101,00;208,00;223,00;202,00;96,00;322,00;292,00;658,00;404,00;661,00;933,00;769,00;743,00;631,00;587,00;394,00;214,00;119,00;121,00;164,00;222,00;127,00;49,00;19,00;3,00;0,00;97,00;591,00;950,00;322,00;950,00;4728,00;727,00;634,00;71,00
"201512";"02010101";"02";"01";"01";"01";"1";4253,00;2260,00;1993,00;50,00;52,00;60,00;98,00;58,00;48,00;54,00;106,00;112,00;106,00;50,00;171,00;149,00;390,00;247,00;360,00;434,00;316,00;333,00;291,00;246,00;180,00;79,00;50,00;34,00;54,00;46,00;47,00;13,00;13,00;3,00;3,00;50,00;268,00;476,00;171,00;539,00;2227,00;309,00;181,00;32,00
"201512";"02010102";"02";"01";"01";"02";"1";8888,00;4384,00;4504,00;118,00;121,00;140,00;288,00;144,00;147,00;136,00;324,00;276,00;304,00;126,00;398,00;327,00;537,00;323,00;506,00;774,00;715,00;684,00;648,00;580,00;372,00;159,00;97,00;102,00;129,00;178,00;125,00;71,00;30,00;9,00;0,00;118,00;693,00;1313,00;398,00;864,00;4230,00;628,00;534,00;110,00
"201512";"02010103";"02";"01";"01";"03";"1";10563,00;5466,00;5097,00;167,00;172,00;154,00;328,00;166,00;182,00;157,00;349,00;297,00;298,00;143,00;459,00;356,00;650,00;379,00;593,00;928,00;917,00;921,00;779,00;655,00;430,00;190,00;131,00;112,00;181,00;199,00;160,00;77,00;24,00;9,00;0,00;167,00;820,00;1426,00;459,00;1006,00;5172,00;751,00;652,00;110,00
"201512";"02010104";"02";"01";"01";"04";"1";3231,00;1646,00;1585,00;42,00;30,00;33,00;65,00;58,00;45,00;55,00;127,00;93,00;104,00;61,00;183,00;118,00;195,00;132,00;172,00;263,00;259,00;261,00;244,00;241,00;128,00;65,00;27,00;37,00;40,00;64,00;46,00;26,00;13,00;4,00;0,00;42,00;186,00;485,00;183,00;313,00;1572,00;220,00;187,00;43,00
"201512";"02020201";"02";"02";"02";"01";"1";286,00;150,00;136,00;6,00;12,00;3,00;15,00;6,00;4,00;3,00;3,00;7,00;6,00;3,00;9,00;0,00;6,00;6,00;28,00;57,00;45,00;28,00;13,00;6,00;4,00;3,00;6,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;6,00;36,00;26,00;9,00;6,00;183,00;13,00;7,00;0,00
"201512";"02020202";"02";"02";"02";"02";"1";2361,00;1223,00;1138,00;32,00;31,00;31,00;44,00;27,00;22,00;21,00;55,00;48,00;43,00;28,00;99,00;83,00;175,00;117,00;197,00;282,00;199,00;190,00;170,00;142,00;98,00;41,00;39,00;21,00;40,00;41,00;24,00;6,00;9,00;6,00;0,00;32,00;133,00;217,00;99,00;258,00;1297,00;178,00;126,00;21,00
"201512";"02020203";"02";"02";"02";"03";"1";3929,00;2053,00;1876,00;66,00;54,00;54,00;88,00;63,00;48,00;43,00;91,00;84,00;56,00;39,00;105,00;94,00;253,00;192,00;297,00;483,00;411,00;358,00;266,00;250,00;163,00;73,00;40,00;59,00;50,00;72,00;49,00;22,00;6,00;0,00;0,00;66,00;259,00;361,00;105,00;347,00;2257,00;276,00;230,00;28,00
"201512";"02020204";"02";"02";"02";"04";"1";4954,00;2566,00;2388,00;66,00;62,00;75,00;133,00;45,00;54,00;45,00;97,00;83,00;93,00;32,00;177,00;127,00;301,00;258,00;452,00;673,00;514,00;397,00;330,00;274,00;226,00;82,00;60,00;46,00;65,00;87,00;58,00;24,00;15,00;3,00;0,00;66,00;315,00;404,00;177,00;428,00;2898,00;368,00;256,00;42,00
"201512";"02020205";"02";"02";"02";"05";"1";5870,00;2998,00;2872,00;91,00;74,00;59,00;129,00;62,00;55,00;60,00;156,00;110,00;107,00;67,00;204,00;194,00;383,00;241,00;392,00;651,00;574,00;534,00;458,00;388,00;245,00;127,00;86,00;77,00;77,00;141,00;62,00;46,00;10,00;3,00;7,00;91,00;324,00;555,00;204,00;577,00;3238,00;458,00;357,00;66,00
"201512";"02020206";"02";"02";"02";"06";"1";8517,00;4335,00;4182,00;120,00;137,00;103,00;221,00;134,00;98,00;97,00;195,00;228,00;188,00;96,00;301,00;212,00;513,00;356,00;672,00;1074,00;900,00;786,00;565,00;470,00;312,00;162,00;82,00;81,00;103,00;150,00;100,00;39,00;16,00;6,00;0,00;120,00;595,00;902,00;301,00;725,00;4823,00;556,00;434,00;61,00
"201512";"02030301";"02";"03";"03";"01";"1";5732,00;2930,00;2802,00;52,00;46,00;53,00;116,00;58,00;61,00;55,00;128,00;143,00;132,00;63,00;246,00;213,00;323,00;217,00;384,00;537,00;532,00;481,00;420,00;424,00;219,00;132,00;73,00;90,00;128,00;191,00;138,00;46,00;24,00;4,00;3,00;52,00;273,00;582,00;246,00;536,00;2995,00;424,00;547,00;77,00
"201512";"02030302";"02";"03";"03";"02";"1";6981,00;3646,00;3335,00;85,00;82,00;74,00;158,00;90,00;87,00;79,00;189,00;152,00;137,00;81,00;273,00;217,00;370,00;283,00;461,00;805,00;727,00;638,00;495,00;444,00;296,00;116,00;84,00;73,00;119,00;173,00;114,00;58,00;18,00;0,00;3,00;85,00;404,00;725,00;273,00;587,00;3853,00;496,00;479,00;79,00
"201512";"02030401";"02";"03";"04";"01";"1";7030,00;3638,00;3392,00;77,00;88,00;93,00;159,00;68,00;79,00;76,00;154,00;144,00;163,00;71,00;214,00;154,00;413,00;321,00;549,00;937,00;804,00;661,00;483,00;373,00;262,00;104,00;77,00;76,00;100,00;158,00;106,00;47,00;10,00;3,00;6,00;77,00;408,00;687,00;214,00;567,00;4128,00;443,00;440,00;66,00
"201512";"02030402";"02";"03";"04";"02";"1";5498,00;2811,00;2687,00;78,00;58,00;67,00;112,00;45,00;67,00;58,00;102,00;92,00;103,00;49,00;175,00;147,00;332,00;266,00;430,00;730,00;616,00;479,00;378,00;306,00;206,00;88,00;41,00;84,00;101,00;144,00;95,00;34,00;9,00;3,00;3,00;78,00;282,00;471,00;175,00;479,00;3205,00;335,00;424,00;49,00
"201512";"02040501";"02";"04";"05";"01";"1";1223,00;592,00;631,00;19,00;28,00;13,00;49,00;22,00;22,00;22,00;51,00;36,00;28,00;22,00;43,00;34,00;77,00;39,00;76,00;116,00;121,00;107,00;90,00;68,00;67,00;30,00;9,00;6,00;6,00;4,00;3,00;3,00;12,00;0,00;0,00;19,00;112,00;181,00;43,00;111,00;617,00;106,00;19,00;15,00
"201512";"02040502";"02";"04";"05";"02";"1";1669,00;806,00;863,00;20,00;31,00;29,00;57,00;24,00;12,00;28,00;58,00;40,00;35,00;15,00;42,00;45,00;98,00;87,00;186,00;265,00;156,00;119,00;95,00;92,00;51,00;30,00;15,00;12,00;9,00;9,00;6,00;3,00;0,00;0,00;0,00;20,00;141,00;188,00;42,00;143,00;1000,00;96,00;36,00;3,00
"201512";"02040503";"02";"04";"05";"03";"1";2353,00;1189,00;1164,00;62,00;33,00;44,00;67,00;37,00;24,00;37,00;49,00;22,00;33,00;12,00;48,00;49,00;206,00;161,00;262,00;397,00;286,00;169,00;124,00;96,00;52,00;22,00;28,00;9,00;6,00;6,00;9,00;0,00;3,00;0,00;0,00;62,00;181,00;177,00;48,00;255,00;1495,00;102,00;30,00;3,00
"201512";"02040701";"02";"04";"07";"01";"1";4015,00;2059,00;1956,00;59,00;70,00;44,00;94,00;63,00;53,00;39,00;101,00;84,00;87,00;41,00;101,00;138,00;471,00;329,00;424,00;513,00;332,00;241,00;239,00;135,00;148,00;69,00;37,00;19,00;24,00;12,00;21,00;12,00;9,00;3,00;3,00;59,00;271,00;405,00;101,00;609,00;2213,00;254,00;76,00;27,00
"201512";"02040702";"02";"04";"07";"02";"1";2296,00;1240,00;1056,00;37,00;37,00;39,00;57,00;21,00;22,00;27,00;54,00;36,00;36,00;15,00;71,00;34,00;158,00;152,00;263,00;444,00;274,00;187,00;131,00;89,00;66,00;12,00;3,00;6,00;0,00;15,00;6,00;0,00;0,00;0,00;4,00;37,00;154,00;190,00;71,00;192,00;1540,00;81,00;27,00;4,00
"201512";"02040703";"02";"04";"07";"03";"1";708,00;413,00;295,00;15,00;19,00;14,00;33,00;9,00;9,00;6,00;24,00;18,00;15,00;12,00;15,00;26,00;86,00;47,00;92,00;108,00;57,00;39,00;15,00;22,00;18,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;75,00;84,00;15,00;112,00;380,00;24,00;3,00;0,00
"201512";"02050601";"02";"05";"06";"01";"1";2263,00;1169,00;1094,00;43,00;34,00;39,00;49,00;31,00;29,00;15,00;29,00;27,00;29,00;17,00;33,00;33,00;200,00;187,00;313,00;474,00;264,00;125,00;101,00;83,00;51,00;18,00;6,00;6,00;6,00;9,00;3,00;6,00;3,00;0,00;0,00;43,00;153,00;146,00;33,00;233,00;1547,00;75,00;24,00;9,00
"201512";"02050602";"02";"05";"06";"02";"1";5121,00;2593,00;2528,00;104,00;95,00;79,00;125,00;55,00;51,00;61,00;98,00;87,00;68,00;27,00;87,00;88,00;393,00;356,00;637,00;953,00;653,00;410,00;256,00;173,00;100,00;39,00;25,00;18,00;28,00;24,00;13,00;9,00;6,00;0,00;3,00;104,00;354,00;392,00;87,00;481,00;3438,00;164,00;83,00;18,00
"201512";"02050801";"02";"05";"08";"01";"1";5323,00;2792,00;2531,00;80,00;79,00;73,00;135,00;45,00;58,00;49,00;97,00;70,00;80,00;50,00;76,00;139,00;461,00;407,00;714,00;1026,00;645,00;362,00;255,00;180,00;110,00;55,00;31,00;6,00;10,00;15,00;9,00;6,00;0,00;0,00;0,00;80,00;332,00;404,00;76,00;600,00;3589,00;196,00;40,00;6,00
