"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"HK_EU15";"HK_EU27";"HK_Polen";"HK_EheJug";"HK_EheSU";"HK_Turk";"HK_Arab";"HK_Sonst";"HK_NZOrd"
"201112";"02050601";"02";"05";"06";"01";"1";1527,00;533,00;720,00;105,00;64,00;79,00;64,00;65,00;491,00;44,00
"201112";"02050602";"02";"05";"06";"02";"1";3596,00;1193,00;1758,00;309,00;162,00;355,00;97,00;115,00;993,00;116,00
"201112";"02050801";"02";"05";"08";"01";"1";3786,00;1162,00;1613,00;223,00;308,00;294,00;95,00;68,00;1297,00;111,00
"201112";"02050802";"02";"05";"08";"02";"1";3716,00;1549,00;2135,00;283,00;88,00;214,00;123,00;78,00;992,00;86,00
"201112";"02050803";"02";"05";"08";"03";"1";1166,00;355,00;565,00;109,00;58,00;98,00;92,00;41,00;269,00;43,00
"201112";"02050804";"02";"05";"08";"04";"1";395,00;82,00;158,00;30,00;9,00;44,00;16,00;9,00;129,00;30,00
"201112";"03010101";"03";"01";"01";"01";"2";196,00;27,00;95,00;46,00;0,00;39,00;3,00;10,00;33,00;16,00
"201112";"03010102";"03";"01";"01";"02";"2";625,00;46,00;223,00;91,00;19,00;190,00;37,00;21,00;111,00;24,00
"201112";"03010104";"03";"01";"01";"04";"2";27,00;9,00;21,00;6,00;0,00;3,00;3,00;0,00;0,00;0,00
"201112";"03020203";"03";"02";"02";"03";"2";64,00;9,00;36,00;6,00;4,00;15,00;0,00;0,00;9,00;0,00
"201112";"03020209";"03";"02";"02";"09";"2";1233,00;217,00;555,00;162,00;51,00;157,00;47,00;29,00;327,00;67,00
"201112";"03020210";"03";"02";"02";"10";"2";788,00;102,00;318,00;133,00;18,00;158,00;52,00;22,00;161,00;59,00
"201112";"03020307";"03";"02";"03";"07";"2";1516,00;118,00;437,00;230,00;61,00;582,00;100,00;56,00;206,00;74,00
"201112";"03030405";"03";"03";"04";"05";"2";827,00;62,00;230,00;110,00;77,00;359,00;25,00;9,00;103,00;24,00
"201112";"03030406";"03";"03";"04";"06";"2";477,00;71,00;201,00;60,00;31,00;109,00;16,00;3,00;73,00;44,00
"201112";"03030711";"03";"03";"07";"11";"2";256,00;24,00;102,00;51,00;3,00;57,00;3,00;9,00;55,00;27,00
"201112";"03030715";"03";"03";"07";"15";"2";392,00;35,00;158,00;36,00;21,00;48,00;30,00;29,00;64,00;42,00
"201112";"03030716";"03";"03";"07";"16";"2";21,00;3,00;3,00;0,00;3,00;6,00;0,00;0,00;6,00;3,00
"201112";"03040508";"03";"04";"05";"08";"2";738,00;69,00;180,00;84,00;31,00;217,00;145,00;10,00;89,00;66,00
"201112";"03040512";"03";"04";"05";"12";"2";908,00;136,00;313,00;95,00;55,00;125,00;119,00;46,00;162,00;88,00
"201112";"03040513";"03";"04";"05";"13";"2";336,00;96,00;156,00;36,00;3,00;57,00;30,00;7,00;49,00;34,00
"201112";"03040614";"03";"04";"06";"14";"2";2757,00;580,00;1270,00;360,00;97,00;451,00;83,00;109,00;604,00;143,00
"201112";"03040818";"03";"04";"08";"18";"2";2666,00;584,00;1181,00;323,00;111,00;365,00;115,00;149,00;636,00;109,00
"201112";"03050919";"03";"05";"09";"19";"2";207,00;33,00;92,00;32,00;6,00;45,00;3,00;10,00;39,00;12,00
"201112";"03050920";"03";"05";"09";"20";"2";529,00;74,00;279,00;75,00;12,00;87,00;18,00;28,00;81,00;24,00
"201112";"03050923";"03";"05";"09";"23";"2";865,00;173,00;399,00;142,00;34,00;105,00;49,00;18,00;236,00;24,00
"201112";"03050924";"03";"05";"09";"24";"2";645,00;138,00;340,00;113,00;45,00;48,00;21,00;25,00;147,00;19,00
"201112";"03050925";"03";"05";"09";"25";"2";733,00;137,00;276,00;84,00;45,00;88,00;28,00;22,00;241,00;33,00
"201112";"03051017";"03";"05";"10";"17";"2";540,00;39,00;273,00;213,00;14,00;152,00;12,00;6,00;65,00;18,00
"201112";"03051021";"03";"05";"10";"21";"2";426,00;31,00;139,00;36,00;58,00;73,00;12,00;0,00;138,00;6,00
"201112";"03051022";"03";"05";"10";"22";"2";225,00;24,00;94,00;46,00;3,00;43,00;7,00;9,00;60,00;9,00
"201112";"03061126";"03";"06";"11";"26";"1";2371,00;857,00;1185,00;172,00;74,00;203,00;64,00;103,00;684,00;58,00
"201112";"03061131";"03";"06";"11";"31";"1";2095,00;904,00;1148,00;148,00;39,00;157,00;24,00;42,00;640,00;45,00
"201112";"03061227";"03";"06";"12";"27";"1";2258,00;817,00;1184,00;168,00;28,00;165,00;32,00;81,00;696,00;72,00
"201112";"03061228";"03";"06";"12";"28";"1";1512,00;402,00;691,00;141,00;46,00;142,00;67,00;64,00;490,00;12,00
"201112";"03061332";"03";"06";"13";"32";"1";4586,00;1875,00;2405,00;226,00;106,00;286,00;94,00;83,00;1496,00;116,00
"201112";"03061429";"03";"06";"14";"29";"1";798,00;81,00;314,00;63,00;15,00;121,00;34,00;48,00;245,00;21,00
"201112";"03061430";"03";"06";"14";"30";"1";325,00;33,00;93,00;30,00;32,00;60,00;18,00;15,00;98,00;9,00
"201112";"03061434";"03";"06";"14";"34";"1";811,00;236,00;399,00;87,00;18,00;59,00;31,00;21,00;265,00;18,00
"201112";"03061435";"03";"06";"14";"35";"1";615,00;150,00;247,00;37,00;40,00;61,00;9,00;27,00;216,00;15,00
"201112";"03061441";"03";"06";"14";"41";"1";282,00;74,00;114,00;19,00;18,00;50,00;6,00;3,00;73,00;18,00
"201112";"03071536";"03";"07";"15";"36";"1";2801,00;1126,00;1437,00;133,00;49,00;152,00;69,00;54,00;973,00;67,00
"201112";"03071537";"03";"07";"15";"37";"1";3278,00;1467,00;1834,00;179,00;39,00;224,00;43,00;49,00;1003,00;86,00
"201112";"03071633";"03";"07";"16";"33";"1";339,00;22,00;70,00;24,00;30,00;52,00;28,00;15,00;138,00;6,00
"201112";"03071638";"03";"07";"16";"38";"1";3558,00;1321,00;1803,00;215,00;71,00;316,00;102,00;111,00;1079,00;76,00
"201112";"03071639";"03";"07";"16";"39";"1";2377,00;881,00;1280,00;221,00;71,00;132,00;64,00;77,00;660,00;93,00
"201112";"04010101";"04";"01";"01";"01";"2";3615,00;223,00;1075,00;721,00;285,00;329,00;714,00;207,00;701,00;304,00
"201112";"04010102";"04";"01";"01";"02";"2";147,00;28,00;62,00;22,00;12,00;6,00;6,00;18,00;30,00;13,00
"201112";"04010103";"04";"01";"01";"03";"2";3092,00;119,00;777,00;573,00;167,00;567,00;741,00;256,00;331,00;253,00
"201112";"04020204";"04";"02";"02";"04";"2";40,00;10,00;19,00;3,00;3,00;3,00;0,00;0,00;9,00;6,00
"201112";"04020205";"04";"02";"02";"05";"2";225,00;53,00;83,00;14,00;25,00;9,00;15,00;15,00;60,00;18,00
"201112";"04020206";"04";"02";"02";"06";"2";453,00;78,00;171,00;67,00;28,00;38,00;21,00;24,00;115,00;56,00
"201112";"04020207";"04";"02";"02";"07";"2";638,00;124,00;237,00;67,00;25,00;50,00;48,00;43,00;152,00;83,00
"201112";"04020208";"04";"02";"02";"08";"2";602,00;172,00;261,00;58,00;7,00;59,00;25,00;18,00;152,00;80,00
"201112";"04020209";"04";"02";"02";"09";"2";1088,00;279,00;439,00;87,00;21,00;107,00;21,00;48,00;351,00;101,00
"201112";"04020310";"04";"02";"03";"10";"2";226,00;12,00;49,00;16,00;10,00;13,00;3,00;21,00;117,00;13,00
"201112";"04020311";"04";"02";"03";"11";"2";3430,00;714,00;1248,00;309,00;184,00;277,00;354,00;197,00;829,00;341,00
"201112";"04020312";"04";"02";"03";"12";"2";1155,00;223,00;411,00;87,00;65,00;141,00;85,00;30,00;298,00;125,00
"201112";"04020313";"04";"02";"03";"13";"2";2179,00;276,00;637,00;211,00;224,00;211,00;236,00;185,00;511,00;175,00
"201112";"04020314";"04";"02";"03";"14";"2";9,00;6,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
"201112";"04030415";"04";"03";"04";"15";"1";1230,00;131,00;340,00;148,00;80,00;133,00;113,00;133,00;360,00;71,00
"201112";"04030416";"04";"03";"04";"16";"1";4604,00;528,00;1070,00;357,00;251,00;373,00;1311,00;282,00;887,00;430,00
"201112";"04030417";"04";"03";"04";"17";"1";3473,00;669,00;1165,00;296,00;297,00;306,00;438,00;188,00;800,00;279,00
"201112";"04030518";"04";"03";"05";"18";"1";3395,00;431,00;904,00;333,00;220,00;255,00;667,00;244,00;787,00;318,00
"201112";"04030519";"04";"03";"05";"19";"1";2018,00;289,00;601,00;242,00;96,00;91,00;353,00;209,00;480,00;188,00
"201112";"04030620";"04";"03";"06";"20";"1";3300,00;441,00;1000,00;370,00;232,00;435,00;414,00;272,00;659,00;288,00
"201112";"04030621";"04";"03";"06";"21";"1";1481,00;211,00;489,00;181,00;98,00;210,00;210,00;71,00;306,00;97,00
"201112";"04030622";"04";"03";"06";"22";"1";4184,00;648,00;1221,00;394,00;298,00;442,00;620,00;269,00;959,00;375,00
"201112";"04030623";"04";"03";"06";"23";"1";2186,00;268,00;544,00;153,00;117,00;469,00;246,00;149,00;507,00;154,00
"201112";"04030724";"04";"03";"07";"24";"1";2042,00;437,00;769,00;218,00;103,00;227,00;168,00;122,00;477,00;176,00
"201112";"04030725";"04";"03";"07";"25";"1";4010,00;962,00;1549,00;339,00;205,00;380,00;261,00;222,00;1137,00;256,00
"201112";"04030726";"04";"03";"07";"26";"1";2018,00;431,00;740,00;179,00;112,00;235,00;140,00;132,00;521,00;138,00
"201112";"04030827";"04";"03";"08";"27";"1";5312,00;925,00;1658,00;426,00;479,00;506,00;622,00;437,00;1270,00;340,00
"201112";"04030828";"04";"03";"08";"28";"1";3675,00;822,00;1240,00;239,00;253,00;290,00;307,00;253,00;1060,00;272,00
"201112";"04030929";"04";"03";"09";"29";"1";2163,00;522,00;793,00;158,00;139,00;259,00;114,00;116,00;567,00;175,00
"201112";"04030930";"04";"03";"09";"30";"1";2085,00;562,00;816,00;142,00;143,00;233,00;122,00;91,00;526,00;154,00
"201112";"04030931";"04";"03";"09";"31";"1";1608,00;375,00;603,00;152,00;86,00;206,00;94,00;108,00;403,00;108,00
"201112";"04031032";"04";"03";"10";"32";"1";4908,00;895,00;1711,00;522,00;356,00;693,00;334,00;194,00;1226,00;394,00
"201112";"04041133";"04";"04";"11";"33";"2";12,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00
"201112";"04041134";"04";"04";"11";"34";"2";1568,00;298,00;481,00;102,00;55,00;322,00;113,00;52,00;397,00;148,00
"201112";"04041135";"04";"04";"11";"35";"2";877,00;162,00;251,00;34,00;46,00;188,00;40,00;9,00;245,00;98,00
"201112";"04041136";"04";"04";"11";"36";"2";823,00;134,00;296,00;101,00;23,00;179,00;33,00;25,00;184,00;83,00
"201112";"04041137";"04";"04";"11";"37";"2";2289,00;302,00;743,00;298,00;179,00;400,00;180,00;136,00;421,00;230,00
"201112";"04041238";"04";"04";"12";"38";"2";1413,00;207,00;451,00;186,00;95,00;198,00;136,00;77,00;327,00;129,00
"201112";"04041239";"04";"04";"12";"39";"2";46,00;6,00;12,00;3,00;3,00;25,00;0,00;0,00;3,00;3,00
"201112";"04041240";"04";"04";"12";"40";"2";384,00;77,00;126,00;24,00;14,00;56,00;9,00;16,00;125,00;38,00
"201112";"04041241";"04";"04";"12";"41";"2";1261,00;229,00;451,00;146,00;66,00;185,00;63,00;42,00;271,00;183,00
"201112";"04041342";"04";"04";"13";"42";"2";1168,00;131,00;444,00;275,00;68,00;153,00;90,00;54,00;262,00;97,00
"201112";"04041343";"04";"04";"13";"43";"2";941,00;94,00;247,00;104,00;47,00;120,00;126,00;31,00;254,00;116,00
"201112";"04041344";"04";"04";"13";"44";"2";2504,00;522,00;839,00;211,00;180,00;207,00;150,00;135,00;783,00;210,00
"201112";"04051445";"04";"05";"14";"45";"1";2044,00;272,00;631,00;257,00;190,00;219,00;184,00;141,00;478,00;201,00
"201112";"04051446";"04";"05";"14";"46";"1";3643,00;730,00;1258,00;323,00;199,00;657,00;185,00;126,00;939,00;279,00
"201112";"04051447";"04";"05";"14";"47";"1";1847,00;325,00;644,00;169,00;108,00;260,00;117,00;87,00;493,00;138,00
"201112";"04051448";"04";"05";"14";"48";"1";3327,00;667,00;1155,00;317,00;184,00;381,00;351,00;146,00;828,00;282,00
"201112";"04051549";"04";"05";"15";"49";"1";1363,00;212,00;373,00;120,00;193,00;128,00;181,00;95,00;296,00;97,00
"201112";"04051550";"04";"05";"15";"50";"1";1807,00;337,00;611,00;181,00;188,00;178,00;192,00;100,00;403,00;135,00
"201112";"04051551";"04";"05";"15";"51";"1";1492,00;213,00;459,00;148,00;178,00;200,00;140,00;77,00;296,00;142,00
"201112";"04051652";"04";"05";"16";"52";"1";2998,00;594,00;973,00;269,00;152,00;377,00;232,00;162,00;868,00;234,00
"201112";"04051653";"04";"05";"16";"53";"1";2238,00;396,00;733,00;203,00;210,00;215,00;219,00;116,00;536,00;209,00
"201112";"04051654";"04";"05";"16";"54";"1";842,00;135,00;243,00;79,00;71,00;127,00;68,00;27,00;233,00;73,00
"201112";"04051655";"04";"05";"16";"55";"1";2357,00;376,00;722,00;256,00;156,00;322,00;259,00;125,00;587,00;186,00
"201112";"04051656";"04";"05";"16";"56";"1";1969,00;376,00;684,00;212,00;115,00;157,00;187,00;107,00;513,00;206,00
"201112";"04061757";"04";"06";"17";"57";"2";10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"201112";"05010101";"05";"01";"01";"01";"2";2159,00;182,00;648,00;378,00;133,00;215,00;358,00;364,00;231,00;210,00
"201112";"05010102";"05";"01";"01";"02";"2";823,00;85,00;328,00;178,00;49,00;101,00;114,00;37,00;125,00;69,00
"201112";"05010103";"05";"01";"01";"03";"2";1023,00;145,00;441,00;243,00;54,00;76,00;152,00;49,00;122,00;129,00
"201112";"05010204";"05";"01";"02";"04";"2";1006,00;54,00;191,00;113,00;29,00;457,00;68,00;89,00;114,00;58,00
"201112";"05010205";"05";"01";"02";"05";"2";449,00;46,00;107,00;42,00;46,00;43,00;112,00;6,00;72,00;63,00
"201112";"05010206";"05";"01";"02";"06";"2";2608,00;106,00;653,00;483,00;142,00;764,00;528,00;115,00;169,00;237,00
"201112";"05010207";"05";"01";"02";"07";"2";4740,00;134,00;746,00;544,00;165,00;1774,00;1160,00;241,00;242,00;412,00
"201112";"05010208";"05";"01";"02";"08";"2";1652,00;128,00;524,00;275,00;104,00;179,00;468,00;97,00;172,00;108,00
"201112";"05010209";"05";"01";"02";"09";"2";1316,00;124,00;312,00;161,00;119,00;121,00;296,00;86,00;204,00;178,00
"201112";"05010310";"05";"01";"03";"10";"2";799,00;74,00;225,00;118,00;82,00;57,00;212,00;64,00;101,00;58,00
"201112";"05010311";"05";"01";"03";"11";"2";2309,00;97,00;357,00;175,00;122,00;403,00;816,00;214,00;180,00;217,00
"201112";"05010312";"05";"01";"03";"12";"2";2495,00;128,00;633,00;276,00;286,00;133,00;782,00;223,00;260,00;178,00
"201112";"05010313";"05";"01";"03";"13";"2";1937,00;151,00;494,00;201,00;234,00;151,00;475,00;135,00;266,00;182,00
"201112";"05010314";"05";"01";"03";"14";"2";3378,00;208,00;948,00;565,00;418,00;321,00;692,00;228,00;450,00;321,00
"201112";"05010339";"05";"01";"03";"39";"2";92,00;12,00;27,00;15,00;18,00;7,00;15,00;3,00;10,00;12,00
"201112";"05020415";"05";"02";"04";"15";"2";675,00;70,00;252,00;152,00;45,00;112,00;64,00;33,00;101,00;68,00
"201112";"05020416";"05";"02";"04";"16";"2";97,00;25,00;37,00;12,00;3,00;6,00;11,00;6,00;28,00;6,00
"201112";"05020417";"05";"02";"04";"17";"2";1176,00;116,00;395,00;237,00;133,00;120,00;168,00;73,00;156,00;131,00
"201112";"05020418";"05";"02";"04";"18";"2";551,00;64,00;199,00;120,00;80,00;57,00;66,00;40,00;57,00;52,00
"201112";"05020419";"05";"02";"04";"19";"2";1251,00;119,00;438,00;280,00;149,00;147,00;194,00;84,00;129,00;110,00
"201112";"05020420";"05";"02";"04";"20";"2";128,00;13,00;47,00;34,00;6,00;9,00;20,00;18,00;15,00;13,00
"201112";"05020521";"05";"02";"05";"21";"2";551,00;36,00;137,00;80,00;41,00;53,00;108,00;36,00;94,00;82,00
"201112";"05020522";"05";"02";"05";"22";"2";1709,00;102,00;497,00;354,00;107,00;343,00;276,00;125,00;200,00;161,00
"201112";"05020523";"05";"02";"05";"23";"2";5452,00;210,00;1011,00;694,00;201,00;1735,00;1011,00;638,00;545,00;311,00
"201112";"05020524";"05";"02";"05";"24";"2";831,00;141,00;350,00;170,00;25,00;77,00;90,00;27,00;162,00;100,00
"201112";"05020625";"05";"02";"06";"25";"2";1807,00;113,00;464,00;256,00;176,00;398,00;307,00;82,00;248,00;132,00
"201112";"05020626";"05";"02";"06";"26";"2";3968,00;416,00;1245,00;565,00;498,00;261,00;852,00;206,00;566,00;340,00
"201112";"05020627";"05";"02";"06";"27";"2";1124,00;52,00;295,00;191,00;136,00;106,00;200,00;125,00;155,00;107,00
"201112";"05020628";"05";"02";"06";"28";"2";403,00;25,00;111,00;73,00;31,00;45,00;102,00;9,00;52,00;53,00
"201112";"05020629";"05";"02";"06";"29";"2";520,00;144,00;226,00;58,00;37,00;15,00;37,00;15,00;103,00;87,00
"201112";"05030730";"05";"03";"07";"30";"2";1478,00;54,00;343,00;285,00;80,00;156,00;462,00;76,00;153,00;208,00
"201112";"05030731";"05";"03";"07";"31";"2";3657,00;196,00;1015,00;722,00;263,00;678,00;781,00;258,00;298,00;364,00
"201112";"05030832";"05";"03";"08";"32";"2";3897,00;250,00;932,00;536,00;558,00;215,00;948,00;200,00;579,00;465,00
"201112";"05030833";"05";"03";"08";"33";"2";733,00;6,00;45,00;30,00;209,00;116,00;91,00;88,00;151,00;33,00
"201112";"05040934";"05";"04";"09";"34";"2";479,00;96,00;167,00;49,00;24,00;34,00;25,00;12,00;118,00;99,00
"201112";"05040935";"05";"04";"09";"35";"2";53,00;9,00;23,00;14,00;0,00;0,00;3,00;12,00;15,00;0,00
"201112";"05040936";"05";"04";"09";"36";"2";1039,00;238,00;415,00;116,00;54,00;68,00;115,00;39,00;208,00;140,00
"201112";"05040937";"05";"04";"09";"37";"2";244,00;45,00;98,00;33,00;9,00;12,00;9,00;13,00;63,00;40,00
"201112";"05040938";"05";"04";"09";"38";"2";382,00;97,00;194,00;74,00;3,00;22,00;12,00;9,00;95,00;47,00
"201112";"06010101";"06";"01";"01";"01";"2";1411,00;272,00;492,00;152,00;87,00;105,00;132,00;64,00;346,00;185,00
"201112";"06010102";"06";"01";"01";"02";"2";2617,00;411,00;843,00;287,00;224,00;254,00;336,00;127,00;640,00;193,00
"201112";"06010103";"06";"01";"01";"03";"2";1809,00;305,00;576,00;210,00;177,00;127,00;180,00;135,00;452,00;162,00
"201112";"06010204";"06";"01";"02";"04";"2";1821,00;202,00;571,00;285,00;181,00;167,00;324,00;82,00;319,00;177,00
"201112";"06010205";"06";"01";"02";"05";"2";2323,00;250,00;743,00;386,00;203,00;204,00;374,00;139,00;472,00;188,00
"201112";"06010206";"06";"01";"02";"06";"2";1810,00;213,00;572,00;251,00;202,00;199,00;150,00;138,00;412,00;137,00
"201112";"06010207";"06";"01";"02";"07";"2";2247,00;292,00;756,00;376,00;198,00;207,00;229,00;148,00;545,00;164,00
