ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
201112;03010101;03;01;01;01;2;101;60;41;0;3;0;3;0;0;0;3;0;0;0;0;6;6;3;6;21;14;21;3;3;6;3;0;0;0;0;0;0;0;0;0;0;6;3;0;12;71;9;0;0
201112;03010102;03;01;01;02;2;235;130;105;0;0;0;3;0;3;0;0;0;6;3;0;3;13;15;24;49;33;35;18;3;12;9;0;0;3;3;0;0;0;0;0;0;3;12;0;16;177;21;6;0
201112;03010104;03;01;01;04;2;18;15;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;15;0;0;0
201112;03020203;03;02;02;03;2;18;9;9;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;9;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;12;0;3;0
201112;03020209;03;02;02;09;2;624;265;359;3;3;6;3;9;9;4;3;3;3;0;21;34;100;39;55;63;67;66;46;38;27;3;6;0;3;7;3;0;0;0;0;3;21;22;21;134;374;36;13;0
201112;03020210;03;02;02;10;2;301;164;137;0;0;0;3;0;0;0;3;3;6;0;6;18;3;18;22;45;61;41;27;24;0;9;0;0;0;6;3;0;0;3;0;0;3;12;6;21;238;9;9;3
201112;03020307;03;02;03;07;2;428;196;232;0;0;3;3;0;9;0;0;13;3;0;16;4;19;6;22;69;66;56;49;28;18;9;10;3;6;6;3;0;3;0;4;0;6;25;16;23;296;37;18;7
201112;03030405;03;03;04;05;2;229;119;110;0;3;0;9;3;3;0;3;0;6;0;9;3;13;6;18;37;39;44;18;0;6;0;3;3;3;0;0;0;0;0;0;0;15;12;9;16;162;9;6;0
201112;03030406;03;03;04;06;2;166;65;101;0;0;0;3;0;0;3;0;3;0;0;6;6;13;3;9;17;25;16;7;21;18;10;0;3;0;0;3;0;0;0;0;0;3;6;6;19;98;28;6;0
201112;03030711;03;03;07;11;2;72;30;42;0;0;0;0;0;0;0;0;0;3;0;3;0;3;6;6;12;18;9;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;63;0;0;0
201112;03030715;03;03;07;15;2;139;73;66;0;3;0;0;0;0;0;0;4;0;0;3;3;12;6;18;9;15;16;19;15;6;7;0;0;0;3;0;0;0;0;0;0;3;4;3;15;98;13;3;0
201112;03030716;03;03;07;16;2;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
201112;03040508;03;04;05;08;2;180;83;97;0;0;3;4;0;0;0;0;0;3;0;7;9;7;7;6;15;27;18;19;6;12;6;6;6;6;9;0;4;0;0;0;0;7;3;7;16;98;24;21;4
201112;03040512;03;04;05;12;2;332;162;170;0;3;0;3;0;0;0;0;3;3;6;6;18;18;9;18;62;50;36;31;26;9;10;0;9;0;6;6;0;0;0;0;0;6;12;6;36;232;19;21;0
201112;03040513;03;04;05;13;2;131;58;73;0;0;0;3;0;0;0;0;3;6;0;3;4;9;0;9;9;19;12;18;15;3;0;3;0;3;6;0;3;3;0;0;0;3;9;3;13;82;6;9;6
201112;03040614;03;04;06;14;2;1213;618;595;9;6;9;13;3;3;9;9;0;3;10;9;33;62;73;125;212;179;147;115;60;60;21;6;9;7;6;12;3;0;0;0;9;31;34;9;95;911;87;34;3
201112;03040818;03;04;08;18;2;1412;706;706;6;4;0;6;3;6;3;9;9;21;0;25;31;122;79;169;255;197;160;97;79;57;10;15;12;9;13;6;9;0;0;0;6;13;48;25;153;1036;82;40;9
201112;03050919;03;05;09;19;2;78;41;37;0;0;0;0;0;0;0;0;0;0;3;3;6;3;3;3;9;26;6;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;3;3;9;57;6;0;0
201112;03050920;03;05;09;20;2;269;143;126;3;9;0;12;0;0;0;3;0;0;0;3;7;25;27;13;49;33;41;20;0;12;0;0;0;3;3;3;3;0;0;0;3;21;3;3;32;183;12;9;3
201112;03050923;03;05;09;23;2;495;269;226;6;6;0;0;3;0;8;0;3;0;3;6;12;37;25;47;74;81;43;64;44;15;3;3;6;3;0;0;0;3;0;0;6;9;14;6;49;378;21;9;3
201112;03050924;03;05;09;24;2;423;210;213;6;3;0;3;0;0;0;6;3;6;0;9;13;46;36;73;50;40;44;21;12;24;3;7;9;3;0;6;0;0;0;0;6;6;15;9;59;276;34;18;0
201112;03050925;03;05;09;25;2;395;180;215;0;0;0;3;0;0;3;0;0;15;3;26;12;33;24;27;75;58;34;25;21;16;6;3;4;3;0;0;0;4;0;0;0;3;21;26;45;264;25;7;4
201112;03051017;03;05;10;17;2;249;176;73;0;0;0;0;0;0;0;3;3;0;0;7;11;16;9;27;48;32;26;18;18;9;9;7;0;0;0;0;3;3;0;0;0;0;6;7;27;178;25;0;6
201112;03051021;03;05;10;21;2;271;138;133;3;6;6;3;6;3;4;10;6;10;9;12;6;12;15;19;21;27;30;30;15;12;3;0;3;0;0;0;0;0;0;0;3;21;42;12;18;157;15;3;0
201112;03051022;03;05;10;22;2;81;36;45;0;3;0;0;0;3;0;3;0;3;0;0;0;9;6;6;6;24;6;3;6;3;0;0;0;0;0;0;0;0;0;0;0;3;9;0;9;57;3;0;0
201112;03061126;03;06;11;26;1;1555;830;725;0;12;0;6;12;3;0;7;6;12;3;15;44;169;109;211;338;267;138;90;42;24;6;12;3;10;6;7;0;3;0;0;0;30;31;15;213;1195;42;26;3
201112;03061131;03;06;11;31;1;1437;740;697;7;3;3;10;3;0;0;12;3;3;0;12;34;155;131;197;306;210;145;83;50;39;15;0;3;3;7;3;0;0;0;0;7;19;18;12;189;1122;54;16;0
201112;03061227;03;06;12;27;1;1434;717;717;9;6;9;21;3;0;0;6;3;6;6;7;30;120;117;221;310;232;137;93;28;21;3;9;6;9;7;9;6;0;0;0;9;39;21;7;150;1138;33;31;6
201112;03061228;03;06;12;28;1;967;502;465;12;4;9;6;6;3;0;6;10;0;0;15;24;123;69;158;169;99;72;84;33;34;3;7;9;3;6;3;0;0;0;0;12;25;19;15;147;684;44;21;0
201112;03061332;03;06;13;32;1;2932;1503;1429;6;6;18;21;12;9;0;15;6;9;13;9;48;224;251;376;701;456;342;179;109;46;18;25;6;6;12;3;6;0;0;0;6;57;52;9;272;2414;89;27;6
201112;03061429;03;06;14;29;1;385;178;207;0;3;0;7;3;0;3;0;3;3;0;3;15;43;39;34;46;57;40;18;22;10;9;9;0;9;0;6;3;0;0;0;0;13;9;3;58;256;28;15;3
201112;03061430;03;06;14;30;1;168;97;71;0;3;3;6;3;3;0;0;0;3;0;3;12;13;6;12;31;15;15;13;6;12;0;6;0;0;0;3;0;0;0;0;0;15;6;3;25;98;18;3;0
201112;03061434;03;06;14;34;1;529;278;251;0;3;0;3;0;0;0;3;9;6;3;0;0;64;40;67;104;74;67;43;12;19;0;3;3;3;0;3;0;0;0;0;0;6;21;0;64;407;22;9;0
201112;03061435;03;06;14;35;1;389;193;196;3;0;0;17;0;0;0;4;11;0;0;13;9;34;28;47;67;39;40;36;16;12;3;6;4;0;0;0;0;0;0;0;3;17;15;13;43;273;21;4;0
201112;03061441;03;06;14;41;1;117;37;80;0;0;0;0;0;0;0;0;3;0;0;9;0;13;3;9;27;19;15;3;13;3;0;0;0;0;0;0;0;0;0;0;0;0;3;9;13;89;3;0;0
201112;03071536;03;07;15;36;1;1834;892;942;24;9;16;18;0;10;3;9;7;6;0;9;25;173;129;212;417;313;214;115;65;21;3;3;6;12;9;6;0;0;0;0;24;43;35;9;198;1465;27;33;0
201112;03071537;03;07;15;37;1;2131;1064;1067;9;6;15;15;19;7;10;21;10;12;9;9;32;164;121;221;398;381;243;168;91;57;35;16;15;22;22;3;0;0;0;0;9;55;69;9;196;1623;108;62;0
201112;03071633;03;07;16;33;1;163;78;85;3;0;3;3;0;0;3;0;6;0;0;0;8;9;12;9;28;34;15;9;6;9;0;3;0;3;0;0;0;0;0;0;3;6;9;0;17;113;12;3;0
201112;03071638;03;07;16;38;1;2327;1139;1188;9;16;0;30;6;6;9;0;10;16;9;31;65;185;150;298;446;398;290;136;84;70;19;3;14;15;6;3;3;0;0;0;9;52;50;31;250;1802;92;38;3
201112;03071639;03;07;16;39;1;1473;790;683;15;7;10;6;6;0;15;3;6;3;3;10;24;160;122;164;278;206;179;108;80;26;6;6;0;9;15;3;3;0;0;0;15;29;30;10;184;1137;38;27;3
201112;04010101;04;01;01;01;2;1740;882;858;12;3;7;20;15;6;3;12;14;16;18;24;46;89;53;131;227;239;170;127;134;106;67;43;19;40;51;12;18;9;9;0;12;45;69;24;135;1081;216;122;36
201112;04010102;04;01;01;02;2;117;81;36;0;0;0;0;0;0;0;0;0;0;0;3;3;6;3;12;9;21;9;15;9;6;3;0;0;6;9;0;0;0;3;0;0;0;0;3;9;78;9;15;3
201112;04010103;04;01;01;03;2;1345;628;717;3;3;9;22;3;15;0;13;21;37;12;45;33;66;32;60;156;161;167;124;81;78;33;32;27;34;42;18;6;6;6;0;3;37;98;45;99;781;143;121;18
201112;04020204;04;02;02;04;2;25;15;10;0;0;3;0;0;0;0;0;0;0;0;0;6;3;3;0;0;0;0;0;0;3;0;0;0;3;4;0;0;0;0;0;0;3;0;0;9;3;3;7;0
201112;04020205;04;02;02;05;2;130;56;74;3;0;0;0;0;3;0;0;3;0;0;3;3;14;6;12;12;16;6;19;6;6;0;3;3;0;3;0;6;0;3;0;3;0;6;3;17;77;9;6;9
201112;04020206;04;02;02;06;2;228;112;116;0;3;3;0;0;0;0;0;0;12;0;3;6;6;15;6;15;33;21;17;15;18;18;6;3;9;6;6;3;4;0;0;0;6;12;3;12;122;42;24;7
201112;04020207;04;02;02;07;2;324;154;170;3;3;4;0;0;0;0;6;0;9;11;9;7;10;6;25;30;33;31;21;42;22;6;3;3;3;12;12;6;7;0;0;3;7;26;9;17;188;31;30;13
201112;04020208;04;02;02;08;2;306;153;153;3;0;0;0;0;0;6;0;3;0;4;3;7;9;16;19;26;12;66;37;28;10;15;3;9;3;15;3;6;3;0;0;3;0;13;3;16;204;28;30;9
201112;04020209;04;02;02;09;2;779;420;359;6;0;0;3;0;0;3;0;0;3;0;3;39;188;105;116;96;69;43;15;42;15;12;3;3;9;0;0;0;3;3;0;6;3;6;3;227;486;30;12;6
201112;04020310;04;02;03;10;2;181;90;91;0;3;0;3;0;0;0;3;0;0;0;0;9;43;12;21;32;15;15;0;3;6;4;0;3;0;3;3;3;0;0;0;0;6;3;0;52;98;10;9;3
201112;04020311;04;02;03;11;2;1807;900;907;0;10;3;16;6;3;3;15;6;15;12;34;59;120;49;130;212;204;189;145;118;134;76;38;45;49;49;30;22;12;3;0;0;35;54;34;179;1047;248;173;37
201112;04020312;04;02;03;12;2;607;312;295;3;3;3;9;3;0;3;9;4;6;3;0;10;42;24;28;66;75;63;64;25;33;28;16;6;24;13;18;13;7;3;3;3;18;25;0;52;345;77;61;26
201112;04020313;04;02;03;13;2;1265;608;657;9;3;15;9;10;18;15;16;6;16;3;25;65;97;65;94;148;116;86;115;81;71;34;30;23;20;29;22;9;12;3;0;9;37;74;25;162;705;135;94;24
201112;04020314;04;02;03;14;2;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0
201112;04030415;04;03;04;15;1;870;442;428;3;0;3;9;0;0;0;3;6;6;3;10;6;80;55;116;147;106;72;58;49;40;15;15;12;6;25;6;13;6;0;0;3;12;18;10;86;603;70;49;19
201112;04030416;04;03;04;16;1;2581;1292;1289;9;6;0;16;3;6;0;19;9;34;16;56;67;180;104;164;290;244;256;213;182;166;109;80;53;79;121;51;33;9;3;3;9;25;84;56;247;1453;355;304;48
201112;04030417;04;03;04;17;1;1979;988;991;0;9;3;15;8;3;9;9;3;15;15;49;43;107;72;101;193;267;221;214;173;111;73;51;39;41;70;27;16;7;9;6;0;35;54;49;150;1241;235;177;38
201112;04030518;04;03;05;18;1;1869;940;929;7;6;6;0;9;6;9;18;10;25;7;34;37;120;72;78;214;235;182;189;149;138;59;51;54;30;62;30;16;10;3;3;7;21;75;34;157;1119;248;176;32
