ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;MH_E;HK_EU15;HK_EU28;HK_Polen;HK_EheJug;HK_EheSU;HK_Turk;HK_Arab;HK_Sonst;HK_NZOrd
201612;03020209;03;02;02;09;2;2092;433;907;236;41;212;55;115;710;52
201612;03020210;03;02;02;10;2;1372;176;454;136;24;252;104;204;281;53
201612;03020307;03;02;03;07;2;1972;174;659;308;45;674;118;131;282;63
201612;03030405;03;03;04;05;2;1247;111;442;211;55;340;32;116;253;9
201612;03030406;03;03;04;06;2;602;114;239;73;18;159;3;25;148;10
201612;03030711;03;03;07;11;2;356;46;144;70;13;55;18;46;68;12
201612;03030715;03;03;07;15;2;1188;67;202;65;26;106;62;403;347;42
201612;03030716;03;03;07;16;2;36;3;15;3;0;11;0;3;7;0
201612;03040508;03;04;05;08;2;844;80;234;116;21;207;181;41;107;53
201612;03040512;03;04;05;12;2;1233;190;493;154;46;160;172;82;214;66
201612;03040513;03;04;05;13;2;452;138;224;54;22;53;19;16;100;18
201612;03040614;03;04;06;14;2;4326;1038;1995;481;116;560;143;288;1133;91
201612;03040818;03;04;08;18;2;4831;1217;2211;533;157;658;91;448;1207;59
201612;03050919;03;05;09;19;2;1032;61;156;58;135;120;12;365;240;4
201612;03050920;03;05;09;20;2;955;237;504;118;38;106;30;36;230;11
201612;03050923;03;05;09;23;2;1582;450;788;175;44;168;49;72;431;30
201612;03050924;03;05;09;24;2;1223;266;583;112;67;110;36;161;250;16
201612;03050925;03;05;09;25;2;1464;300;570;113;57;212;27;156;406;36
201612;03051017;03;05;10;17;2;739;110;243;58;18;125;18;196;133;6
201612;03051021;03;05;10;21;2;649;54;184;57;63;134;27;56;166;19
201612;03051022;03;05;10;22;2;274;32;102;48;12;44;7;12;91;6
201612;03061126;03;06;11;26;1;3881;1321;1884;253;88;329;117;306;1087;70
201612;03061131;03;06;11;31;1;3281;1406;1812;192;24;214;47;134;1020;30
201612;03061227;03;06;12;27;1;3412;1215;1641;206;40;304;89;193;1111;34
201612;03061228;03;06;12;28;1;2497;728;1189;194;56;223;62;149;785;33
201612;03061332;03;06;13;32;1;6464;2579;3321;333;90;436;103;280;2138;96
201612;03061429;03;06;14;29;1;1295;159;373;113;25;162;81;98;534;22
201612;03061430;03;06;14;30;1;1435;54;148;48;61;167;16;552;488;3
201612;03061434;03;06;14;34;1;1396;409;644;102;50;156;28;62;423;33
201612;03061435;03;06;14;35;1;965;216;350;69;29;123;9;69;361;24
201612;03061441;03;06;14;41;1;648;166;255;53;20;93;6;37;213;24
201612;03071536;03;07;15;36;1;3628;1476;1825;158;41;260;94;128;1235;45
201612;03071537;03;07;15;37;1;5114;1916;2472;180;56;397;92;341;1710;46
201612;03071633;03;07;16;33;1;694;138;246;49;14;110;27;46;244;7
201612;03071638;03;07;16;38;1;5083;1924;2596;298;63;380;120;198;1654;72
201612;03071639;03;07;16;39;1;3029;1038;1481;235;59;236;94;137;967;55
201612;04010101;04;01;01;01;2;5130;358;1719;1041;275;521;745;619;1034;217
201612;04010102;04;01;01;02;2;369;15;131;36;124;15;12;45;38;4
201612;04010103;04;01;01;03;2;3994;115;1051;705;220;554;843;511;475;340
201612;04020204;04;02;02;04;2;71;19;25;6;0;0;0;14;25;7
201612;04020205;04;02;02;05;2;333;76;119;28;18;33;15;23;107;18
201612;04020206;04;02;02;06;2;628;93;219;74;28;62;30;50;214;25
201612;04020207;04;02;02;07;2;698;150;303;57;18;78;47;40;188;24
201612;04020208;04;02;02;08;2;727;203;352;84;9;76;34;12;201;43
201612;04020209;04;02;02;09;2;1166;319;513;95;12;108;31;83;398;21
201612;04020310;04;02;03;10;2;297;21;78;29;9;6;13;44;140;7
201612;04020311;04;02;03;11;2;4529;832;1601;422;142;382;347;669;1175;213
201612;04020312;04;02;03;12;2;1681;225;450;101;27;193;116;327;512;56
201612;04020313;04;02;03;13;2;2915;387;911;253;213;230;235;531;657;138
201612;04020314;04;02;03;14;2;436;4;7;3;35;34;6;147;207;0
201612;04030415;04;03;04;15;1;1431;190;502;172;58;138;92;193;377;71
201612;04030416;04;03;04;16;1;5103;610;1334;344;252;399;1180;561;1004;373
201612;04030417;04;03;04;17;1;4051;807;1497;320;167;436;407;395;919;230
201612;04030518;04;03;05;18;1;4021;601;1234;364;168;283;647;415;973;301
201612;04030519;04;03;05;19;1;2464;354;833;287;125;184;319;262;568;173
201612;04030620;04;03;06;20;1;3699;521;1242;392;162;467;381;366;824;257
201612;04030621;04;03;06;21;1;1609;225;553;178;130;197;189;124;317;99
201612;04030622;04;03;06;22;1;4759;829;1697;423;206;568;565;396;1052;275
201612;04030623;04;03;06;23;1;2617;357;704;178;87;537;256;257;619;157
201612;04030724;04;03;07;24;1;2236;455;869;263;55;294;155;185;583;95
201612;04030725;04;03;07;25;1;4738;1166;1892;327;245;468;267;354;1336;176
201612;04030726;04;03;07;26;1;2260;394;804;180;124;343;144;170;584;91
201612;04030827;04;03;08;27;1;6345;1138;2188;381;327;580;578;853;1593;226
201612;04030828;04;03;08;28;1;4110;1015;1547;245;217;313;268;298;1289;178
201612;04030929;04;03;09;29;1;2514;626;993;195;122;288;134;167;717;93
201612;04030930;04;03;09;30;1;2460;623;935;131;79;268;132;238;708;100
201612;04030931;04;03;09;31;1;2259;385;698;151;97;263;121;395;615;70
201612;04031032;04;03;10;32;1;5873;1105;2172;548;302;833;305;463;1520;278
201612;04041133;04;04;11;33;2;15;0;3;0;0;3;0;3;6;0
201612;04041134;04;04;11;34;2;1937;356;698;119;37;392;79;82;550;99
201612;04041135;04;04;11;35;2;899;141;256;42;31;289;27;28;249;19
201612;04041136;04;04;11;36;2;980;143;343;120;40;216;43;26;266;46
201612;04041137;04;04;11;37;2;2748;335;997;388;155;497;186;215;559;139
201612;04041238;04;04;12;38;2;1854;269;621;209;63;274;176;124;457;139
201612;04041239;04;04;12;39;2;125;6;21;0;3;23;7;40;31;0
201612;04041240;04;04;12;40;2;392;75;160;18;25;56;9;19;111;12
201612;04041241;04;04;12;41;2;1578;349;616;156;46;222;77;161;383;73
201612;04041342;04;04;13;42;2;1279;155;500;244;67;152;98;101;301;60
201612;04041343;04;04;13;43;2;1043;157;333;93;35;173;91;33;327;51
201612;04041344;04;04;13;44;2;2757;619;1088;245;114;252;147;146;896;114
201612;04051445;04;05;14;45;1;2550;335;827;271;142;323;236;264;613;145
201612;04051446;04;05;14;46;1;4384;874;1611;362;162;877;202;258;1068;206
201612;04051447;04;05;14;47;1;2057;425;779;169;75;286;108;108;609;92
201612;04051448;04;05;14;48;1;4025;815;1481;344;129;437;339;419;1066;154
201612;04051549;04;05;15;49;1;2669;320;585;141;190;206;170;787;660;71
201612;04051550;04;05;15;50;1;2098;368;784;206;111;221;194;135;529;124
201612;04051551;04;05;15;51;1;1772;276;662;164;68;227;158;125;405;127
201612;04051652;04;05;16;52;1;3604;790;1403;304;77;392;222;367;995;148
201612;04051653;04;05;16;53;1;2605;547;995;221;116;282;251;170;673;118
201612;04051654;04;05;16;54;1;1060;166;361;90;61;148;55;74;294;67
201612;04051655;04;05;16;55;1;2957;512;983;254;129;355;245;376;645;224
201612;04051656;04;05;16;56;1;2322;512;955;196;99;171;164;200;621;112
201612;04061757;04;06;17;57;2;24;3;3;0;0;3;0;6;12;0
201612;05010101;05;01;01;01;2;3264;207;811;444;172;341;422;687;645;186
201612;05010102;05;01;01;02;2;1247;112;491;217;93;131;172;91;213;56
201612;05010103;05;01;01;03;2;1226;131;444;222;90;110;175;97;220;90
201612;05010204;05;01;02;04;2;1257;71;267;151;30;396;96;206;218;44
201612;05010205;05;01;02;05;2;518;50;125;48;68;49;118;21;97;40
201612;05010206;05;01;02;06;2;3518;135;1105;691;154;819;568;347;279;246
201612;05010207;05;01;02;07;2;5616;157;1528;1074;129;1656;1131;439;358;375
201612;05010208;05;01;02;08;2;2367;136;886;473;138;250;419;209;333;132
201612;05010209;05;01;02;09;2;1737;134;451;199;159;157;377;167;268;158
201612;05010310;05;01;03;10;2;1268;74;469;180;140;83;221;142;147;66
201612;05010311;05;01;03;11;2;2905;105;478;146;167;488;749;496;321;206
201612;05010312;05;01;03;12;2;3631;212;1277;376;376;218;714;445;456;145
201612;05010313;05;01;03;13;2;2550;247;875;305;229;219;405;337;299;186
201612;05010314;05;01;03;14;2;4296;309;1527;689;340;483;653;345;596;352
201612;05010339;05;01;03;39;2;641;15;39;18;39;56;18;354;126;9
201612;05020415;05;02;04;15;2;708;99;288;161;30;98;94;46;99;53
201612;05020416;05;02;04;16;2;95;21;46;25;0;10;12;6;21;0
201612;05020417;05;02;04;17;2;1600;116;544;240;109;176;209;206;260;96
201612;05020418;05;02;04;18;2;738;56;265;133;42;93;89;94;107;48
201612;05020419;05;02;04;19;2;1673;133;614;316;132;247;194;141;225;120
201612;05020420;05;02;04;20;2;154;19;53;31;12;3;27;29;21;9
201612;05020521;05;02;05;21;2;815;34;201;94;48;91;168;74;161;72
201612;05020522;05;02;05;22;2;3166;142;989;525;164;415;297;473;732;96
201612;05020523;05;02;05;23;2;6700;326;1844;813;334;1582;989;951;713;287
201612;05020524;05;02;05;24;2;997;139;397;178;33;112;131;75;187;62
201612;05020625;05;02;06;25;2;2382;181;755;295;200;369;323;274;329;132
201612;05020626;05;02;06;26;2;6961;516;1945;739;549;477;919;1308;1441;322
201612;05020627;05;02;06;27;2;1514;102;453;165;207;118;217;204;230;85
201612;05020628;05;02;06;28;2;425;25;157;95;25;33;103;23;54;30
201612;05020629;05;02;06;29;2;611;163;312;92;21;52;54;58;90;24
201612;05030730;05;03;07;30;2;2083;96;545;361;43;210;584;154;257;290
201612;05030731;05;03;07;31;2;4693;273;1622;1030;240;685;932;401;440;373
201612;05030832;05;03;08;32;2;4926;342;1525;768;436;244;900;556;847;418
201612;05030833;05;03;08;33;2;1249;3;42;15;68;214;86;553;264;22
201612;05040934;05;04;09;34;2;1227;96;180;36;90;133;51;412;343;18
201612;05040935;05;04;09;35;2;97;12;27;15;0;9;0;38;23;0
201612;05040936;05;04;09;36;2;1582;308;691;246;33;155;193;53;364;93
201612;05040937;05;04;09;37;2;294;48;85;33;10;29;21;15;101;33
201612;05040938;05;04;09;38;2;480;103;224;86;7;67;22;34;122;4
201612;06010101;06;01;01;01;2;1562;344;664;185;46;122;111;72;450;97
201612;06010102;06;01;01;02;2;2961;475;1064;298;199;276;294;251;731;146
201612;06010103;06;01;01;03;2;1867;394;729;193;107;159;213;118;423;118
201612;06010204;06;01;02;04;2;2199;257;773;302;170;150;318;163;437;188
201612;06010205;06;01;02;05;2;2727;320;869;377;183;228;390;254;627;176
201612;06010206;06;01;02;06;2;2059;242;749;259;139;251;167;184;463;106
201612;06010207;06;01;02;07;2;2347;321;761;345;161;260;230;217;584;134
201612;06010208;06;01;02;08;2;2033;315;701;209;110;198;222;192;496;114
201612;06010209;06;01;02;09;2;2712;413;980;311;211;236;318;165;640;162
201612;06010210;06;01;02;10;2;1256;160;425;158;58;114;182;105;278;94
201612;06020301;06;02;03;01;2;1014;123;429;200;65;86;102;61;207;64
201612;06020302;06;02;03;02;2;1215;188;482;201;90;150;79;67;263;84
201612;06020303;06;02;03;03;2;2017;154;718;397;167;176;278;180;386;112
201612;06020304;06;02;03;04;2;1742;195;641;267;146;132;238;113;356;116
201612;06020305;06;02;03;05;2;3617;286;1214;683;167;468;553;344;634;237
201612;06020306;06;02;03;06;2;1161;161;473;221;94;60;166;56;252;60
201612;06020407;06;02;04;07;2;2157;128;572;373;73;355;319;295;425;118
201612;06020408;06;02;04;08;2;1735;179;500;242;130;144;146;287;448;80
201612;06020409;06;02;04;09;2;1947;280;778;292;116;169;162;201;457;64
201612;06020410;06;02;04;10;2;1261;257;493;172;44;95;80;108;404;37
201612;06020411;06;02;04;11;2;1862;214;801;431;67;106;195;172;378;143
201612;06030501;06;03;05;01;2;1338;172;335;84;37;102;76;272;468;48
201612;06030502;06;03;05;02;2;1196;136;434;182;50;127;111;143;268;63
201612;06030503;06;03;05;03;2;2958;453;958;312;99;296;216;207;1046;136
201612;06030504;06;03;05;04;2;2293;415;788;184;70;168;114;214;833;106
201612;06030605;06;03;06;05;2;1777;337;684;193;100;154;103;133;528;75
201612;06030606;06;03;06;06;2;1586;195;492;165;87;115;185;178;445;84
201612;06030607;06;03;06;07;2;1008;172;331;58;42;102;57;66;344;66
201612;06030608;06;03;06;08;2;3260;479;1061;354;123;313;237;266;1053;207
201612;06030609;06;03;06;09;2;2725;556;1082;267;146;166;242;274;695;120
201612;06030610;06;03;06;10;2;1701;407;691;123;61;137;82;135;544;51
201612;06040701;06;04;07;01;2;2084;430;747;211;79;187;72;251;685;63
201612;06040702;06;04;07;02;2;1004;212;340;78;32;70;74;82;349;57
201612;06040703;06;04;07;03;2;2748;523;917;201;81;256;121;162;1187;24
201612;06040804;06;04;08;04;2;1272;336;531;122;21;91;45;45;508;31
201612;06040805;06;04;08;05;2;1112;286;508;115;35;79;42;53;356;39
201612;06040806;06;04;08;06;2;1051;233;424;112;15;77;22;56;421;36
201612;06040807;06;04;08;07;2;1222;194;387;118;21;82;80;77;533;42
201612;06040808;06;04;08;08;2;1785;229;449;129;22;267;105;154;701;87
201612;06040809;06;04;08;09;2;1635;341;468;68;33;170;45;146;743;30
201612;06040810;06;04;08;10;2;2000;437;680;132;27;266;73;164;742;48
201612;07010101;07;01;01;01;1;4905;895;1607;302;166;744;433;627;1108;220
201612;07010102;07;01;01;02;1;8557;1259;2329;453;508;856;1729;1004;1616;515
201612;07010103;07;01;01;03;1;3759;927;1451;285;176;188;642;221;888;193
201612;07010104;07;01;01;04;1;7848;1014;1831;290;301;757;2247;1009;1111;592
201612;07020201;07;02;02;01;1;3542;781;1296;239;190;331;508;216;784;217
201612;07020202;07;02;02;02;1;4257;756;1521;308;196;221;670;455;882;312
201612;07020203;07;02;02;03;1;7534;1412;2280;395;326;253;1824;763;1519;569
201612;07020204;07;02;02;04;1;4107;1038;1552;256;167;167;812;292;824;293
201612;07030301;07;03;03;01;1;6426;1416;2598;600;286;413;505;590;1713;321
201612;07030302;07;03;03;02;1;2809;559;977;212;118;175;377;197;782;183
201612;07030303;07;03;03;03;1;5128;540;1265;448;232;173;1618;406;881;553
201612;07040401;07;04;04;01;2;7155;837;1805;587;362;295;1721;830;1433;709
201612;07040402;07;04;04;02;2;453;50;153;70;6;40;71;43;107;33
201612;07040403;07;04;04;03;2;8251;1053;2740;947;525;507;1463;1032;1258;726
201612;07040404;07;04;04;04;2;1225;129;399;167;90;83;269;123;135;126
201612;07040405;07;04;04;05;2;4616;433;1262;418;312;269;892;850;644;387
201612;07040406;07;04;04;06;2;2012;192;711;235;129;65;331;362;262;152
201612;07050501;07;05;05;01;2;6011;493;1886;872;458;488;1171;735;707;566
201612;07050502;07;05;05;02;2;2887;260;962;373;195;161;572;338;414;245
201612;07050503;07;05;05;03;2;2697;232;938;409;206;188;580;225;298;262
201612;07050504;07;05;05;04;2;1689;101;529;323;109;127;409;152;179;184
201612;07050505;07;05;05;05;2;2755;183;814;389;115;256;754;283;335;198
201612;07050506;07;05;05;06;2;571;56;151;52;41;25;107;84;109;54
201612;07060601;07;06;06;01;2;3926;171;1011;681;240;783;361;788;541;202
201612;07060602;07;06;06;02;2;997;128;404;160;67;127;92;98;113;96
201612;07060603;07;06;06;03;2;1318;57;269;144;130;77;181;405;197;59
201612;07060604;07;06;06;04;2;4994;206;1795;1221;159;1477;548;340;428;247
201612;07070701;07;07;07;01;2;2017;239;771;358;175;145;333;136;295;162
201612;07070702;07;07;07;02;2;1949;221;819;461;194;134;275;146;241;140
201612;07070703;07;07;07;03;2;1637;101;622;440;90;185;236;188;221;95
201612;07070704;07;07;07;04;2;2952;146;821;553;269;481;282;720;228;151
201612;07070705;07;07;07;05;2;1079;168;526;269;40;82;101;78;188;64
201612;07070706;07;07;07;06;2;774;58;237;135;46;47;39;209;171;25
201612;07070707;07;07;07;07;2;452;74;176;53;31;16;43;30;122;34
201612;08010115;08;01;01;15;1;357;103;135;11;10;4;51;31;101;25
201612;08010116;08;01;01;16;1;1973;322;538;75;178;32;711;152;246;116
201612;08010117;08;01;01;17;1;7815;1768;2824;452;451;183;1703;876;1297;481
201612;08010118;08;01;01;18;1;6902;878;1815;381;506;174;1655;1378;857;517
201612;08010211;08;01;02;11;1;5725;1044;1927;322;434;114;1297;714;861;378
201612;08010212;08;01;02;12;1;4917;370;897;318;390;88;1867;606;498;571
201612;08010213;08;01;02;13;1;6726;1093;2183;449;565;147;1481;993;885;472
201612;08010214;08;01;02;14;1;4445;463;1212;342;409;110;1120;800;449;345
201612;08010301;08;01;03;01;1;13202;3185;4602;709;791;294;2764;1430;2462;859
201612;08010302;08;01;03;02;1;1278;201;400;125;103;60;336;134;155;90
201612;08010303;08;01;03;03;1;5123;910;1639;195;526;88;1111;691;698;370
201612;08010404;08;01;04;04;1;12428;2005;3913;772;1137;352;2414;1952;1867;793
201612;08010405;08;01;04;05;1;4254;812;1724;340;343;151;690;501;555;290
201612;08010406;08;01;04;06;1;3996;494;1332;237;243;129;903;745;399;245
201612;08010407;08;01;04;07;1;354;86;117;13;18;34;63;55;52;15
201612;08010508;08;01;05;08;1;3914;124;539;235;211;57;1664;657;262;524
201612;08010509;08;01;05;09;1;6132;196;745;351;230;85;1939;2051;331;751
201612;08010510;08;01;05;10;1;345;25;98;21;14;3;55;121;42;12
201612;08020619;08;02;06;19;2;5749;304;1449;548;445;93;1449;1367;443;503
201612;08020620;08;02;06;20;2;3885;259;1169;546;223;127;1025;591;285;465
201612;08020621;08;02;06;21;2;575;65;145;52;33;21;177;18;91;90
201612;08020622;08;02;06;22;2;3730;316;1280;664;216;261;767;421;436;349
201612;08020623;08;02;06;23;2;352;22;108;53;10;20;60;91;39;24
201612;08020624;08;02;06;24;2;398;51;129;62;21;14;116;27;45;46
201612;08020625;08;02;06;25;2;895;113;281;119;72;15;207;93;157;70
201612;08020726;08;02;07;26;2;1907;156;675;380;125;107;500;124;173;203
201612;08020727;08;02;07;27;2;3003;157;729;381;323;182;719;437;244;369
201612;08020728;08;02;07;28;2;3206;215;807;393;292;288;714;447;402;256
201612;08030829;08;03;08;29;2;5994;257;1347;854;387;583;1721;832;446;678
201612;08030830;08;03;08;30;2;2771;97;715;459;158;232;891;230;197;348
201612;08030831;08;03;08;31;2;8244;224;1751;1273;630;599;2790;962;601;911
201612;08040932;08;04;09;32;2;842;39;262;168;75;66;232;116;40;51
201612;08040933;08;04;09;33;2;1211;83;259;112;106;65;434;84;110;153
201612;08040934;08;04;09;34;2;790;79;221;101;59;36;225;48;98;103
201612;08041035;08;04;10;35;2;2355;156;572;273;311;80;635;202;233;322
201612;08041036;08;04;10;36;2;1369;95;449;264;127;50;283;51;238;171
201612;08041037;08;04;10;37;2;2175;169;717;393;222;102;482;201;235;216
201612;08041038;08;04;10;38;2;1456;159;461;224;93;53;351;137;223;138
201612;08041039;08;04;10;39;2;1095;93;323;181;60;52;296;82;115;167
201612;08041040;08;04;10;40;2;1733;121;574;388;158;108;394;151;231;117
201612;09010101;09;01;01;01;2;3376;771;1256;217;190;218;469;345;772;126
201612;09010102;09;01;01;02;2;12;0;3;3;3;0;0;0;6;0
201612;09010201;09;01;02;01;2;654;188;334;87;9;74;40;24;146;27
201612;09010202;09;01;02;02;2;838;146;351;135;40;56;45;130;148;68
201612;09010301;09;01;03;01;2;1909;357;780;203;129;194;146;148;437;75
201612;09010302;09;01;03;02;2;583;55;141;42;97;18;200;21;45;61
201612;09010401;09;01;04;01;2;587;59;218;86;35;91;67;48;97;31
201612;09010402;09;01;04;02;2;1817;130;482;231;125;243;175;354;350;88
201612;09020501;09;02;05;01;2;1619;152;707;179;273;200;49;115;255;20
201612;09020502;09;02;05;02;2;2428;254;880;259;190;346;113;233;582;84
201612;09020601;09;02;06;01;2;1449;160;552;144;77;144;65;284;299;28
201612;09020602;09;02;06;02;2;187;21;82;21;9;24;19;6;41;6
201612;09020701;09;02;07;01;2;631;114;213;33;23;60;30;47;252;6
201612;09020702;09;02;07;02;2;1922;219;698;212;125;304;62;249;446;38
201612;09020801;09;02;08;01;2;198;19;88;47;0;37;3;21;49;0
201612;09020802;09;02;08;02;2;1183;115;532;251;30;195;35;134;250;7
201612;09030901;09;03;09;01;2;1571;143;519;254;88;192;249;180;236;107
201612;09030902;09;03;09;02;2;649;43;277;155;22;188;34;28;84;16
201612;09030903;09;03;09;03;2;1283;36;242;156;62;442;82;214;182;59
201612;09031001;09;03;10;01;2;1333;117;524;245;45;149;102;219;262;32
201612;09031101;09;03;11;01;2;670;83;248;58;60;80;17;159;106;0
201612;09031201;09;03;12;01;2;137;21;56;25;10;25;4;9;33;0
201612;09031202;09;03;12;02;2;196;31;69;26;9;68;0;10;37;3
201612;09041301;09;04;13;01;2;1080;84;306;111;24;163;17;301;251;18
201612;09041302;09;04;13;02;2;146;28;46;12;6;24;9;8;53;0
201612;09041401;09;04;14;01;2;559;22;83;15;45;102;9;174;140;6
201612;09041402;09;04;14;02;2;145;16;41;12;3;85;3;4;9;0
201612;09041501;09;04;15;01;2;944;117;382;126;64;197;34;88;158;21
201612;09041601;09;04;16;01;2;362;9;152;95;6;99;6;17;79;3
201612;09051701;09;05;17;01;2;226;13;59;34;16;21;3;61;63;3
201612;09051702;09;05;17;02;2;858;166;405;131;22;104;27;60;222;18
201612;09051801;09;05;18;01;2;806;82;300;95;30;123;9;147;188;9
201612;09051901;09;05;19;01;2;923;151;417;133;29;189;34;76;160;18
201612;09052001;09;05;20;01;2;729;132;337;89;18;125;19;76;134;20
201612;10010101;10;01;01;01;2;1418;13;298;174;72;666;12;51;294;25
201612;10010102;10;01;01;02;2;3954;90;565;268;131;2190;72;106;837;53
201612;10010203;10;01;02;03;2;977;10;49;15;19;122;12;535;237;3
201612;10010204;10;01;02;04;2;2167;54;433;216;129;1070;38;118;331;48
201612;10010205;10;01;02;05;2;1268;41;276;122;37;464;25;212;235;19
