"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_E00_01";"MH_E01_02";"MH_E02_03";"MH_E03_05";"MH_E05_06";"MH_E06_07";"MH_E07_08";"MH_E08_10";"MH_E10_12";"MH_E12_14";"MH_E14_15";"MH_E15_18";"MH_E18_21";"MH_E21_25";"MH_E25_27";"MH_E27_30";"MH_E30_35";"MH_E35_40";"MH_E40_45";"MH_E45_50";"MH_E50_55";"MH_E55_60";"MH_E60_63";"MH_E63_65";"MH_E65_67";"MH_E67_70";"MH_E70_75";"MH_E75_80";"MH_E80_85";"MH_E85_90";"MH_E90_95";"MH_E95_110";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110"
"201312";"01011302";"01";"01";"13";"02";"1";4009,00;1999,00;2010,00;42,00;59,00;62,00;89,00;59,00;57,00;56,00;99,00;98,00;69,00;22,00;81,00;60,00;278,00;250,00;391,00;577,00;509,00;402,00;306,00;185,00;99,00;55,00;21,00;25,00;7,00;36,00;3,00;12,00;0,00;0,00;0,00;42,00;269,00;401,00;81,00;338,00;2620,00;175,00;71,00;12,00
"201312";"01011303";"01";"01";"13";"03";"1";2953,00;1548,00;1405,00;40,00;40,00;39,00;56,00;46,00;29,00;29,00;48,00;34,00;34,00;18,00;57,00;73,00;264,00;203,00;314,00;420,00;308,00;271,00;176,00;141,00;102,00;52,00;29,00;13,00;24,00;39,00;29,00;19,00;3,00;3,00;0,00;40,00;181,00;192,00;57,00;337,00;1833,00;183,00;105,00;25,00
"201312";"01011304";"01";"01";"13";"04";"1";2502,00;1220,00;1282,00;36,00;34,00;44,00;89,00;25,00;45,00;47,00;43,00;66,00;82,00;28,00;89,00;107,00;178,00;107,00;188,00;227,00;226,00;199,00;157,00;144,00;77,00;39,00;24,00;19,00;34,00;47,00;46,00;29,00;16,00;10,00;0,00;36,00;192,00;311,00;89,00;285,00;1248,00;140,00;146,00;55,00
"201312";"01011305";"01";"01";"13";"05";"1";1929,00;1050,00;879,00;31,00;28,00;34,00;48,00;21,00;20,00;19,00;38,00;29,00;25,00;19,00;63,00;54,00;120,00;93,00;138,00;250,00;220,00;166,00;155,00;118,00;47,00;34,00;19,00;23,00;29,00;36,00;28,00;21,00;0,00;0,00;3,00;31,00;131,00;150,00;63,00;174,00;1140,00;100,00;116,00;24,00
"201312";"01011306";"01";"01";"13";"06";"1";2573,00;1298,00;1275,00;16,00;52,00;39,00;77,00;33,00;31,00;32,00;60,00;44,00;62,00;27,00;64,00;63,00;186,00;121,00;225,00;367,00;277,00;224,00;158,00;129,00;122,00;31,00;22,00;13,00;25,00;30,00;33,00;7,00;0,00;3,00;0,00;16,00;201,00;256,00;64,00;249,00;1501,00;175,00;101,00;10,00
"201312";"01011401";"01";"01";"14";"01";"1";5038,00;2499,00;2539,00;79,00;93,00;83,00;153,00;94,00;56,00;58,00;115,00;94,00;94,00;37,00;86,00;103,00;346,00;299,00;534,00;878,00;656,00;434,00;320,00;158,00;101,00;41,00;25,00;19,00;13,00;35,00;16,00;9,00;6,00;3,00;0,00;79,00;423,00;454,00;86,00;449,00;3279,00;167,00;83,00;18,00
"201312";"01011402";"01";"01";"14";"02";"1";3831,00;1913,00;1918,00;70,00;61,00;71,00;116,00;57,00;43,00;49,00;55,00;62,00;41,00;3,00;24,00;62,00;238,00;260,00;485,00;780,00;473,00;406,00;163,00;104,00;73,00;30,00;25,00;21,00;21,00;20,00;11,00;0,00;7,00;0,00;0,00;70,00;305,00;253,00;24,00;300,00;2671,00;128,00;73,00;7,00
"201312";"01022101";"01";"02";"21";"01";"1";1613,00;919,00;694,00;21,00;27,00;19,00;50,00;7,00;19,00;12,00;36,00;21,00;37,00;15,00;48,00;67,00;138,00;86,00;123,00;186,00;152,00;129,00;109,00;101,00;65,00;37,00;20,00;13,00;28,00;22,00;9,00;10,00;3,00;3,00;0,00;21,00;103,00;140,00;48,00;205,00;886,00;122,00;72,00;16,00
"201312";"01022102";"01";"02";"21";"02";"1";3355,00;1812,00;1543,00;45,00;55,00;63,00;59,00;38,00;39,00;37,00;58,00;67,00;76,00;39,00;108,00;100,00;277,00;168,00;234,00;387,00;317,00;284,00;239,00;157,00;161,00;75,00;54,00;62,00;67,00;54,00;25,00;7,00;0,00;3,00;0,00;45,00;215,00;316,00;108,00;377,00;1786,00;290,00;208,00;10,00
"201312";"01022103";"01";"02";"21";"03";"1";148,00;79,00;69,00;9,00;0,00;0,00;7,00;10,00;6,00;0,00;9,00;0,00;6,00;0,00;0,00;10,00;7,00;6,00;9,00;17,00;12,00;12,00;12,00;3,00;4,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;9,00;17,00;21,00;0,00;17,00;71,00;4,00;6,00;3,00
"201312";"01022104";"01";"02";"21";"04";"1";8026,00;4169,00;3857,00;107,00;94,00;97,00;209,00;90,00;104,00;82,00;192,00;151,00;145,00;79,00;260,00;267,00;580,00;363,00;605,00;882,00;725,00;654,00;566,00;469,00;342,00;217,00;120,00;115,00;156,00;161,00;124,00;52,00;12,00;3,00;3,00;107,00;490,00;753,00;260,00;847,00;4264,00;679,00;556,00;70,00
"201312";"01022105";"01";"02";"21";"05";"1";2690,00;1415,00;1275,00;35,00;38,00;32,00;83,00;38,00;7,00;52,00;69,00;63,00;67,00;46,00;139,00;77,00;223,00;110,00;181,00;286,00;202,00;215,00;197,00;136,00;102,00;61,00;45,00;48,00;36,00;49,00;44,00;6,00;0,00;3,00;0,00;35,00;191,00;304,00;139,00;300,00;1327,00;208,00;177,00;9,00
"201312";"01022106";"01";"02";"21";"06";"1";3971,00;2053,00;1918,00;49,00;55,00;59,00;119,00;55,00;52,00;49,00;110,00;94,00;99,00;37,00;125,00;133,00;275,00;175,00;287,00;392,00;393,00;314,00;210,00;250,00;206,00;111,00;75,00;59,00;60,00;80,00;27,00;9,00;12,00;0,00;0,00;49,00;288,00;441,00;125,00;408,00;2021,00;392,00;226,00;21,00
"201312";"01022201";"01";"02";"22";"01";"1";4746,00;2469,00;2277,00;60,00;81,00;65,00;101,00;53,00;64,00;61,00;114,00;104,00;89,00;62,00;149,00;165,00;414,00;270,00;329,00;483,00;459,00;356,00;349,00;274,00;192,00;86,00;51,00;73,00;74,00;85,00;57,00;20,00;6,00;0,00;0,00;60,00;300,00;494,00;149,00;579,00;2520,00;329,00;289,00;26,00
"201312";"01022202";"01";"02";"22";"02";"1";964,00;465,00;499,00;6,00;12,00;24,00;24,00;19,00;13,00;19,00;42,00;31,00;21,00;20,00;66,00;37,00;67,00;32,00;46,00;78,00;76,00;95,00;54,00;39,00;33,00;12,00;16,00;15,00;18,00;26,00;14,00;9,00;0,00;0,00;0,00;6,00;79,00;146,00;66,00;104,00;420,00;61,00;73,00;9,00
"201312";"01022203";"01";"02";"22";"03";"1";3691,00;1806,00;1885,00;57,00;43,00;59,00;106,00;63,00;61,00;57,00;112,00;105,00;96,00;52,00;150,00;115,00;250,00;144,00;165,00;323,00;319,00;314,00;235,00;189,00;164,00;80,00;64,00;66,00;85,00;93,00;70,00;21,00;26,00;7,00;0,00;57,00;271,00;483,00;150,00;365,00;1689,00;308,00;314,00;54,00
"201312";"01022204";"01";"02";"22";"04";"1";2034,00;1038,00;996,00;29,00;20,00;24,00;52,00;21,00;33,00;12,00;32,00;44,00;24,00;17,00;54,00;67,00;186,00;95,00;120,00;215,00;204,00;182,00;166,00;119,00;93,00;42,00;46,00;6,00;33,00;53,00;22,00;9,00;14,00;0,00;0,00;29,00;117,00;162,00;54,00;253,00;1101,00;181,00;114,00;23,00
"201312";"01022205";"01";"02";"22";"05";"1";1754,00;879,00;875,00;13,00;21,00;40,00;52,00;24,00;26,00;21,00;62,00;62,00;57,00;31,00;73,00;62,00;87,00;64,00;100,00;151,00;135,00;129,00;107,00;118,00;81,00;40,00;33,00;31,00;31,00;52,00;27,00;18,00;3,00;3,00;0,00;13,00;137,00;259,00;73,00;149,00;804,00;154,00;141,00;24,00
"201312";"01022206";"01";"02";"22";"06";"1";1170,00;601,00;569,00;9,00;20,00;13,00;36,00;13,00;29,00;16,00;24,00;33,00;20,00;12,00;23,00;30,00;78,00;39,00;87,00;143,00;103,00;98,00;89,00;69,00;55,00;24,00;23,00;16,00;9,00;21,00;22,00;6,00;3,00;7,00;0,00;9,00;82,00;134,00;23,00;108,00;628,00;102,00;68,00;16,00
"201312";"01022207";"01";"02";"22";"07";"1";2177,00;1166,00;1011,00;18,00;28,00;10,00;37,00;15,00;12,00;25,00;37,00;40,00;28,00;6,00;71,00;82,00;326,00;137,00;199,00;210,00;137,00;96,00;146,00;106,00;99,00;59,00;39,00;44,00;48,00;40,00;56,00;20,00;6,00;0,00;0,00;18,00;90,00;148,00;71,00;408,00;1031,00;197,00;188,00;26,00
"201312";"01033101";"01";"03";"31";"01";"1";14684,00;7711,00;6973,00;259,00;250,00;252,00;493,00;264,00;222,00;243,00;402,00;381,00;422,00;211,00;643,00;630,00;1151,00;645,00;934,00;1348,00;1194,00;1132,00;1020,00;781,00;547,00;237,00;162,00;120,00;183,00;289,00;176,00;71,00;19,00;3,00;0,00;259,00;1259,00;1881,00;643,00;1781,00;7054,00;946,00;768,00;93,00
"201312";"01033102";"01";"03";"31";"02";"1";6551,00;3414,00;3137,00;88,00;111,00;90,00;193,00;99,00;103,00;78,00;193,00;186,00;180,00;103,00;274,00;274,00;498,00;286,00;371,00;624,00;553,00;548,00;464,00;363,00;263,00;98,00;101,00;68,00;103,00;144,00;55,00;37,00;3,00;0,00;0,00;88,00;493,00;843,00;274,00;772,00;3209,00;462,00;370,00;40,00
"201312";"01033201";"01";"03";"32";"01";"1";8390,00;4272,00;4118,00;136,00;153,00;164,00;321,00;169,00;177,00;180,00;297,00;258,00;300,00;152,00;436,00;276,00;519,00;269,00;392,00;713,00;704,00;622,00;552,00;406,00;318,00;161,00;107,00;106,00;120,00;194,00;107,00;56,00;16,00;9,00;0,00;136,00;807,00;1364,00;436,00;795,00;3658,00;586,00;527,00;81,00
"201312";"01033202";"01";"03";"32";"02";"1";5214,00;2603,00;2611,00;87,00;69,00;98,00;180,00;89,00;74,00;59,00;182,00;159,00;118,00;63,00;209,00;134,00;374,00;211,00;280,00;463,00;493,00;394,00;376,00;297,00;181,00;116,00;86,00;75,00;80,00;129,00;54,00;47,00;30,00;7,00;0,00;87,00;436,00;655,00;209,00;508,00;2514,00;383,00;338,00;84,00
"201312";"01033203";"01";"03";"32";"03";"1";8293,00;4423,00;3870,00;123,00;143,00;147,00;266,00;130,00;136,00;125,00;242,00;283,00;231,00;123,00;317,00;368,00;604,00;356,00;515,00;832,00;693,00;640,00;581,00;414,00;294,00;117,00;112,00;76,00;118,00;157,00;96,00;42,00;9,00;3,00;0,00;123,00;686,00;1140,00;317,00;972,00;4031,00;523,00;447,00;54,00
"201312";"01044101";"01";"04";"41";"01";"1";8556,00;4569,00;3987,00;118,00;101,00;132,00;213,00;112,00;118,00;118,00;220,00;207,00;164,00;85,00;259,00;256,00;647,00;376,00;586,00;922,00;725,00;682,00;680,00;534,00;423,00;213,00;120,00;130,00;124,00;160,00;95,00;24,00;9,00;0,00;3,00;118,00;558,00;912,00;259,00;903,00;4505,00;756,00;509,00;36,00
"201312";"01044102";"01";"04";"41";"02";"1";5363,00;2834,00;2529,00;88,00;106,00;65,00;168,00;78,00;49,00;57,00;127,00;113,00;92,00;44,00;163,00;128,00;383,00;232,00;323,00;557,00;487,00;426,00;389,00;321,00;286,00;101,00;97,00;98,00;133,00;129,00;70,00;35,00;12,00;6,00;0,00;88,00;417,00;482,00;163,00;511,00;2735,00;484,00;430,00;53,00
"201312";"01044103";"01";"04";"41";"03";"1";3739,00;2011,00;1728,00;47,00;52,00;44,00;88,00;48,00;39,00;44,00;89,00;89,00;76,00;43,00;88,00;134,00;316,00;139,00;279,00;387,00;373,00;331,00;273,00;225,00;136,00;95,00;55,00;64,00;65,00;71,00;25,00;15,00;9,00;0,00;0,00;47,00;232,00;380,00;88,00;450,00;2007,00;286,00;225,00;24,00
"201312";"01044201";"01";"04";"42";"01";"1";15044,00;8049,00;6995,00;188,00;208,00;234,00;464,00;250,00;218,00;210,00;397,00;436,00;465,00;196,00;664,00;598,00;1155,00;638,00;871,00;1377,00;1308,00;1257,00;1129,00;814,00;544,00;261,00;183,00;123,00;237,00;308,00;204,00;59,00;37,00;11,00;0,00;188,00;1156,00;1922,00;664,00;1753,00;7394,00;988,00;872,00;107,00
"201312";"01044202";"01";"04";"42";"02";"1";9118,00;4970,00;4148,00;129,00;121,00;106,00;237,00;88,00;118,00;92,00;201,00;165,00;204,00;106,00;312,00;359,00;959,00;603,00;817,00;1152,00;771,00;618,00;590,00;428,00;336,00;156,00;96,00;97,00;79,00;92,00;54,00;17,00;9,00;6,00;0,00;129,00;552,00;886,00;312,00;1318,00;4979,00;588,00;322,00;32,00
"201312";"01044203";"01";"04";"42";"03";"1";8761,00;4763,00;3998,00;124,00;110,00;110,00;238,00;99,00;89,00;126,00;224,00;199,00;204,00;84,00;292,00;335,00;603,00;440,00;582,00;879,00;772,00;693,00;615,00;482,00;396,00;171,00;138,00;113,00;188,00;223,00;142,00;62,00;22,00;3,00;3,00;124,00;557,00;926,00;292,00;938,00;4463,00;705,00;666,00;90,00
"201312";"02010101";"02";"01";"01";"01";"1";4274,00;2292,00;1982,00;50,00;54,00;46,00;109,00;64,00;46,00;57,00;110,00;91,00;126,00;45,00;185,00;177,00;446,00;261,00;262,00;432,00;339,00;368,00;283,00;228,00;155,00;67,00;24,00;59,00;53,00;63,00;31,00;25,00;9,00;6,00;3,00;50,00;273,00;475,00;185,00;623,00;2173,00;246,00;206,00;43,00
"201312";"02010102";"02";"01";"01";"02";"1";8726,00;4343,00;4383,00;116,00;147,00;149,00;301,00;135,00;154,00;168,00;275,00;303,00;264,00;134,00;374,00;306,00;533,00;293,00;519,00;715,00;718,00;755,00;613,00;462,00;351,00;144,00;135,00;87,00;138,00;183,00;124,00;67,00;41,00;19,00;3,00;116,00;732,00;1298,00;374,00;839,00;4075,00;630,00;532,00;130,00
"201312";"02010103";"02";"01";"01";"03";"1";10592,00;5412,00;5180,00;132,00;164,00;163,00;363,00;178,00;169,00;198,00;296,00;321,00;312,00;158,00;503,00;400,00;680,00;375,00;562,00;922,00;922,00;914,00;806,00;532,00;392,00;212,00;120,00;138,00;185,00;258,00;141,00;54,00;22,00;0,00;0,00;132,00;868,00;1454,00;503,00;1080,00;5033,00;724,00;722,00;76,00
"201312";"02010104";"02";"01";"01";"04";"1";3355,00;1671,00;1684,00;58,00;37,00;41,00;115,00;46,00;61,00;52,00;99,00;111,00;114,00;62,00;173,00;131,00;214,00;122,00;172,00;307,00;254,00;279,00;249,00;191,00;131,00;49,00;48,00;34,00;63,00;53,00;64,00;22,00;0,00;0,00;3,00;58,00;239,00;499,00;173,00;345,00;1574,00;228,00;214,00;25,00
"201312";"02020201";"02";"02";"02";"01";"1";129,00;63,00;66,00;0,00;6,00;3,00;9,00;0,00;0,00;0,00;9,00;3,00;4,00;0,00;3,00;0,00;9,00;9,00;3,00;29,00;9,00;7,00;0,00;9,00;3,00;6,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;16,00;3,00;9,00;66,00;9,00;8,00;0,00
"201312";"02020202";"02";"02";"02";"02";"1";2283,00;1164,00;1119,00;36,00;25,00;15,00;55,00;21,00;23,00;32,00;45,00;49,00;39,00;24,00;97,00;77,00;174,00;126,00;192,00;252,00;196,00;162,00;151,00;142,00;81,00;58,00;37,00;33,00;37,00;52,00;33,00;15,00;4,00;0,00;0,00;36,00;116,00;212,00;97,00;251,00;1221,00;176,00;155,00;19,00
"201312";"02020203";"02";"02";"02";"03";"1";3853,00;2010,00;1843,00;50,00;47,00;51,00;86,00;56,00;62,00;32,00;74,00;63,00;69,00;25,00;111,00;93,00;237,00;170,00;257,00;497,00;429,00;332,00;291,00;240,00;178,00;78,00;56,00;48,00;64,00;72,00;47,00;22,00;13,00;3,00;0,00;50,00;240,00;325,00;111,00;330,00;2216,00;312,00;231,00;38,00
"201312";"02020204";"02";"02";"02";"04";"1";4698,00;2393,00;2305,00;47,00;55,00;61,00;101,00;28,00;40,00;61,00;94,00;75,00;80,00;62,00;167,00;109,00;346,00;277,00;426,00;569,00;467,00;398,00;312,00;262,00;185,00;117,00;50,00;76,00;63,00;100,00;54,00;16,00;0,00;0,00;0,00;47,00;245,00;412,00;167,00;455,00;2711,00;352,00;293,00;16,00
"201312";"02020205";"02";"02";"02";"05";"1";5717,00;2919,00;2798,00;51,00;63,00;91,00;101,00;54,00;82,00;74,00;130,00;116,00;135,00;60,00;190,00;158,00;335,00;203,00;406,00;684,00;611,00;513,00;429,00;348,00;236,00;125,00;66,00;89,00;122,00;129,00;70,00;29,00;7,00;7,00;3,00;51,00;309,00;597,00;190,00;493,00;3194,00;427,00;410,00;46,00
"201312";"02020206";"02";"02";"02";"06";"1";8303,00;4231,00;4072,00;104,00;110,00;78,00;243,00;114,00;108,00;70,00;223,00;194,00;197,00;138,00;271,00;210,00;502,00;383,00;665,00;1067,00;883,00;663,00;601,00;403,00;330,00;118,00;124,00;68,00;127,00;150,00;84,00;50,00;12,00;10,00;3,00;104,00;545,00;930,00;271,00;712,00;4665,00;572,00;429,00;75,00
"201312";"02030301";"02";"03";"03";"01";"1";5895,00;3006,00;2889,00;51,00;75,00;48,00;116,00;72,00;78,00;52,00;129,00;141,00;137,00;87,00;260,00;199,00;353,00;258,00;393,00;563,00;504,00;450,00;520,00;341,00;225,00;130,00;99,00;102,00;156,00;177,00;122,00;35,00;12,00;6,00;4,00;51,00;311,00;624,00;260,00;552,00;3029,00;454,00;557,00;57,00
"201312";"02030302";"02";"03";"03";"02";"1";7185,00;3718,00;3467,00;68,00;83,00;80,00;173,00;92,00;85,00;103,00;170,00;140,00;180,00;73,00;276,00;234,00;438,00;283,00;540,00;834,00;751,00;635,00;467,00;390,00;282,00;115,00;85,00;77,00;137,00;190,00;119,00;67,00;12,00;3,00;3,00;68,00;428,00;751,00;276,00;672,00;3900,00;482,00;523,00;85,00
"201312";"02030401";"02";"03";"04";"01";"1";6937,00;3557,00;3380,00;71,00;73,00;89,00;158,00;67,00;80,00;82,00;151,00;168,00;142,00;77,00;208,00;166,00;411,00;306,00;544,00;989,00;776,00;664,00;451,00;294,00;282,00;98,00;89,00;98,00;111,00;165,00;78,00;40,00;6,00;3,00;0,00;71,00;387,00;700,00;208,00;577,00;4024,00;469,00;452,00;49,00
"201312";"02030402";"02";"03";"04";"02";"1";5565,00;2822,00;2743,00;54,00;57,00;51,00;146,00;37,00;53,00;48,00;91,00;94,00;133,00;57,00;162,00;162,00;370,00;258,00;464,00;710,00;675,00;462,00;395,00;277,00;162,00;95,00;100,00;71,00;111,00;153,00;79,00;25,00;10,00;0,00;3,00;54,00;291,00;476,00;162,00;532,00;3241,00;357,00;414,00;38,00
"201312";"02040501";"02";"04";"05";"01";"1";1099,00;527,00;572,00;24,00;15,00;25,00;56,00;22,00;15,00;24,00;32,00;36,00;31,00;3,00;38,00;35,00;77,00;24,00;56,00;90,00;114,00;74,00;75,00;67,00;52,00;17,00;6,00;16,00;19,00;18,00;10,00;6,00;18,00;0,00;4,00;24,00;118,00;141,00;38,00;112,00;500,00;75,00;63,00;28,00
"201312";"02040502";"02";"04";"05";"02";"1";1517,00;729,00;788,00;22,00;33,00;28,00;41,00;23,00;33,00;28,00;38,00;32,00;41,00;20,00;33,00;24,00;104,00;93,00;132,00;216,00;128,00;121,00;90,00;73,00;54,00;15,00;7,00;13,00;17,00;28,00;16,00;7,00;7,00;0,00;0,00;22,00;125,00;192,00;33,00;128,00;853,00;76,00;74,00;14,00
"201312";"02040503";"02";"04";"05";"03";"1";2042,00;1057,00;985,00;33,00;43,00;25,00;72,00;34,00;16,00;22,00;19,00;25,00;41,00;18,00;33,00;49,00;196,00;126,00;243,00;297,00;241,00;161,00;114,00;86,00;44,00;33,00;9,00;3,00;7,00;15,00;18,00;6,00;10,00;3,00;0,00;33,00;174,00;141,00;33,00;245,00;1268,00;86,00;43,00;19,00
"201312";"02040701";"02";"04";"07";"01";"1";3790,00;1915,00;1875,00;48,00;56,00;57,00;118,00;31,00;59,00;59,00;85,00;84,00;68,00;36,00;71,00;173,00;444,00;287,00;382,00;451,00;290,00;247,00;177,00;154,00;142,00;53,00;28,00;22,00;21,00;72,00;36,00;23,00;13,00;3,00;0,00;48,00;262,00;391,00;71,00;617,00;1988,00;223,00;151,00;39,00
"201312";"02040702";"02";"04";"07";"02";"1";2108,00;1082,00;1026,00;43,00;27,00;24,00;35,00;31,00;34,00;15,00;36,00;27,00;31,00;9,00;43,00;27,00;176,00;127,00;305,00;375,00;282,00;156,00;108,00;67,00;36,00;19,00;10,00;10,00;10,00;18,00;12,00;11,00;0,00;4,00;0,00;43,00;117,00;152,00;43,00;203,00;1420,00;65,00;50,00;15,00
"201312";"02040703";"02";"04";"07";"03";"1";429,00;238,00;191,00;6,00;4,00;3,00;13,00;12,00;0,00;0,00;13,00;10,00;12,00;4,00;12,00;22,00;57,00;33,00;51,00;53,00;34,00;46,00;18,00;10,00;10,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;32,00;39,00;12,00;79,00;245,00;13,00;3,00;0,00
"201312";"02050601";"02";"05";"06";"01";"1";1892,00;983,00;909,00;40,00;13,00;16,00;56,00;14,00;9,00;11,00;42,00;31,00;16,00;24,00;41,00;39,00;162,00;193,00;282,00;366,00;182,00;107,00;91,00;73,00;33,00;16,00;9,00;10,00;0,00;9,00;3,00;0,00;4,00;0,00;0,00;40,00;99,00;133,00;41,00;201,00;1294,00;58,00;22,00;4,00
"201312";"02050602";"02";"05";"06";"02";"1";4230,00;2186,00;2044,00;44,00;67,00;61,00;88,00;46,00;67,00;38,00;84,00;79,00;63,00;21,00;62,00;77,00;399,00;324,00;520,00;750,00;495,00;360,00;180,00;158,00;98,00;35,00;21,00;16,00;18,00;31,00;12,00;13,00;3,00;0,00;0,00;44,00;262,00;352,00;62,00;476,00;2787,00;154,00;77,00;16,00
"201312";"02050801";"02";"05";"08";"01";"1";4657,00;2357,00;2300,00;59,00;67,00;56,00;119,00;57,00;46,00;59,00;77,00;93,00;72,00;25,00;80,00;116,00;412,00;394,00;561,00;938,00;505,00;312,00;224,00;183,00;87,00;36,00;9,00;10,00;18,00;27,00;3,00;9,00;3,00;0,00;0,00;59,00;299,00;372,00;80,00;528,00;3117,00;132,00;58,00;12,00
